property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,suburb,year,quarter,address
15952176,420.0,3,1,4,House,bell post hill,2022,2,"Ernest Street Bell Post, Hill, VIC 3215"
15960144,340.0,2,1,1,House,norlane,2022,2,"Donnelly Avenue, Norlane, VIC 3214"
15962142,450.0,3,1,1,House,hamlyn heights,2022,2,"4 Willana Avenue Hamlyn, Heights, VIC 3215"
15962165,360.0,3,1,2,House,hamlyn heights,2022,2,"Graham Street Hamlyn, Heights, VIC 3215"
15963007,360.0,4,1,1,House,norlane,2022,2,"Zinnia Street, Norlane, VIC 3214"
15965444,350.0,2,1,1,House,norlane,2022,2,"Spruhan Avenue, Norlane, VIC 3214"
15167976,330.0,2,1,1,Apartment / Unit / Flat,benalla,2022,2,"37a Hannah Street, Benalla, VIC 3672"
15302776,320.0,2,1,1,House,benalla,2022,2,"9 Hannah Street, Benalla, VIC 3672"
15508261,430.0,3,1,2,House,benalla,2022,2,"Bridge Street West, Benalla, VIC 3672"
15519547,350.0,2,1,2,House,benalla,2022,2,"Harrison Avenue, Benalla, VIC 3672"
15719421,400.0,1,1,2,House,benalla,2022,2,"Warrenbayne West Road Via, Benalla, VIC 3672"
15796440,490.0,3,2,3,House,benalla,2022,2,"Smythe Street, Benalla, VIC 3672"
15846466,420.0,3,1,1,House,benalla,2022,2,"Byrne Street, Benalla, VIC 3672"
15857073,350.0,3,1,2,House,benalla,2022,2,"7a Davey Street, Benalla, VIC 3672"
15862675,530.0,3,2,2,House,benalla,2022,2,"Egmont Street, Benalla, VIC 3672"
15897267,320.0,2,1,1,House,benalla,2022,2,"89 Faithfull Street, Benalla, VIC 3672"
15903212,340.0,3,1,1,House,benalla,2022,2,"Waller Street, Benalla, VIC 3672"
9147035,340.0,3,1,1,House,bendigo,2022,2,"Black Street, Bendigo, VIC 3550"
11172804,320.0,2,1,1,Apartment / Unit / Flat,bendigo,2022,2,"39 Milroy Street, Bendigo, VIC 3550"
11548867,620.0,5,2,3,House,bendigo,2022,2,"Queen Street, Bendigo, VIC 3550"
11683121,340.0,2,1,2,House,bendigo,2022,2,"Uley Street, Bendigo, VIC 3550"
12819875,315.0,2,2,2,Townhouse,bendigo,2022,2,"18 Comet Street, Bendigo, VIC 3550"
15099292,430.0,3,1,2,House,bendigo,2022,2,"Baxter Street, Bendigo, VIC 3550"
15664088,610.0,3,2,2,Townhouse,bendigo,2022,2,"87 Arnold Street, Bendigo, VIC 3550"
15762212,400.0,2,1,1,House,bendigo,2022,2,"King Street, Bendigo, VIC 3550"
15773704,530.0,3,1,2,House,bendigo,2022,2,"Queen Street, Bendigo, VIC 3550"
15823337,480.0,3,1,2,House,bendigo,2022,2,"Wills Street, Bendigo, VIC 3550"
15833503,350.0,3,1,1,House,bendigo,2022,2,"King Street, Bendigo, VIC 3550"
15852679,425.0,2,1,1,Apartment / Unit / Flat,bendigo,2022,2,"13 Mitchell Street, Bendigo, VIC 3550"
15863532,360.0,2,1,1,House,bendigo,2022,2,"Bramble Street, Bendigo, VIC 3550"
15872413,450.0,2,1,1,Townhouse,bendigo,2022,2,"83 Arnold Street, Bendigo, VIC 3550"
15878450,480.0,3,2,1,Townhouse,bendigo,2022,2,"15 Abbott Street, Bendigo, VIC 3550"
15879867,550.0,4,1,1,House,bendigo,2022,2,"Don Street, Bendigo, VIC 3550"
15883875,460.0,3,1,2,House,bendigo,2022,2,"Milroy Street, Bendigo, VIC 3550"
15885460,400.0,2,1,1,Townhouse,bendigo,2022,2,"Rosalind Street, Bendigo, VIC 3550"
15885537,340.0,3,1,2,House,bendigo,2022,2,"Havlin Street East, Bendigo, VIC 3550"
11855632,380.0,2,1,2,House,berwick,2022,2,"8b Stringybark Court, Berwick, VIC 3806"
12699928,400.0,3,1,2,House,berwick,2022,2,"Hardy Court, Berwick, VIC 3806"
13164211,620.0,5,2,2,House,berwick,2022,2,"Soldiers Road, Berwick, VIC 3806"
13711940,500.0,4,2,2,House,berwick,2022,2,"Angelique Street, Berwick, VIC 3806"
15863676,430.0,2,2,2,Apartment / Unit / Flat,berwick,2022,2,"26 Palmerston Street, Berwick, VIC 3806"
15865521,460.0,4,2,2,House,berwick,2022,2,"Kate Elizabeth Avenue, Berwick, VIC 3806"
15865820,430.0,3,2,4,House,berwick,2022,2,"Bangalay Place, Berwick, VIC 3806"
15875931,460.0,3,2,2,House,berwick,2022,2,"Prime Court, Berwick, VIC 3806"
15878719,560.0,4,2,2,House,berwick,2022,2,"Don Collins Way, Berwick, VIC 3806"
15886002,550.0,4,2,2,House,berwick,2022,2,"Bishop Place, Berwick, VIC 3806"
15887772,780.0,3,3,2,Townhouse,berwick,2022,2,"36 Peel Street, Berwick, VIC 3806"
15888804,410.0,3,2,2,House,berwick,2022,2,"Jarryd Crescent, Berwick, VIC 3806"
15888929,450.0,3,1,1,House,berwick,2022,2,"York Road, Berwick, VIC 3806"
15891325,600.0,4,3,4,House,berwick,2022,2,"Scanlan Street, Berwick, VIC 3806"
15893069,460.0,4,2,2,House,berwick,2022,2,"Stefan Drive, Berwick, VIC 3806"
15893966,420.0,4,2,2,House,berwick,2022,2,"Hardy Court, Berwick, VIC 3806"
15895331,430.0,3,1,2,Townhouse,berwick,2022,2,"6 Jerilderie Drive, Berwick, VIC 3806"
15895365,550.0,4,2,1,House,berwick,2022,2,"Earlston Square, Berwick, VIC 3806"
15896129,420.0,3,2,1,Apartment / Unit / Flat,berwick,2022,2,"9 Reserve Street, Berwick, VIC 3806"
15896281,340.0,3,1,1,House,berwick,2022,2,"Tally Court, Berwick, VIC 3806"
15675953,660.0,3,2,2,House,blackburn,2022,2,"5 Lithgow Avenue, Blackburn, VIC 3130"
15830703,435.0,2,1,1,Apartment / Unit / Flat,blackburn,2022,2,"4 Station Street, Blackburn, VIC 3130"
15877205,475.0,2,2,1,Apartment / Unit / Flat,blackburn,2022,2,"160 Whitehorse Road, Blackburn, VIC 3130"
15917683,465.0,2,2,1,Apartment / Unit / Flat,blackburn,2022,2,"160 Whitehorse Road, Blackburn, VIC 3130"
15919324,380.0,1,1,1,Apartment / Unit / Flat,blackburn,2022,2,"300 Middleborough Road, Blackburn, VIC 3130"
15921854,570.0,3,2,1,Townhouse,blackburn,2022,2,"2 Hillside Crescent, Blackburn, VIC 3130"
15924578,400.0,1,1,1,Apartment / Unit / Flat,blackburn,2022,2,"Whitehorse Road, Blackburn, VIC 3130"
15924799,365.0,2,1,1,Apartment / Unit / Flat,blackburn,2022,2,"42 Maple Street, Blackburn, VIC 3130"
15926320,440.0,1,1,1,New Apartments / Off the Plan,blackburn,2022,2,"160 Whitehorse Road, Blackburn, VIC 3130"
15927081,370.0,2,1,1,House,blackburn,2022,2,"Linden Street, Blackburn, VIC 3130"
15934796,430.0,2,2,1,Apartment / Unit / Flat,blackburn,2022,2,"20 Queen Street, Blackburn, VIC 3130"
15935751,500.0,2,2,1,Apartment / Unit / Flat,blackburn,2022,2,"160 Whitehorse Road, Blackburn, VIC 3130"
15936161,420.0,2,1,1,Apartment / Unit / Flat,blackburn,2022,2,"17 John Street, Blackburn, VIC 3130"
15937098,360.0,1,1,1,Apartment / Unit / Flat,blackburn,2022,2,"2 Queen Street, Blackburn, VIC 3130"
15937428,360.0,1,1,1,Apartment / Unit / Flat,blackburn,2022,2,"18 Queen Street, Blackburn, VIC 3130"
15940572,870.0,3,2,2,Apartment / Unit / Flat,blackburn,2022,2,"160 Whitehorse Road, Blackburn, VIC 3130"
15941990,430.0,2,1,2,Apartment / Unit / Flat,blackburn,2022,2,"34 Blackburn Road, Blackburn, VIC 3130"
15943305,650.0,3,3,2,Townhouse,blackburn,2022,2,"462 Middleborough Road, Blackburn, VIC 3130"
15946777,330.0,1,1,1,Apartment / Unit / Flat,blackburn,2022,2,"18 Queen Street, Blackburn, VIC 3130"
15950976,650.0,5,1,1,House,blackburn,2022,2,"Downing Street, Blackburn, VIC 3130"
15431636,460.0,3,1,1,Apartment / Unit / Flat,boronia,2022,2,"36 Olive Grove, Boronia, VIC 3155"
15764468,490.0,3,2,2,Townhouse,boronia,2022,2,"11 Paton Crescent, Boronia, VIC 3155"
15925568,380.0,2,1,1,Apartment / Unit / Flat,boronia,2022,2,"14a Dinsdale Road, Boronia, VIC 3155"
15933100,365.0,2,1,1,Apartment / Unit / Flat,boronia,2022,2,"17 Torrens Avenue, Boronia, VIC 3155"
15942331,350.0,2,1,1,Apartment / Unit / Flat,boronia,2022,2,"13 Mcdonald Crescent, Boronia, VIC 3155"
15943580,480.0,3,1,2,House,boronia,2022,2,"Shirley Court, Boronia, VIC 3155"
15944235,595.0,4,3,1,House,boronia,2022,2,"15a Woodvale Road, Boronia, VIC 3155"
15951574,420.0,3,2,2,House,boronia,2022,2,"Casuarina Avenue, Boronia, VIC 3155"
15951802,355.0,2,1,1,Apartment / Unit / Flat,boronia,2022,2,"4 Miller Road, Boronia, VIC 3155"
15951874,600.0,4,3,2,Townhouse,boronia,2022,2,"2a Paton Crescent, Boronia, VIC 3155"
15952650,750.0,6,4,1,House,boronia,2022,2,"Jaffa Court, Boronia, VIC 3155"
15955227,360.0,2,1,1,Apartment / Unit / Flat,boronia,2022,2,"3 Tulip Crescent, Boronia, VIC 3155"
15959208,480.0,3,2,1,House,boronia,2022,2,"9 Norwich Street, Boronia, VIC 3155"
15960616,460.0,3,2,1,Apartment / Unit / Flat,boronia,2022,2,"127 Power Road, Boronia, VIC 3155"
15963244,500.0,3,1,2,House,boronia,2022,2,"Tolhurst Avenue, Boronia, VIC 3155"
15963849,490.0,3,2,3,House,boronia,2022,2,"Elsie Street, Boronia, VIC 3155"
15964975,420.0,3,1,2,Apartment / Unit / Flat,boronia,2022,2,"3 Malcolm Street, Boronia, VIC 3155"
15965095,450.0,2,1,1,House,boronia,2022,2,"11 Henry Street, Boronia, VIC 3155"
15966028,435.0,3,2,1,House,boronia,2022,2,"Rowson St, Boronia, VIC 3155"
15966843,450.0,4,3,2,Apartment / Unit / Flat,boronia,2022,2,"40 Bambury Street, Boronia, VIC 3155"
14703849,430.0,2,1,1,Apartment / Unit / Flat,box hill north,2022,2,"35 Medway Street Box Hill, North, VIC 3129"
15084312,490.0,3,2,2,Apartment / Unit / Flat,box hill north,2022,2,"16 Lexton Road Box Hill, North, VIC 3129"
15827047,550.0,4,2,2,House,box hill north,2022,2,"Springfield Road Box Hill, North, VIC 3129"
15831597,410.0,2,1,1,Apartment / Unit / Flat,box hill north,2022,2,"34 Severn Street Box Hill, North, VIC 3129"
15861824,500.0,3,2,1,House,box hill north,2022,2,"Harrison Street Box Hill, North, VIC 3129"
15879503,415.0,3,1,2,House,box hill north,2022,2,"Hillside Parade Box Hill, North, VIC 3129"
15885214,800.0,4,2,4,Townhouse,box hill north,2022,2,"Trawool Street Box Hill, North, VIC 3129"
15893592,450.0,3,1,2,House,box hill north,2022,2,"Medway Street Box Hill, North, VIC 3129"
15896985,450.0,3,1,2,Apartment / Unit / Flat,box hill north,2022,2,"114 Shannon Street Box Hill, North, VIC 3129"
15903606,400.0,3,1,2,House,box hill north,2022,2,"Karen Street Box Hill, North, VIC 3129"
15904615,550.0,3,2,1,House,box hill north,2022,2,"110a Nelson Road Box Hill, North, VIC 3129"
15910474,450.0,3,2,1,Apartment / Unit / Flat,box hill north,2022,2,"16 Medway Street Box Hill, North, VIC 3129"
15914479,720.0,4,2,2,Townhouse,box hill north,2022,2,"20 Loraine Avenue Box Hill, North, VIC 3129"
15915609,435.0,2,1,2,House,box hill north,2022,2,"66 Severn Street Box Hill, North, VIC 3129"
15924163,500.0,2,1,1,Townhouse,box hill north,2022,2,"39 Medway Street Box Hill, North, VIC 3129"
15925173,695.0,3,2,2,Townhouse,box hill north,2022,2,"83 Clyde Street Box Hill, North, VIC 3129"
15925282,580.0,4,2,1,House,box hill north,2022,2,"Ovens Street Box Hill, North, VIC 3129"
15933449,460.0,2,2,1,Townhouse,box hill north,2022,2,"84 Thames Street Box Hill, North, VIC 3129"
15949591,450.0,3,1,2,House,box hill north,2022,2,"Toogoods Rise Box Hill, North, VIC 3129"
15951186,680.0,4,2,2,House,box hill north,2022,2,"3 Regan Street Box Hill, North, VIC 3129"
15760991,800.0,4,2,2,House,brown hill,2022,2,"Gallowburn Court Brown, Hill, VIC 3350"
15796559,340.0,2,2,1,Townhouse,ballarat east,2022,2,"115 Hopetoun Street Ballarat, East, VIC 3350"
15833643,315.0,3,1,1,House,brown hill,2022,2,"Brophy Street Brown, Hill, VIC 3350"
15854729,350.0,3,1,1,House,brown hill,2022,2,"Haines Street Brown, Hill, VIC 3350"
15855829,420.0,4,2,2,House,mount pleasant,2022,2,"Elsworth Street Mount, Pleasant, VIC 3350"
15856115,525.0,3,2,1,Apartment / Unit / Flat,ballarat central,2022,2,"120 Lewis Street Ballarat, Central, VIC 3350"
15858227,370.0,3,1,2,House,brown hill,2022,2,"12a Ludbrook Court Brown, Hill, VIC 3350"
15860820,370.0,3,2,1,Townhouse,ballarat east,2022,2,"Rebellion Place Ballarat, East, VIC 3350"
15877469,280.0,3,1,1,House,redan,2022,2,"Ripon Street South, Redan, VIC 3350"
15878577,390.0,3,1,2,House,brown hill,2022,2,"Raymond Crescent Brown, Hill, VIC 3350"
15879777,500.0,2,1,1,Apartment / Unit / Flat,ballarat central,2022,2,"6 Bath Lane Ballarat, Central, VIC 3350"
15879814,330.0,3,1,3,House,brown hill,2022,2,"Daylesford Road Brown, Hill, VIC 3350"
15881375,390.0,4,2,2,Townhouse,canadian,2022,2,"3 Colette Court, Canadian, VIC 3350"
15881712,310.0,2,1,1,Semi-Detached,ballarat central,2022,2,"8 Raglan Street South Ballarat, Central, VIC 3350"
15881917,370.0,3,2,1,House,brown hill,2022,2,"Summit Crescent Brown, Hill, VIC 3350"
15887132,390.0,3,2,1,Townhouse,lake wendouree,2022,2,"464 Wendouree Parade Lake, Wendouree, VIC 3350"
15890900,480.0,3,2,2,House,brown hill,2022,2,"Gracefield Road Brown, Hill, VIC 3350"
13658714,380.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"460 Victoria Street, Brunswick, VIC 3056"
15099012,375.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"2b Loyola Avenue, Brunswick, VIC 3056"
15251983,380.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"6 Harvey Street, Brunswick, VIC 3056"
15601896,980.0,3,2,1,House,brunswick,2022,2,"Rose Street, Brunswick, VIC 3056"
15826105,800.0,3,2,1,House,brunswick,2022,2,"Victoria Street, Brunswick, VIC 3056"
15832821,360.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"160 Sydney Road, Brunswick, VIC 3056"
15854171,1200.0,4,2,2,House,brunswick,2022,2,"Allan Street, Brunswick, VIC 3056"
15871641,340.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"2b Loyola Avenue, Brunswick, VIC 3056"
15875521,425.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"124 Union Street, Brunswick, VIC 3056"
15876038,400.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"5 Union Street, Brunswick, VIC 3056"
15876973,420.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"67 Blyth Street, Brunswick, VIC 3056"
15878203,800.0,3,1,2,House,brunswick,2022,2,"Mountfield Street, Brunswick, VIC 3056"
15878365,580.0,2,1,2,House,brunswick,2022,2,"Minnie Street, Brunswick, VIC 3056"
15878536,385.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"756 Sydney Road, Brunswick, VIC 3056"
15882741,425.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"6 Sydney Road, Brunswick, VIC 3056"
15883352,470.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"34 Union Street, Brunswick, VIC 3056"
15887395,745.0,3,1,2,House,brunswick,2022,2,"20 Cassells Road, Brunswick, VIC 3056"
15893326,530.0,2,1,1,House,brunswick,2022,2,"Leithead Street, Brunswick, VIC 3056"
15893400,410.0,2,1,1,Apartment / Unit / Flat,brunswick,2022,2,"203 Brunswick Road, Brunswick, VIC 3056"
15895903,395.0,1,1,1,Apartment / Unit / Flat,brunswick,2022,2,"148 Brunswick Road, Brunswick, VIC 3056"
15271314,380.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"24 Barkly Street Brunswick, East, VIC 3057"
15846781,380.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"206 Lygon Street Brunswick, East, VIC 3057"
15852800,650.0,3,1,2,House,brunswick east,2022,2,"Holmes Street Brunswick, East, VIC 3057"
15861810,485.0,2,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"447a Lygon Street Brunswick, East, VIC 3057"
15862358,450.0,1,1,2,Apartment / Unit / Flat,brunswick east,2022,2,"24 Barkly Street Brunswick, East, VIC 3057"
15866731,500.0,2,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"299 Lygon Street Brunswick, East, VIC 3057"
15873742,310.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"36 Holmes Street Brunswick, East, VIC 3057"
15873773,310.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"36 Holmes Street Brunswick, East, VIC 3057"
15873839,310.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"36 Holmes Street Brunswick, East, VIC 3057"
15876231,520.0,2,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"8 Lygon Street Brunswick, East, VIC 3057"
15876911,600.0,3,1,2,House,brunswick east,2022,2,"Barkly Street Brunswick, East, VIC 3057"
15880500,450.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"85 Nicholson Street Brunswick, East, VIC 3057"
15881853,650.0,3,1,2,Townhouse,brunswick east,2022,2,"Albion Street Brunswick, East, VIC 3057"
15884444,680.0,3,1,1,Townhouse,brunswick east,2022,2,"Lord Street Brunswick, East, VIC 3057"
15885686,570.0,2,1,2,Townhouse,brunswick east,2022,2,"9 Oconnor Street Brunswick, East, VIC 3057"
15886268,350.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"270 Lygon Street Brunswick, East, VIC 3057"
15890776,400.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"22 Barkly Street Brunswick, East, VIC 3057"
15890860,480.0,2,2,1,House,brunswick east,2022,2,"360 Lygon Street Brunswick, East, VIC 3057"
15894113,400.0,1,1,1,Apartment / Unit / Flat,brunswick east,2022,2,"270 Lygon Street Brunswick, East, VIC 3057"
15896370,890.0,3,2,2,Townhouse,brunswick east,2022,2,"Clarke Street Brunswick, East, VIC 3057"
15208495,530.0,4,2,2,House,bundoora-greensborough-hurstbridge,2022,2,"Settlement Road, Bundoora, VIC 3083"
15513969,390.0,2,2,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"1095 Plenty Road, Bundoora, VIC 3083"
15850205,420.0,3,2,2,House,bundoora-greensborough-hurstbridge,2022,2,"Silverash Drive, Bundoora, VIC 3083"
15859468,350.0,2,2,2,House,bundoora-greensborough-hurstbridge,2022,2,"Waxflower Cres, Bundoora, VIC 3083"
15870922,300.0,1,1,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"21 Plenty Road, Bundoora, VIC 3083"
15873735,470.0,3,2,1,House,bundoora-greensborough-hurstbridge,2022,2,"Glennden Court, Bundoora, VIC 3083"
15883114,323.0,2,1,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"34 Princeton Terrace, Bundoora, VIC 3083"
15884644,410.0,2,2,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"1095 Plenty Road, Bundoora, VIC 3083"
15885607,550.0,3,2,2,Townhouse,bundoora-greensborough-hurstbridge,2022,2,"Nova Circuit, Bundoora, VIC 3083"
15886779,320.0,2,1,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"1251 Plenty Road, Bundoora, VIC 3083"
15888315,580.0,3,2,2,House,bundoora-greensborough-hurstbridge,2022,2,"12 Julie Street, Bundoora, VIC 3083"
15889228,395.0,3,1,5,House,bundoora-greensborough-hurstbridge,2022,2,"Fenwick Court, Bundoora, VIC 3083"
15889230,395.0,3,1,5,House,bundoora-greensborough-hurstbridge,2022,2,"Fenwick Court, Bundoora, VIC 3083"
15890189,330.0,2,1,1,House,bundoora-greensborough-hurstbridge,2022,2,"1251 Plenty Road, Bundoora, VIC 3083"
15890852,550.0,3,2,1,House,bundoora-greensborough-hurstbridge,2022,2,"11a Aldren Place, Bundoora, VIC 3083"
15891585,530.0,3,2,2,House,bundoora-greensborough-hurstbridge,2022,2,"Tamara Court, Bundoora, VIC 3083"
15892331,520.0,3,2,4,Townhouse,bundoora-greensborough-hurstbridge,2022,2,"Hermitage Crescent, Bundoora, VIC 3083"
15892752,520.0,3,3,2,Townhouse,bundoora-greensborough-hurstbridge,2022,2,"Nova Circuit, Bundoora, VIC 3083"
15892915,330.0,2,1,1,House,bundoora-greensborough-hurstbridge,2022,2,"1251 Plenty Road, Bundoora, VIC 3083"
15893292,330.0,1,1,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2022,2,"83 Janefield Drive, Bundoora, VIC 3083"
7065183,680.0,3,2,1,Apartment / Unit / Flat,toorak,2022,2,"187 Kooyong Rd Entry Facing Albany Rd, Toorak, VIC 3142"
7530392,400.0,1,1,1,Apartment / Unit / Flat,richmond-burnley,2022,2,"11 River Street, Richmond, VIC 3121"
10465730,600.0,2,2,1,House,richmond-burnley,2022,2,"Lincoln Street, Richmond, VIC 3121"
15335880,390.0,2,1,1,Apartment / Unit / Flat,south yarra,2022,2,"8 Daly Street South, Yarra, VIC 3141"
15889878,1450.0,3,2,2,Apartment / Unit / Flat,toorak,2022,2,"589 Toorak Rd, Toorak, VIC 3142"
15890065,325.0,2,1,1,Apartment / Unit / Flat,south yarra,2022,2,"36 Cromwell Road South, Yarra, VIC 3141"
15890138,1400.0,3,2,3,House,south yarra,2022,2,"Tivoli Road South, Yarra, VIC 3141"
15890707,425.0,2,1,1,Apartment / Unit / Flat,south yarra,2022,2,"3 Barnsbury Road South, Yarra, VIC 3141"
15890842,550.0,2,2,1,Apartment / Unit / Flat,richmond-burnley,2022,2,"120 Palmer Street, Richmond, VIC 3121"
15891146,495.0,2,1,1,Townhouse,south yarra,2022,2,"44 Darling Street South, Yarra, VIC 3141"
15891438,585.0,1,1,1,Apartment / Unit / Flat,south yarra,2022,2,"79 River Street South, Yarra, VIC 3141"
15891473,450.0,2,1,1,Apartment / Unit / Flat,hawthorn,2022,2,"23 Auburn Grove, Hawthorn, VIC 3122"
15891492,475.0,2,1,1,Apartment / Unit / Flat,richmond-burnley,2022,2,"8 Lyndhurst Street, Richmond, VIC 3121"
15891743,520.0,1,1,1,Apartment / Unit / Flat,richmond-burnley,2022,2,"1 Barnet Way, Richmond, VIC 3121"
15891869,560.0,2,2,1,Apartment / Unit / Flat,hawthorn,2022,2,"74b Riversdale Road, Hawthorn, VIC 3122"
15891974,525.0,2,1,1,Apartment / Unit / Flat,hawthorn,2022,2,"508 Glenferrie Road, Hawthorn, VIC 3122"
15892147,490.0,2,1,2,House,richmond-burnley,2022,2,"Glass Street, Richmond, VIC 3121"
15893328,680.0,3,1,1,House,hawthorn,2022,2,"7a Brook St, Hawthorn, VIC 3122"
15893567,700.0,2,1,1,House,richmond-burnley,2022,2,"Brighton Street, Richmond, VIC 3121"
15893658,650.0,2,1,1,House,hawthorn,2022,2,"Pine Street, Hawthorn, VIC 3122"
14937595,560.0,3,2,1,Townhouse,vermont-forest hill-burwood east,2022,2,"Travers Cres Burwood, East, VIC 3151"
15292953,450.0,1,1,1,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"15 Foundation Boulevard Burwood, East, VIC 3151"
15346720,410.0,3,1,1,House,vermont-forest hill-burwood east,2022,2,"Statesman Avenue Burwood, East, VIC 3151"
15819001,500.0,3,2,2,House,vermont-forest hill-burwood east,2022,2,"Sevenoaks Road Burwood, East, VIC 3151"
15861781,460.0,2,1,1,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"15 Foundation Boulevard Burwood, East, VIC 3151"
15862279,495.0,4,1,2,House,vermont-forest hill-burwood east,2022,2,"Christa Avenue Burwood, East, VIC 3151"
15863200,695.0,3,2,2,Townhouse,vermont-forest hill-burwood east,2022,2,"Foundation Boulevard Burwood, East, VIC 3151"
15881074,720.0,5,4,1,Duplex,vermont-forest hill-burwood east,2022,2,"190 Holland Road Burwood, East, VIC 3151"
15903677,500.0,3,2,1,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"47 Tainton Road Burwood, East, VIC 3151"
15907640,480.0,4,2,2,House,vermont-forest hill-burwood east,2022,2,"Pippin Avenue Burwood, East, VIC 3151"
15917590,800.0,4,2,2,House,vermont-forest hill-burwood east,2022,2,"Rustic Avenue Burwood, East, VIC 3151"
15918813,525.0,3,1,1,House,vermont-forest hill-burwood east,2022,2,"Lindisfarne Drive Burwood, East, VIC 3151"
15919574,495.0,2,1,1,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"15 Foundation Boulevard Burwood, East, VIC 3151"
15921122,450.0,3,1,2,Townhouse,vermont-forest hill-burwood east,2022,2,"15 Redhill Avenue Burwood, East, VIC 3151"
15929573,370.0,1,1,1,House,vermont-forest hill-burwood east,2022,2,"15 Foundation Boulevard Burwood, East, VIC 3151"
15931733,520.0,4,1,1,House,vermont-forest hill-burwood east,2022,2,"Coventry Street Burwood, East, VIC 3151"
15942240,440.0,3,1,2,House,vermont-forest hill-burwood east,2022,2,"Robinlee Avenue Burwood, East, VIC 3151"
15945308,520.0,4,2,1,House,vermont-forest hill-burwood east,2022,2,"Blackburn Road Burwood, East, VIC 3151"
15950021,500.0,2,2,1,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"15 Foundation Boulevard Burwood, East, VIC 3151"
15952392,550.0,3,2,2,Apartment / Unit / Flat,vermont-forest hill-burwood east,2022,2,"37 Ruby Street Burwood, East, VIC 3151"
10652507,330.0,3,1,2,House,north bendigo,2022,2,"Bayne Street North, Bendigo, VIC 3550"
11786965,420.0,3,2,2,House,north bendigo,2022,2,"9 Prouses Road North, Bendigo, VIC 3550"
13268035,300.0,2,1,1,Apartment / Unit / Flat,flora hill-bendigo east,2022,2,"1 Adelaide Street Flora, Hill, VIC 3550"
15326708,360.0,3,1,1,House,california gully,2022,2,"Pearce Street California, Gully, VIC 3556"
15672908,490.0,4,2,2,House,huntly,2022,2,"Midland Highway, Huntly, VIC 3551"
15863810,330.0,2,1,1,House,california gully,2022,2,"115 Wood Street California, Gully, VIC 3556"
15879921,410.0,3,1,3,House,california gully,2022,2,"Upper California Gully Road California, Gully, VIC 3556"
15881559,360.0,3,1,2,House,california gully,2022,2,"Oswald Street California, Gully, VIC 3556"
15882353,350.0,2,1,1,House,california gully,2022,2,"Wood Street California, Gully, VIC 3556"
15883034,360.0,3,1,2,House,california gully,2022,2,"Meggs Ct California, Gully, VIC 3556"
15883519,420.0,4,2,2,House,california gully,2022,2,"61a Jobs Gully Rd California, Gully, VIC 3556"
15884284,460.0,4,2,2,House,california gully,2022,2,"Eaglewood Way California, Gully, VIC 3556"
15889000,380.0,3,1,1,House,california gully,2022,2,"Alliance Avenue California, Gully, VIC 3556"
15895019,350.0,3,2,1,House,east bendigo,2022,2,"Powells Avenue East, Bendigo, VIC 3550"
15900416,360.0,2,2,1,Townhouse,california gully,2022,2,"130c Upper California Gully Road California, Gully, VIC 3556"
14036258,390.0,3,1,1,House,campbellfield,2022,2,"Oberon Boulevard, Campbellfield, VIC 3061"
15478062,390.0,2,1,1,House,oak park-glenroy-fawkner,2022,2,"Winn Grove, Fawkner, VIC 3060"
