bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
4,16719978.0,2025,POINT (145.1704185 -38.0003099),live,3,2,850.0,keysborough,145.1704185,2,-38.0003099,house
4,17751616.0,2025,POINT (145.1790681 -38.0071809),live,3,2,800.0,keysborough,145.1790681,2,-38.0071809,house
5,15470011.0,2021,POINT (145.149264 -38.001862),live,4,2,625.0,keysborough,145.149264,2,-38.001862,house
5,17307249.0,2024,POINT (145.1638696 -38.0031276),live,4,2,1125.0,keysborough,145.1638696,2,-38.0031276,house
3,17724345.0,2025,POINT (145.038974 -37.7142725),live,3,1,560.0,kingsbury,145.038974,2,-37.7142725,house
4,17710341.0,2025,POINT (145.0407659 -37.7158477),live,3,2,720.0,kingsbury,145.0407659,2,-37.7158477,house
3,17612163.0,2025,POINT (144.8816273 -37.8060332),live,3,1,510.0,kingsville,144.8816273,1,-37.8060332,house
3,17720299.0,2025,POINT (144.8828466 -37.8082332),live,3,1,725.0,kingsville,144.8828466,2,-37.8082332,house
4,17710574.0,2025,POINT (144.8849037 -37.8039147),live,3,2,690.0,kingsville,144.8849037,2,-37.8039147,house
5,17738742.0,2025,POINT (144.8794154 -37.810911),live,3,3,1500.0,kingsville,144.8794154,2,-37.810911,house
3,17586291.0,2025,POINT (145.2437725 -37.8902347),live,3,1,550.0,knoxfield,145.2437725,2,-37.8902347,house
3,17722501.0,2025,POINT (145.241382 -37.88566040000001),live,3,1,550.0,knoxfield,145.241382,1,-37.88566040000001,house
4,17721645.0,2025,POINT (145.2412416 -37.8906145),live,3,2,725.0,knoxfield,145.2412416,2,-37.8906145,house
5,17649108.0,2025,POINT (145.2525521 -37.8761252),live,3,2,785.0,knoxfield,145.2525521,3,-37.8761252,house
6,17703101.0,2025,POINT (145.2459616 -37.8911904),live,3,2,750.0,knoxfield,145.2459616,2,-37.8911904,house
3,17735675.0,2025,POINT (144.5893307 -37.6541292),live,3,2,420.0,kurunjang,144.5893307,2,-37.6541292,house
3,17686866.0,2025,POINT (144.5898844 -37.6545233),live,3,2,445.0,kurunjang,144.5898844,2,-37.6545233,house
3,16644349.0,2025,POINT (144.5769332 -37.659295),live,3,1,390.0,kurunjang,144.5769332,1,-37.659295,house
3,17593977.0,2025,POINT (144.5872862 -37.6687355),live,2,1,380.0,kurunjang,144.5872862,1,-37.6687355,house
3,17701256.0,2025,POINT (144.5797007 -37.6696976),live,3,1,420.0,kurunjang,144.5797007,1,-37.6696976,house
3,14319626.0,2025,POINT (144.592344 -37.6583545),live,3,2,400.0,kurunjang,144.592344,1,-37.6583545,house
4,17751910.0,2025,POINT (144.5812527 -37.6547025),live,3,2,450.0,kurunjang,144.5812527,3,-37.6547025,house
4,17753542.0,2025,POINT (144.5905411 -37.6561444),live,3,2,470.0,kurunjang,144.5905411,2,-37.6561444,house
4,17742767.0,2025,POINT (144.5826857 -37.6538702),live,3,2,500.0,kurunjang,144.5826857,6,-37.6538702,house
1,17732677.0,2025,POINT (144.4160353 -38.024602),live,3,1,250.0,lara,144.4160353,2,-38.024602,house
3,17655869.0,2025,POINT (144.4225069 -38.0252836),live,3,1,440.0,lara,144.4225069,2,-38.0252836,house
3,17734921.0,2025,POINT (144.4012411 -38.0352602),live,3,1,500.0,lara,144.4012411,2,-38.0352602,house
3,17701975.0,2025,POINT (144.3897241 -38.029817),live,3,2,540.0,lara,144.3897241,2,-38.029817,house
3,17741726.0,2025,POINT (144.3906865 -38.018185),live,3,2,570.0,lara,144.3906865,2,-38.018185,house
3,17263242.0,2024,POINT (144.3772734 -38.0155193),live,4,2,520.0,lara,144.3772734,1,-38.0155193,house
3,17729998.0,2025,POINT (144.4258734 -38.0264774),live,3,1,520.0,lara,144.4258734,2,-38.0264774,house
4,17737944.0,2025,POINT (144.353127 -38.015568),live,3,2,650.0,lara,144.353127,2,-38.015568,house
4,17716938.0,2025,POINT (144.3712983 -38.0100437),live,3,2,595.0,lara,144.3712983,2,-38.0100437,house
4,17750009.0,2025,POINT (144.3529767 -38.0116035),live,3,2,550.0,lara,144.3529767,1,-38.0116035,house
4,17705331.0,2025,POINT (144.3564277 -38.0131634),live,3,2,580.0,lara,144.3564277,2,-38.0131634,house
4,17751365.0,2025,POINT (144.3736178 -38.0149648),live,3,2,580.0,lara,144.3736178,2,-38.0149648,house
4,17743699.0,2025,POINT (144.3529165 -38.0146677),live,3,2,670.0,lara,144.3529165,2,-38.0146677,house
4,17741854.0,2025,POINT (144.3964232 -38.0229202),live,3,2,540.0,lara,144.3964232,2,-38.0229202,house
4,17736568.0,2025,POINT (144.3700352 -38.013369),live,3,2,620.0,lara,144.3700352,3,-38.013369,house
4,17738955.0,2025,POINT (144.3985072 -38.0204598),live,3,2,540.0,lara,144.3985072,2,-38.0204598,house
4,16957604.0,2024,POINT (144.4266693 -38.013364),live,2,3,860.0,lara,144.4266693,7,-38.013364,house
2,17700975.0,2025,POINT (144.7741815 -37.8541226),live,3,2,510.0,laverton,144.7741815,2,-37.8541226,house
2,17466829.0,2025,POINT (144.7717372 -37.8612411),live,3,2,510.0,laverton,144.7717372,1,-37.8612411,house
3,17053994.0,2025,POINT (144.779047 -37.8506143),live,3,1,480.0,laverton,144.779047,2,-37.8506143,house
3,15217092.0,2025,POINT (144.776187 -37.8607671),live,3,1,410.0,laverton,144.776187,1,-37.8607671,house
3,17655994.0,2025,POINT (144.774126 -37.860002),live,3,1,520.0,laverton,144.774126,1,-37.860002,house
3,17490563.0,2025,POINT (144.7683371 -37.8614675),live,3,1,440.0,laverton,144.7683371,4,-37.8614675,house
3,17154297.0,2025,POINT (144.7793129 -37.8481805),live,3,2,620.0,laverton,144.7793129,1,-37.8481805,house
3,14914381.0,2025,POINT (144.7678306 -37.8636837),live,2,1,420.0,laverton,144.7678306,1,-37.8636837,house
3,17755951.0,2025,POINT (144.7689817 -37.85883889999999),live,3,1,470.0,laverton,144.7689817,2,-37.85883889999999,house
3,15973970.0,2025,POINT (144.7749576 -37.8526366),live,3,1,380.0,laverton,144.7749576,2,-37.8526366,house
4,16826311.0,2025,POINT (144.7714905 -37.860224),live,3,3,650.0,laverton,144.7714905,2,-37.860224,house
4,15985282.0,2025,POINT (144.7706867 -37.8615728),live,2,1,440.0,laverton,144.7706867,2,-37.8615728,house
3,17753762.0,2025,POINT (144.4702943 -38.18957109999999),live,3,1,490.0,leopold,144.4702943,2,-38.18957109999999,house
3,17733797.0,2025,POINT (144.4723764 -38.1923422),live,3,2,550.0,leopold,144.4723764,2,-38.1923422,house
3,17687227.0,2025,POINT (144.466019 -38.190397),live,3,1,485.0,leopold,144.466019,2,-38.190397,house
3,17750705.0,2025,POINT (144.4575266 -38.2004926),live,3,2,520.0,leopold,144.4575266,2,-38.2004926,house
4,17749908.0,2025,POINT (144.4667892 -38.1866072),live,3,2,500.0,leopold,144.4667892,2,-38.1866072,house
4,17742833.0,2025,POINT (144.4634593 -38.1778066),live,3,2,620.0,leopold,144.4634593,2,-38.1778066,house
4,11403132.0,2025,POINT (144.4607569 -38.2028405),live,3,2,520.0,leopold,144.4607569,2,-38.2028405,house
4,17742753.0,2025,POINT (144.4662073 -38.1990071),live,3,2,550.0,leopold,144.4662073,2,-38.1990071,house
4,17738699.0,2025,POINT (144.4658002 -38.1991797),live,3,2,550.0,leopold,144.4658002,2,-38.1991797,house
2,16755388.0,2025,POINT (147.6646933 -37.8109586),live,2,2,575.0,lucknow,147.6646933,1,-37.8109586,house
4,17672109.0,2025,POINT (147.6551332 -37.8018742),live,3,2,540.0,lucknow,147.6551332,2,-37.8018742,house
4,17693105.0,2025,POINT (147.6553805 -37.8016986),live,3,2,540.0,lucknow,147.6553805,2,-37.8016986,house
4,17747262.0,2025,POINT (147.6529553 -37.8019475),live,3,2,540.0,lucknow,147.6529553,2,-37.8019475,house
4,17693615.0,2025,POINT (147.6539072 -37.8022038),live,3,2,540.0,lucknow,147.6539072,2,-37.8022038,house
4,17730055.0,2025,POINT (147.6536976 -37.80135240000001),live,3,2,540.0,lucknow,147.6536976,2,-37.80135240000001,house
4,17656524.0,2025,POINT (147.6561292 -37.8011647),live,3,2,540.0,lucknow,147.6561292,2,-37.8011647,house
2,13760442.0,2025,POINT (145.2557436 -38.0623089),live,3,1,485.0,lynbrook,145.2557436,2,-38.0623089,house
3,17717578.0,2025,POINT (145.2557903 -38.0493408),live,3,2,650.0,lynbrook,145.2557903,2,-38.0493408,house
4,17747249.0,2025,POINT (145.2624832 -38.0472476),live,3,2,625.0,lynbrook,145.2624832,2,-38.0472476,house
4,17733590.0,2025,POINT (145.2495086 -38.0497038),live,3,2,690.0,lynbrook,145.2495086,2,-38.0497038,house
4,17758501.0,2025,POINT (145.2478908 -38.04961369999999),live,3,2,680.0,lynbrook,145.2478908,4,-38.04961369999999,house
4,17680755.0,2025,POINT (145.2549998 -38.0596665),live,3,2,700.0,lynbrook,145.2549998,2,-38.0596665,house
2,17737988.0,2025,POINT (145.0845347 -37.7183736),live,3,2,620.0,macleod,145.0845347,2,-37.7183736,house
3,15419532.0,2025,POINT (145.0747517 -37.7103475),live,3,1,540.0,macleod,145.0747517,2,-37.7103475,house
3,17755954.0,2025,POINT (145.0832823 -37.7193525),live,3,2,695.0,macleod,145.0832823,2,-37.7193525,house
4,17703400.0,2025,POINT (145.0700014 -37.7217978),live,3,2,700.0,macleod,145.0700014,2,-37.7217978,house
1,17058867.0,2025,POINT (144.883447 -37.7855164),live,3,1,280.0,maidstone,144.883447,2,-37.7855164,house
3,17749754.0,2025,POINT (144.8780464 -37.78562300000001),live,3,2,650.0,maidstone,144.8780464,1,-37.78562300000001,house
3,17758600.0,2025,POINT (144.8680452 -37.7859345),live,3,1,650.0,maidstone,144.8680452,1,-37.7859345,house
4,17715753.0,2025,POINT (144.8704661 -37.7821108),live,3,2,720.0,maidstone,144.8704661,1,-37.7821108,house
4,17721681.0,2025,POINT (144.8819306 -37.7805251),live,3,1,650.0,maidstone,144.8819306,2,-37.7805251,house
3,17548391.0,2025,POINT (149.7558091 -37.5434628),live,2,2,900.0,mallacoota,149.7558091,2,-37.5434628,house
2,17722832.0,2025,POINT (145.0784104 -37.8847609),live,3,1,595.0,malvern east,145.0784104,1,-37.8847609,house
3,17756408.0,2025,POINT (145.080098 -37.87942100000001),live,3,2,825.0,malvern east,145.080098,1,-37.87942100000001,house
3,17111305.0,2024,POINT (145.0753595 -37.8796637),live,3,2,800.0,malvern east,145.0753595,2,-37.8796637,house
3,17751483.0,2025,POINT (145.0678023 -37.8777523),live,3,1,780.0,malvern east,145.0678023,3,-37.8777523,house
3,17754976.0,2025,POINT (145.0665803 -37.8729344),live,3,3,1450.0,malvern east,145.0665803,3,-37.8729344,house
4,17723748.0,2025,POINT (145.0864166 -37.8877846),live,3,2,800.0,malvern east,145.0864166,3,-37.8877846,house
4,16771712.0,2023,POINT (145.0512022 -37.8678836),live,4,1,800.0,malvern east,145.0512022,2,-37.8678836,house
5,17689062.0,2025,POINT (145.0424278 -37.8717672),live,3,3,1599.0,malvern east,145.0424278,2,-37.8717672,house
2,17696281.0,2025,POINT (145.0370369 -37.8676108),live,3,1,570.0,malvern,145.0370369,1,-37.8676108,house
3,17741361.0,2025,POINT (145.0324221 -37.8510824),live,3,2,1400.0,malvern,145.0324221,2,-37.8510824,house
3,16194844.0,2025,POINT (144.5891801 -37.8933173),live,3,2,430.0,mambourin,144.5891801,2,-37.8933173,house
3,17737838.0,2025,POINT (144.5888882 -37.8893558),live,3,2,440.0,mambourin,144.5888882,2,-37.8893558,house
4,17735070.0,2025,POINT (144.5899195 -37.8960237),live,3,2,480.0,mambourin,144.5899195,2,-37.8960237,house
4,17718344.0,2025,POINT (144.6036712 -37.8865824),live,3,2,480.0,mambourin,144.6036712,2,-37.8865824,house
4,17750844.0,2025,POINT (144.603132 -37.88806),live,3,2,480.0,mambourin,144.603132,2,-37.88806,house
4,17733688.0,2025,POINT (144.5975662 -37.8896061),live,3,2,460.0,mambourin,144.5975662,2,-37.8896061,house
4,17736255.0,2025,POINT (144.5960021 -37.8895009),live,3,2,500.0,mambourin,144.5960021,2,-37.8895009,house
4,17102896.0,2025,POINT (144.6003059 -37.8903653),live,3,2,500.0,mambourin,144.6003059,2,-37.8903653,house
4,17664833.0,2025,POINT (144.5988483 -37.8897213),live,3,2,480.0,mambourin,144.5988483,2,-37.8897213,house
4,17748567.0,2025,POINT (144.6003899 -37.891451),live,3,2,480.0,mambourin,144.6003899,2,-37.891451,house
4,17757692.0,2025,POINT (144.5850623 -37.8947522),live,3,2,500.0,mambourin,144.5850623,2,-37.8947522,house
4,17723688.0,2025,POINT (144.603625 -37.8884529),live,3,2,470.0,mambourin,144.603625,2,-37.8884529,house
4,17728803.0,2025,POINT (144.6037852 -37.8891419),live,3,2,470.0,mambourin,144.6037852,2,-37.8891419,house
4,17719502.0,2025,POINT (144.6009785 -37.8890912),live,3,3,480.0,mambourin,144.6009785,2,-37.8890912,house
4,17748691.0,2025,POINT (144.5843268 -37.8951029),live,3,2,450.0,mambourin,144.5843268,2,-37.8951029,house
4,15236944.0,2025,POINT (144.5951022 -37.8894178),live,3,2,445.0,mambourin,144.5951022,2,-37.8894178,house
4,17697848.0,2025,POINT (144.6024756 -37.8901043),live,3,2,440.0,mambourin,144.6024756,2,-37.8901043,house
4,16866393.0,2025,POINT (144.6002676 -37.89073),live,3,2,480.0,mambourin,144.6002676,2,-37.89073,house
4,17726094.0,2025,POINT (144.587269 -37.894859),live,3,2,550.0,mambourin,144.587269,2,-37.894859,house
4,17708116.0,2025,POINT (144.6028327 -37.8890113),live,3,2,470.0,mambourin,144.6028327,2,-37.8890113,house
4,17702886.0,2025,POINT (144.5982095 -37.888078),live,3,2,490.0,mambourin,144.5982095,2,-37.888078,house
4,17725884.0,2025,POINT (144.6024632 -37.8882188),live,3,3,530.0,mambourin,144.6024632,2,-37.8882188,house
4,17708243.0,2025,POINT (144.5913771 -37.8967623),live,3,2,460.0,mambourin,144.5913771,1,-37.8967623,house
4,17209725.0,2025,POINT (144.5911051 -37.8902923),live,3,2,500.0,mambourin,144.5911051,2,-37.8902923,house
5,17746266.0,2025,POINT (144.6022263 -37.8863483),live,3,2,480.0,mambourin,144.6022263,2,-37.8863483,house
3,17752614.0,2025,POINT (144.8945017 -37.7859968),live,3,2,800.0,maribyrnong,144.8945017,2,-37.7859968,house
3,17719626.0,2025,POINT (144.9091094 -37.7798523),live,3,2,675.0,maribyrnong,144.9091094,1,-37.7798523,house
3,17720121.0,2025,POINT (144.8947633 -37.7864146),live,3,2,800.0,maribyrnong,144.8947633,2,-37.7864146,house
3,17723844.0,2025,POINT (144.8978191 -37.7682814),live,3,1,700.0,maribyrnong,144.8978191,2,-37.7682814,house
4,17507425.0,2025,POINT (144.8918402 -37.7713337),live,2,2,1100.0,maribyrnong,144.8918402,3,-37.7713337,house
4,17754674.0,2025,POINT (144.8952479 -37.7872355),live,3,3,1145.0,maribyrnong,144.8952479,2,-37.7872355,house
5,15361175.0,2025,POINT (144.892702 -37.7871506),live,3,3,1200.0,maribyrnong,144.892702,2,-37.7871506,house
4,17751529.0,2025,POINT (145.0303145 -37.90799270000001),live,3,2,950.0,mckinnon,145.0303145,3,-37.90799270000001,house
5,17728111.0,2025,POINT (145.0308956 -37.9072048),live,3,3,1350.0,mckinnon,145.0308956,2,-37.9072048,house
1,17640652.0,2025,POINT (144.9268574 -37.647034),live,2,1,380.0,meadow heights,144.9268574,2,-37.647034,house
2,17711176.0,2025,POINT (144.9244148 -37.6431583),live,3,1,570.0,meadow heights,144.9244148,5,-37.6431583,house
3,17721073.0,2025,POINT (144.9134382 -37.6499063),live,3,2,550.0,meadow heights,144.9134382,2,-37.6499063,house
3,17737060.0,2025,POINT (144.9113635 -37.6614382),live,3,1,520.0,meadow heights,144.9113635,1,-37.6614382,house
3,17720848.0,2025,POINT (144.9131552 -37.6464717),live,3,1,550.0,meadow heights,144.9131552,1,-37.6464717,house
3,17723222.0,2025,POINT (144.9153343 -37.6537924),live,3,1,520.0,meadow heights,144.9153343,2,-37.6537924,house
3,17756058.0,2025,POINT (144.9186378 -37.6482867),live,3,1,510.0,meadow heights,144.9186378,2,-37.6482867,house
3,17721549.0,2025,POINT (144.9109281 -37.6591516),live,3,1,575.0,meadow heights,144.9109281,6,-37.6591516,house
3,17712118.0,2025,POINT (144.9195861 -37.6421692),live,3,1,490.0,meadow heights,144.9195861,2,-37.6421692,house
3,17726741.0,2025,POINT (144.9237203 -37.640846),live,3,2,650.0,meadow heights,144.9237203,1,-37.640846,house
3,17679117.0,2025,POINT (144.9232467 -37.6407124),live,3,1,450.0,meadow heights,144.9232467,1,-37.6407124,house
3,17752392.0,2025,POINT (144.9242148 -37.6412882),live,3,2,530.0,meadow heights,144.9242148,1,-37.6412882,house
4,17752389.0,2025,POINT (144.9243935 -37.6600419),live,3,2,600.0,meadow heights,144.9243935,4,-37.6600419,house
4,17638856.0,2025,POINT (144.912175 -37.6538356),live,3,2,530.0,meadow heights,144.912175,1,-37.6538356,house
1,17746784.0,2025,POINT (144.9754034 -37.8382389),live,3,1,510.0,melbourne,144.9754034,1,-37.8382389,house
1,17597724.0,2025,POINT (144.953993 -37.813328),live,2,1,750.0,melbourne,144.953993,2,-37.813328,house
2,17752376.0,2025,POINT (144.9610041 -37.811294),live,3,2,720.0,melbourne,144.9610041,2,-37.811294,house
4,17030919.0,2024,POINT (144.960611 -37.807859),live,2,2,261.0,melbourne,144.960611,1,-37.807859,house
2,17748289.0,2025,POINT (144.565661 -37.6994204),live,3,1,370.0,melton south,144.565661,4,-37.6994204,house
3,17726323.0,2025,POINT (144.5673582 -37.6954447),live,3,1,420.0,melton south,144.5673582,1,-37.6954447,house
3,17601354.0,2025,POINT (144.5778832 -37.6985576),live,2,2,420.0,melton south,144.5778832,2,-37.6985576,house
3,17750554.0,2025,POINT (144.5718433 -37.71068169999999),live,3,2,410.0,melton south,144.5718433,1,-37.71068169999999,house
3,17734308.0,2025,POINT (144.5603442 -37.7124463),live,3,2,430.0,melton south,144.5603442,1,-37.7124463,house
3,17738526.0,2025,POINT (144.5783215 -37.69955),live,3,1,440.0,melton south,144.5783215,2,-37.69955,house
3,17705798.0,2025,POINT (144.5774792 -37.6936854),live,3,2,460.0,melton south,144.5774792,2,-37.6936854,house
3,17732045.0,2025,POINT (144.5880943 -37.7131276),live,3,2,440.0,melton south,144.5880943,2,-37.7131276,house
3,17665230.0,2025,POINT (144.5807646 -37.6954154),live,3,2,430.0,melton south,144.5807646,1,-37.6954154,house
3,17730162.0,2025,POINT (144.5779074 -37.6980967),live,3,2,410.0,melton south,144.5779074,2,-37.6980967,house
3,17728253.0,2025,POINT (144.5727711 -37.708372),live,3,1,440.0,melton south,144.5727711,3,-37.708372,house
3,17722057.0,2025,POINT (144.566383 -37.7180577),live,3,2,440.0,melton south,144.566383,1,-37.7180577,house
3,17706029.0,2025,POINT (144.5681872 -37.6958444),live,3,1,400.0,melton south,144.5681872,2,-37.6958444,house
3,16579076.0,2023,POINT (144.5880999 -37.7131191),live,3,2,400.0,melton south,144.5880999,2,-37.7131191,house
3,17339331.0,2024,POINT (144.578977 -37.72005190000001),live,4,3,600.0,melton south,144.578977,1,-37.72005190000001,house
3,17693386.0,2025,POINT (144.5768746 -37.6976884),live,3,1,390.0,melton south,144.5768746,2,-37.6976884,house
3,17754406.0,2025,POINT (144.5766865 -37.7161985),live,3,2,430.0,melton south,144.5766865,2,-37.7161985,house
3,17698924.0,2025,POINT (144.5765468 -37.6967941),live,3,1,395.0,melton south,144.5765468,2,-37.6967941,house
4,17490919.0,2025,POINT (144.5774602 -37.7177976),live,1,2,465.0,melton south,144.5774602,2,-37.7177976,house
4,17718150.0,2025,POINT (144.5773586 -37.7198471),live,3,2,480.0,melton south,144.5773586,4,-37.7198471,house
4,17234549.0,2024,POINT (144.5653886 -37.7146555),live,4,2,450.0,melton south,144.5653886,2,-37.7146555,house
4,17712117.0,2025,POINT (144.5798497 -37.7168003),live,3,2,495.0,melton south,144.5798497,2,-37.7168003,house
4,17754287.0,2025,POINT (144.5788915 -37.7176081),live,3,2,500.0,melton south,144.5788915,2,-37.7176081,house
4,17729451.0,2025,POINT (144.5775378 -37.6980441),live,3,2,420.0,melton south,144.5775378,4,-37.6980441,house
4,17488791.0,2025,POINT (144.5642875 -37.7143545),live,1,2,450.0,melton south,144.5642875,2,-37.7143545,house
4,16597263.0,2025,POINT (144.5671514 -37.71468230000001),live,3,2,470.0,melton south,144.5671514,2,-37.71468230000001,house
4,17739016.0,2025,POINT (144.578977 -37.72005190000001),live,3,2,550.0,melton south,144.578977,2,-37.72005190000001,house
4,17679772.0,2025,POINT (144.5578419 -37.7189121),live,3,2,450.0,melton south,144.5578419,2,-37.7189121,house
4,17454232.0,2025,POINT (144.5749646 -37.7029022),live,1,2,650.0,melton south,144.5749646,2,-37.7029022,house
4,16831113.0,2025,POINT (144.5575275 -37.7188554),live,3,2,450.0,melton south,144.5575275,1,-37.7188554,house
4,17058081.0,2025,POINT (144.5806873 -37.7192819),live,3,2,450.0,melton south,144.5806873,2,-37.7192819,house
4,17694445.0,2025,POINT (144.5697834 -37.7016931),live,3,1,440.0,melton south,144.5697834,2,-37.7016931,house
4,16454385.0,2025,POINT (144.5573904 -37.7153555),live,3,2,500.0,melton south,144.5573904,2,-37.7153555,house
4,17689673.0,2025,POINT (144.5656467 -37.6992303),live,3,2,470.0,melton south,144.5656467,2,-37.6992303,house
4,17150531.0,2025,POINT (144.575063 -37.6943259),live,3,2,450.0,melton south,144.575063,2,-37.6943259,house
4,15930549.0,2025,POINT (144.5662307 -37.715415),live,2,2,450.0,melton south,144.5662307,2,-37.715415,house
4,17722593.0,2025,POINT (144.5588832 -37.712548),live,3,2,450.0,melton south,144.5588832,2,-37.712548,house
5,17742408.0,2025,POINT (144.5761593 -37.7053286),live,3,2,520.0,melton south,144.5761593,4,-37.7053286,house
2,17699013.0,2025,POINT (144.5665601 -37.6735257),live,3,1,400.0,melton west,144.5665601,2,-37.6735257,house
3,17752964.0,2025,POINT (144.5657038 -37.6751866),live,3,1,450.0,melton west,144.5657038,1,-37.6751866,house
3,17656080.0,2025,POINT (144.5624284 -37.6764228),live,3,1,420.0,melton west,144.5624284,2,-37.6764228,house
3,17690934.0,2025,POINT (144.5404615 -37.68577399999999),live,3,2,430.0,melton west,144.5404615,1,-37.68577399999999,house
3,17708919.0,2025,POINT (144.5587755 -37.6805586),live,3,1,420.0,melton west,144.5587755,2,-37.6805586,house
3,17748772.0,2025,POINT (144.5637547 -37.6672196),live,3,2,450.0,melton west,144.5637547,2,-37.6672196,house
3,17736512.0,2025,POINT (144.5550432 -37.682536),live,3,1,400.0,melton west,144.5550432,2,-37.682536,house
3,17698380.0,2025,POINT (144.5570194 -37.6818008),live,3,1,400.0,melton west,144.5570194,4,-37.6818008,house
3,17134461.0,2025,POINT (144.5548408 -37.672133),live,3,1,420.0,melton west,144.5548408,2,-37.672133,house
3,17240027.0,2025,POINT (144.5574355 -37.6789012),live,3,2,400.0,melton west,144.5574355,2,-37.6789012,house
3,17724295.0,2025,POINT (144.5724165 -37.6581367),live,3,2,430.0,melton west,144.5724165,2,-37.6581367,house
4,17735690.0,2025,POINT (144.5600996 -37.6792196),live,3,2,460.0,melton west,144.5600996,4,-37.6792196,house
4,16926878.0,2025,POINT (144.5710543 -37.65581359999999),live,3,2,470.0,melton west,144.5710543,4,-37.65581359999999,house
4,17718924.0,2025,POINT (144.5493799 -37.6678774),live,3,2,445.0,melton west,144.5493799,2,-37.6678774,house
4,17629988.0,2025,POINT (144.533247 -37.674862),live,3,1,1000.0,melton west,144.533247,2,-37.674862,house
5,17745452.0,2025,POINT (144.565209 -37.679098),live,3,2,450.0,melton west,144.565209,2,-37.679098,house
3,17620488.0,2025,POINT (144.5729879 -37.6879563),live,3,1,400.0,melton,144.5729879,2,-37.6879563,house
3,17712335.0,2025,POINT (144.581419 -37.6782742),live,3,2,460.0,melton,144.581419,2,-37.6782742,house
3,17718244.0,2025,POINT (144.5816686 -37.6903729),live,3,2,440.0,melton,144.5816686,2,-37.6903729,house
3,17746971.0,2025,POINT (144.582147 -37.6753531),live,3,1,400.0,melton,144.582147,1,-37.6753531,house
3,17749312.0,2025,POINT (144.5724858 -37.6863622),live,3,1,400.0,melton,144.5724858,3,-37.6863622,house
3,17615847.0,2025,POINT (144.5741417 -37.6825594),live,3,1,420.0,melton,144.5741417,1,-37.6825594,house
3,17165173.0,2025,POINT (144.5884654 -37.6894263),live,3,2,525.0,melton,144.5884654,2,-37.6894263,house
3,17746657.0,2025,POINT (144.5761185 -37.67599149999999),live,3,1,400.0,melton,144.5761185,2,-37.67599149999999,house
3,17751204.0,2025,POINT (144.5736019 -37.6809504),live,3,1,430.0,melton,144.5736019,2,-37.6809504,house
3,17752102.0,2025,POINT (144.589325 -37.6783833),live,3,1,380.0,melton,144.589325,2,-37.6783833,house
4,17719187.0,2025,POINT (144.5698774 -37.6832692),live,3,2,450.0,melton,144.5698774,2,-37.6832692,house
4,17749355.0,2025,POINT (144.5739911 -37.6745085),live,3,2,400.0,melton,144.5739911,6,-37.6745085,house
4,17585282.0,2025,POINT (144.5834795 -37.6789874),live,2,2,500.0,melton,144.5834795,2,-37.6789874,house
1,17679793.0,2025,POINT (145.0698935 -37.9813413),live,3,1,360.0,mentone-parkdale-mordialloc,145.0698935,2,-37.9813413,house
2,17709686.0,2025,POINT (145.0698935 -37.9813413),live,3,1,430.0,mentone-parkdale-mordialloc,145.0698935,1,-37.9813413,house
3,17707091.0,2025,POINT (145.0659799 -37.9779713),live,3,2,700.0,mentone-parkdale-mordialloc,145.0659799,2,-37.9779713,house
3,17679579.0,2025,POINT (145.0931368 -38.0018696),live,3,1,850.0,mentone-parkdale-mordialloc,145.0931368,5,-38.0018696,house
3,17592044.0,2025,POINT (145.0714981 -37.9926429),live,3,1,825.0,mentone-parkdale-mordialloc,145.0714981,2,-37.9926429,house
3,17755907.0,2025,POINT (145.0870657 -38.00063189999999),live,3,1,675.0,mentone-parkdale-mordialloc,145.0870657,3,-38.00063189999999,house
4,17749108.0,2025,POINT (145.0933379 -38.0017404),live,3,1,899.0,mentone-parkdale-mordialloc,145.0933379,3,-38.0017404,house
2,17723372.0,2025,POINT (145.089996 -37.611408),live,3,1,495.0,mernda,145.089996,2,-37.611408,house
3,17750701.0,2025,POINT (145.0955386 -37.588723),live,3,1,480.0,mernda,145.0955386,1,-37.588723,house
3,17717741.0,2025,POINT (145.0665874 -37.597776),live,3,2,500.0,mernda,145.0665874,2,-37.597776,house
3,17710241.0,2025,POINT (145.0942641 -37.6064016),live,3,2,515.0,mernda,145.0942641,2,-37.6064016,house
3,17757257.0,2025,POINT (145.0672219 -37.6052755),live,3,2,560.0,mernda,145.0672219,2,-37.6052755,house
3,17721113.0,2025,POINT (145.078337 -37.58499020000001),live,3,2,470.0,mernda,145.078337,1,-37.58499020000001,house
3,17745790.0,2025,POINT (145.0905328 -37.6021553),live,3,2,500.0,mernda,145.0905328,2,-37.6021553,house
3,17748613.0,2025,POINT (145.081214 -37.5957171),live,3,2,465.0,mernda,145.081214,2,-37.5957171,house
3,17694364.0,2025,POINT (145.0792524 -37.60164839999999),live,3,2,490.0,mernda,145.0792524,2,-37.60164839999999,house
4,16306842.0,2025,POINT (145.0807603 -37.5854874),live,3,2,550.0,mernda,145.0807603,2,-37.5854874,house
4,17753345.0,2025,POINT (145.1043665 -37.5887446),live,3,2,585.0,mernda,145.1043665,2,-37.5887446,house
4,15089645.0,2025,POINT (145.0660222 -37.6064895),live,3,2,550.0,mernda,145.0660222,2,-37.6064895,house
