property_id,url,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,scraped_date,period,address,coordinates
17610653,/1-sonder-avenue-werribee-vic-3030-17610653,$600 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Sonder Avenue, Werribee, VIC 3030",POINT (144.6185882 -37.9063435)
17619712,/19-masthead-way-werribee-south-vic-3030-17619712,$600 per week,4.0,3.0,2.0,House,350.0,"4, ,3, ,2, 350,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Masthead Way, Werribee South, VIC 3030",POINT (144.70799 -37.9633706)
17617671,/32-jellicoe-street-werribee-vic-3030-17617671,$370 per week,2.0,1.0,1.0,House,,"2, ,1, ,1,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Jellicoe Street, Werribee, VIC 3030",POINT (144.6671222 -37.8985805)
17628697,/61-captain-drive-point-cook-vic-3030-17628697,$630 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",POINT COOK,3030,2025-06-19 10:02:30,2025_06,"Captain Drive, Point Cook, VIC 3030",POINT (144.7292868 -37.9054836)
17629887,/2-5-dewan-avenue-werribee-vic-3030-17629887,$365 per week,2.0,1.0,,Apartment / Unit / Flat,,"2, ,1, ,,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"5 Dewan Avenue, Werribee, VIC 3030",POINT (144.6583116 -37.8964361)
17486240,/3-cuttriss-road-werribee-south-vic-3030-17486240,$288,,,,Farm,5.3,", ,, ,, 5.3,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Cuttriss Road, Werribee South, VIC 3030",POINT (144.6785672 -37.9654433)
17602795,/104-33-quay-boulevard-werribee-south-vic-3030-17602795,$430 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"33 Quay Boulevard, Werribee South, VIC 3030",POINT (144.7068022 -37.9651654)
17610930,/23-richmond-cres-werribee-vic-3030-17610930,$440 per week,3.0,1.0,3.0,House,,"3, ,1, ,3,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Richmond Cres, Werribee, VIC 3030",POINT (144.6552465 -37.8952298)
17598011,/23-7-mickleton-grove-point-cook-vic-3030-17598011,$490 per week,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",POINT COOK,3030,2025-06-19 10:02:30,2025_06,"7 Mickleton Grove, Point Cook, VIC 3030",POINT (144.747505 -37.8928591)
17339879,/18-atherton-way-werribee-vic-3030-17339879,$480 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Atherton Way, Werribee, VIC 3030",POINT (144.5979487 -37.9014405)
17584737,/10-canopy-way-werribee-vic-3030-17584737,$450 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Canopy Way, Werribee, VIC 3030",POINT (144.6374765 -37.9191261)
17574201,/27-masthead-way-werribee-south-vic-3030-17574201,$650 per week,4.0,3.0,2.0,House,,"4, ,3, ,2,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Masthead Way, Werribee South, VIC 3030",POINT (144.70799 -37.9633706)
17555133,/125-grassbird-drive-point-cook-vic-3030-17555133,$550 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",POINT COOK,3030,2025-06-19 10:02:30,2025_06,"Grassbird Drive, Point Cook, VIC 3030",POINT (144.7172367 -37.9038483)
17536801,/32-farrants-road-werribee-south-vic-3030-17536801,$450 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Farrants Road, Werribee South, VIC 3030",POINT (144.6805384 -37.9597695)
17515569,/2-sabot-close-werribee-south-vic-3030-17515569,$720 per week,5.0,3.0,2.0,House,,"5, ,3, ,2,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Sabot Close, Werribee South, VIC 3030",POINT (144.706026 -37.9607943)
17561643,/45-masthead-way-werribee-south-vic-3030-17561643,$650 per week,5.0,2.0,3.0,House,,"5, ,2, ,3,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Masthead Way, Werribee South, VIC 3030",POINT (144.70799 -37.9633706)
17592717,/16-statesman-way-point-cook-vic-3030-17592717,$560 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",POINT COOK,3030,2025-06-19 10:02:30,2025_06,"Statesman Way, Point Cook, VIC 3030",POINT (144.7791751 -37.9107671)
17574330,/20-salinga-drive-werribee-vic-3030-17574330,$475 per week,3.0,2.0,3.0,House,,"3, ,2, ,3,",WERRIBEE,3030,2025-06-19 10:02:30,2025_06,"Salinga Drive, Werribee, VIC 3030",POINT (144.6365218 -37.916705)
17574714,/57-aquatic-drive-werribee-south-vic-3030-17574714,$480 per week,2.0,2.0,1.0,Townhouse,,"2, ,2, ,1,",WERRIBEE SOUTH,3030,2025-06-19 10:02:30,2025_06,"Aquatic Drive, Werribee South, VIC 3030",POINT (144.7064504 -37.9632053)
12890481,/12-moncrieff-pde-point-cook-vic-3030-12890481,$620 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",POINT COOK,3030,2025-06-19 10:02:30,2025_06,"Moncrieff Pde, Point Cook, VIC 3030",POINT (144.7342859 -37.8928432)
17561105,/25-verbena-terrace-epsom-vic-3551-17561105,$550 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",EPSOM,3551,2025-06-19 10:16:17,2025_06,"Verbena Terrace, Epsom, VIC 3551",POINT (144.3072206 -36.7117251)
17551183,/53-daisy-st-huntly-vic-3551-17551183,$470 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Daisy St, Huntly, VIC 3551",POINT (144.3488214 -36.6602921)
17443520,/2-merlot-close-maiden-gully-vic-3551-17443520,$740 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",MAIDEN GULLY,3551,2025-06-19 10:16:17,2025_06,"Merlot Close, Maiden Gully, VIC 3551",POINT (144.2052314 -36.7535039)
16347895,/7-langley-dr-epsom-vic-3551-16347895,$750 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",EPSOM,3551,2025-06-19 10:16:17,2025_06,"Langley Dr, Epsom, VIC 3551",POINT (144.3177257 -36.7104191)
17596126,/7-camp-street-maldon-vic-3463-17596126,$600 per week,3.0,2.0,1.0,House,,"3, ,2, ,1,",MALDON,3463,2025-06-19 10:16:17,2025_06,"Camp Street, Maldon, VIC 3463",POINT (144.0702823 -36.9928645)
17596462,/23-hyatt-road-huntly-vic-3551-17596462,$480 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Hyatt Road, Huntly, VIC 3551",POINT (144.3479283 -36.6629726)
17599522,/11-crowley-street-huntly-vic-3551-17599522,$530 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Crowley Street, Huntly, VIC 3551",POINT (144.3603019 -36.6614437)
17616456,/26-delawarr-parade-huntly-vic-3551-17616456,$530 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Delawarr Parade, Huntly, VIC 3551",POINT (144.3607741 -36.6577895)
17627883,/3-strathloddon-dr-strathfieldsaye-vic-3551-17627883,$630 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",STRATHFIELDSAYE,3551,2025-06-19 10:16:17,2025_06,"Strathloddon Dr, Strathfieldsaye, VIC 3551",POINT (144.3552388 -36.8076694)
17622792,/81b-main-road-campbells-creek-vic-3451-17622792,$585 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",CAMPBELLS CREEK,3451,2025-06-19 10:16:17,2025_06,"81b Main Road, Campbells Creek, VIC 3451",POINT (144.204666 -37.0873855)
17624899,/8-tarrnook-drive-strathfieldsaye-vic-3551-17624899,$700 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",STRATHFIELDSAYE,3551,2025-06-19 10:16:17,2025_06,"Tarrnook Drive, Strathfieldsaye, VIC 3551",POINT (144.3705043 -36.804559)
17625057,/6-triplett-avenue-ascot-vic-3551-17625057,$535 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",ASCOT,3551,2025-06-19 10:16:17,2025_06,"Triplett Avenue, Ascot, VIC 3551",POINT (144.3264848 -36.6978367)
17629100,/7-perry-ln-epsom-vic-3551-17629100,$580 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",EPSOM,3551,2025-06-19 10:16:17,2025_06,"Perry Ln, Epsom, VIC 3551",POINT (144.3161317 -36.716812)
17629523,/18-counsel-road-huntly-vic-3551-17629523,$520 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Counsel Road, Huntly, VIC 3551",POINT (144.3452616 -36.6606482)
17629986,/7-manna-gum-way-campbells-creek-vic-3451-17629986,$675 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",CAMPBELLS CREEK,3451,2025-06-19 10:16:17,2025_06,"Manna Gum Way, Campbells Creek, VIC 3451",
9467933,/14-fitzgerald-road-huntly-vic-3551-9467933,$500 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Fitzgerald Road, Huntly, VIC 3551",POINT (144.347326 -36.6610231)
17617136,/16-black-wattle-avenue-epsom-vic-3551-17617136,$550 per week,4.0,2.0,,House,,"4, ,2, ,,",EPSOM,3551,2025-06-19 10:16:17,2025_06,"Black Wattle Avenue, Epsom, VIC 3551",POINT (144.3076863 -36.7079789)
17595589,/29-sendock-parade-huntly-vic-3551-17595589,$535 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",HUNTLY,3551,2025-06-19 10:16:17,2025_06,"Sendock Parade, Huntly, VIC 3551",POINT (144.3479558 -36.6587208)
16566225,/3-windsor-rise-sunbury-vic-3429-16566225,$680 per week,4.0,3.0,2.0,House,,"4, ,3, ,2,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Windsor Rise, Sunbury, VIC 3429",POINT (144.7069329 -37.555468)
17621628,/7-40-mitchells-lane-sunbury-vic-3429-17621628,$570 per week,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"40 Mitchells Lane, Sunbury, VIC 3429",POINT (144.717203 -37.5853254)
17625425,/5-39-41-mahoneys-road-riddells-creek-vic-3431-17625425,$470 per week,2.0,1.0,2.0,Apartment / Unit / Flat,,"2, ,1, ,2,",RIDDELLS CREEK,3431,2025-06-19 16:35:56,2025_06,"41 Mahoneys Road, Riddells Creek, VIC 3431",POINT (144.6774924 -37.4607958)
15199308,/47-sorbonne-drive-sunbury-vic-3429-15199308,$540 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Sorbonne Drive, Sunbury, VIC 3429",POINT (144.7562301 -37.5761766)
15354538,/24-29-ardsley-circuit-craigieburn-vic-3064-15354538,$475 per week,2.0,2.0,1.0,Terrace,,"2, ,2, ,1,",CRAIGIEBURN,3064,2025-06-19 16:35:56,2025_06,"29 Ardsley Circuit, Craigieburn, VIC 3064",POINT (144.9293603 -37.5771594)
17485871,/892-heaths-lane-clarkefield-vic-3430-17485871,$525 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",CLARKEFIELD,3430,2025-06-19 16:35:56,2025_06,"Heaths Lane, Clarkefield, VIC 3430",POINT (144.7931856 -37.4591638)
17514820,/269-boggy-gate-rd-clarkefield-vic-3430-17514820,$600 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",CLARKEFIELD,3430,2025-06-19 16:35:56,2025_06,"Boggy Gate Rd, Clarkefield, VIC 3430",POINT (144.7963258 -37.4753624)
17553376,/clarkefield-vic-3430-17553376,$485 per week,3.0,2.0,1.0,House,,"3, ,2, ,1,",CLARKEFIELD,3430,2025-06-19 16:35:56,2025_06,", Clarkefield, VIC 3430",POINT (144.7480489 -37.483466)
17569046,/86-wilsons-lane-sunbury-vic-3429-17569046,$555 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Wilsons Lane, Sunbury, VIC 3429",POINT (144.6945822 -37.5716954)
15915749,/6-broomfield-ave-sunbury-vic-3429-15915749,$550 per week,4.0,2.0,3.0,House,,"4, ,2, ,3,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Broomfield Ave, Sunbury, VIC 3429",POINT (144.6961161 -37.5636456)
17588222,/279-mitchells-lane-sunbury-vic-3429-17588222,$750 per week,4.0,2.0,2.0,House,5300.0,"4, ,2, ,2, 5300,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Mitchells Lane, Sunbury, VIC 3429",POINT (144.6923815 -37.583031)
17588688,/1-16-orange-road-kalkallo-vic-3064-17588688,$425 per week,2.0,2.0,1.0,Townhouse,,"2, ,2, ,1,",KALKALLO,3064,2025-06-19 16:35:56,2025_06,"16 Orange Road, Kalkallo, VIC 3064",POINT (144.9577222 -37.5325247)
17591998,/5-11-troward-harvey-way-craigieburn-vic-3064-17591998,$480 per week,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",CRAIGIEBURN,3064,2025-06-19 16:35:56,2025_06,"11 Troward Harvey Way, Craigieburn, VIC 3064",POINT (144.9320398 -37.5759575)
17594370,/33-fenton-close-clarkefield-vic-3430-17594370,$900 per week,4.0,2.0,4.0,House,157827.0,"4, ,2, ,4, 157827,",CLARKEFIELD,3430,2025-06-19 16:35:56,2025_06,"Fenton Close, Clarkefield, VIC 3430",POINT (144.8107575 -37.5038843)
17600251,/114-4-highlander-dr-craigieburn-vic-3064-17600251,$430 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",CRAIGIEBURN,3064,2025-06-19 16:35:56,2025_06,"4 Highlander Dr, Craigieburn, VIC 3064",POINT (144.8951785 -37.5914662)
17600829,/13-periwinkle-circuit-craigieburn-vic-3064-17600829,$560 per week,4.0,2.0,1.0,House,,"4, ,2, ,1,",CRAIGIEBURN,3064,2025-06-19 16:35:56,2025_06,"Periwinkle Circuit, Craigieburn, VIC 3064",POINT (144.9049232 -37.5757425)
17619234,/3-dawn-court-sunbury-vic-3429-17619234,$580 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2025-06-19 16:35:56,2025_06,"Dawn Court, Sunbury, VIC 3429",POINT (144.7044462 -37.5687836)
17607216,/49-isparta-mews-roxburgh-park-vic-3064-17607216,$450 per week,2.0,1.0,1.0,Townhouse,,"2, ,1, ,1,",ROXBURGH PARK,3064,2025-06-19 16:35:56,2025_06,"Isparta Mews, Roxburgh Park, VIC 3064",POINT (144.9328935 -37.6325826)
17422168,/10-brewery-lane-collingwood-vic-3066-17422168,$685 per week,2.0,1.0,1.0,House,,"2, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"Brewery Lane, Collingwood, VIC 3066",POINT (144.9869121 -37.8060416)
17430824,/309-370-smith-street-collingwood-vic-3066-17430824,$540,,1.0,,Apartment / Unit / Flat,,", ,1, ,,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"370 Smith Street, Collingwood, VIC 3066",POINT (144.9847031 -37.7978955)
17573727,/8-22-stanley-street-collingwood-vic-3066-17573727,$550 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"22 Stanley Street, Collingwood, VIC 3066",POINT (144.9848265 -37.8020212)
17581329,/13-93-oxford-street-collingwood-vic-3066-17581329,$1100 per week,3.0,2.0,3.0,Townhouse,,"3, ,2, ,3,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"93 Oxford Street, Collingwood, VIC 3066",POINT (144.9845099 -37.8042273)
17588265,/504-2-hotham-street-collingwood-vic-3066-17588265,$700 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"2 Hotham Street, Collingwood, VIC 3066",POINT (144.9853585 -37.7960699)
17592726,/10-68-easey-street-collingwood-vic-3066-17592726,$680 per week,2.0,1.0,1.0,Townhouse,,"2, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"68 Easey Street, Collingwood, VIC 3066",POINT (144.9878264 -37.7977069)
17618831,/204-370-smith-street-collingwood-vic-3066-17618831,$535 per week,1.0,1.0,,Apartment / Unit / Flat,,"1, ,1, ,,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"370 Smith Street, Collingwood, VIC 3066",POINT (144.9847031 -37.7978955)
17617937,/603-31-wellington-street-collingwood-vic-3066-17617937,$700 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"31 Wellington Street, Collingwood, VIC 3066",POINT (144.9857337 -37.8074152)
17630252,/205g-31-napoleon-st-collingwood-vic-3066-17630252,$550 per week,1.0,1.0,1.0,House,,"1, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"31 Napoleon St, Collingwood, VIC 3066",POINT (144.9860057 -37.8015474)
17619433,/1-77-little-oxford-street-collingwood-vic-3066-17619433,$1100 per week,3.0,2.0,1.0,Townhouse,,"3, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"77 Little Oxford Street, Collingwood, VIC 3066",POINT (144.9842243 -37.8031602)
17622023,/4-67-easey-street-collingwood-vic-3066-17622023,$625 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"67 Easey Street, Collingwood, VIC 3066",POINT (144.9882778 -37.7980625)
17625577,/2-26-gold-street-collingwood-vic-3066-17625577,$500 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"26 Gold Street, Collingwood, VIC 3066",POINT (144.9895028 -37.7982816)
17194492,/106-60-stanley-street-collingwood-vic-3066-17194492,$475 per week,1.0,1.0,,Apartment / Unit / Flat,,"1, ,1, ,,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"60 Stanley Street, Collingwood, VIC 3066",POINT (144.9852656 -37.8021889)
17626708,/310-20-peel-street-collingwood-vic-3066-17626708,$700 per week,2.0,2.0,1.0,Apartment / Unit / Flat,,"2, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"20 Peel Street, Collingwood, VIC 3066",POINT (144.9849218 -37.8049906)
17614585,/504-107-cambridge-street-collingwood-vic-3066-17614585,$650 per week,2.0,2.0,1.0,Apartment / Unit / Flat,,"2, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"107 Cambridge Street, Collingwood, VIC 3066",POINT (144.9854003 -37.8046867)
17063950,/328-21-wellington-street-collingwood-vic-3066-17063950,$880 per week,2.0,2.0,1.0,Apartment / Unit / Flat,,"2, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"21 Wellington Street, Collingwood, VIC 3066",POINT (144.9857337 -37.8074152)
17557940,/27-125-oxford-street-collingwood-vic-3066-17557940,$1750 per week,3.0,2.0,2.0,Apartment / Unit / Flat,,"3, ,2, ,2,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"125 Oxford Street, Collingwood, VIC 3066",POINT (144.9847467 -37.802357)
16002536,/603-11-wellington-street-collingwood-vic-3066-16002536,$1450 per week,3.0,2.0,1.0,Apartment / Unit / Flat,,"3, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"11 Wellington Street, Collingwood, VIC 3066",POINT (144.9857337 -37.8074152)
15916376,/108-21-wellington-street-collingwood-vic-3066-15916376,$1100 per week,2.0,2.0,1.0,Apartment / Unit / Flat,,"2, ,2, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"21 Wellington Street, Collingwood, VIC 3066",POINT (144.9857337 -37.8074152)
17050375,/513-31-wellington-street-collingwood-vic-3066-17050375,$700 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",COLLINGWOOD,3066,2025-06-20 00:25:03,2025_06,"31 Wellington Street, Collingwood, VIC 3066",POINT (144.9857337 -37.8074152)
17591079,/269-barnard-st-bendigo-vic-3550-17591079,$600 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"Barnard St, Bendigo, VIC 3550",POINT (144.2729692 -36.7557672)
17598106,/16-davey-close-flora-hill-vic-3550-17598106,$480 per week,3.0,2.0,1.0,House,,"3, ,2, ,1,",FLORA HILL,3550,2025-06-20 21:59:46,2025_06,"Davey Close, Flora Hill, VIC 3550",POINT (144.2939107 -36.785371)
17603757,/4-303-barnard-street-bendigo-vic-3550-17603757,$310 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"303 Barnard Street, Bendigo, VIC 3550",POINT (144.2686958 -36.7583065)
17607032,/10-maplewood-court-white-hills-vic-3550-17607032,$510 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",WHITE HILLS,3550,2025-06-20 21:59:46,2025_06,"Maplewood Court, White Hills, VIC 3550",POINT (144.3009816 -36.7230082)
17609588,/2-24-hopetoun-st-bendigo-vic-3550-17609588,$380 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"24 Hopetoun St, Bendigo, VIC 3550",POINT (144.2870076 -36.7571475)
17616992,/19-elandra-drive-ascot-vic-3551-17616992,$560 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",ASCOT,3551,2025-06-20 21:59:46,2025_06,"Elandra Drive, Ascot, VIC 3551",POINT (144.3233171 -36.7015564)
17631805,/4-buller-street-bendigo-vic-3550-17631805,$430 per week,2.0,1.0,1.0,House,,"2, ,1, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"Buller Street, Bendigo, VIC 3550",POINT (144.2956665 -36.7445299)
11780024,/1-6-edwards-road-kennington-vic-3550-11780024,$420 per week,3.0,1.0,1.0,House,,"3, ,1, ,1,",KENNINGTON,3550,2025-06-20 21:59:46,2025_06,"6 Edwards Road, Kennington, VIC 3550",POINT (144.3054988 -36.766861)
17630724,/2b-albion-street-kennington-vic-3550-17630724,$480 per week,2.0,2.0,1.0,Townhouse,,"2, ,2, ,1,",KENNINGTON,3550,2025-06-20 21:59:46,2025_06,"2b Albion Street, Kennington, VIC 3550",POINT (144.2963452 -36.7684462)
17619175,/105-view-ln-bendigo-vic-3550-17619175,$500 per week,1.0,1.0,1.0,House,,"1, ,1, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"View Ln, Bendigo, VIC 3550",POINT (144.2760431 -36.7580433)
17629243,/3-peel-street-quarry-hill-vic-3550-17629243,$420 per week,3.0,1.0,3.0,House,,"3, ,1, ,3,",QUARRY HILL,3550,2025-06-20 21:59:46,2025_06,"Peel Street, Quarry Hill, VIC 3550",POINT (144.2798197 -36.7752702)
17619577,/40-clee-cres-strathdale-vic-3550-17619577,$510 per week,4.0,1.0,1.0,House,,"4, ,1, ,1,",STRATHDALE,3550,2025-06-20 21:59:46,2025_06,"Clee Cres, Strathdale, VIC 3550",POINT (144.3159049 -36.7569335)
17619592,/4-67-osborne-st-flora-hill-vic-3550-17619592,$640 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",FLORA HILL,3550,2025-06-20 21:59:46,2025_06,"67 Osborne St, Flora Hill, VIC 3550",POINT (144.2931925 -36.7847592)
17625331,/5-frederick-street-bendigo-vic-3550-17625331,$600 per week,4.0,2.0,1.0,House,,"4, ,2, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"Frederick Street, Bendigo, VIC 3550",POINT (144.2759184 -36.747924)
17622305,/1-trinity-way-ascot-vic-3551-17622305,$470 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",ASCOT,3551,2025-06-20 21:59:46,2025_06,"Trinity Way, Ascot, VIC 3551",POINT (144.3269183 -36.697893)
17624208,/2-17-bobs-st-bendigo-vic-3550-17624208,$430 per week,2.0,1.0,1.0,House,,"2, ,1, ,1,",BENDIGO,3550,2025-06-20 21:59:46,2025_06,"17 Bobs St, Bendigo, VIC 3550",POINT (144.294608 -36.7457392)
16961394,/205-walker-street-sebastopol-vic-3356-16961394,$380 per week,2.0,1.0,1.0,House,,"2, ,1, ,1,",SEBASTOPOL,3356,2025-06-20 23:11:10,2025_06,"Walker Street, Sebastopol, VIC 3356",POINT (143.8420939 -37.5952484)
17632041,/11-edgewood-court-delacombe-vic-3356-17632041,$430 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",DELACOMBE,3356,2025-06-20 23:11:10,2025_06,"Edgewood Court, Delacombe, VIC 3356",POINT (143.8086127 -37.5883689)
17632013,/323-drummond-st-south-ballarat-central-vic-3350-17632013,$475 per week,3.0,1.0,,House,,"3, ,1, ,,",BALLARAT CENTRAL,3350,2025-06-20 23:11:10,2025_06,"Drummond St South, Ballarat Central, VIC 3350",POINT (143.8472454 -37.5618787)
17631996,/20-merino-drive-alfredton-vic-3350-17631996,$480 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",ALFREDTON,3350,2025-06-20 23:11:10,2025_06,"Merino Drive, Alfredton, VIC 3350",POINT (143.7954716 -37.5581128)
17631839,/6-winter-street-newington-vic-3350-17631839,$420 per week,3.0,2.0,4.0,House,,"3, ,2, ,4,",NEWINGTON,3350,2025-06-20 23:11:10,2025_06,"Winter Street, Newington, VIC 3350",POINT (143.8307697 -37.5702813)
17631820,/53-o-shannassy-parade-lucas-vic-3350-17631820,$455 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",LUCAS,3350,2025-06-20 23:11:10,2025_06,"O Shannassy Parade, Lucas, VIC 3350",POINT (143.7767835 -37.5485914)
17631780,/46-roscommon-avenue-alfredton-vic-3350-17631780,$460 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",ALFREDTON,3350,2025-06-20 23:11:10,2025_06,"Roscommon Avenue, Alfredton, VIC 3350",POINT (143.7963228 -37.5674888)
17631723,/20-cuthberts-rd-alfredton-vic-3350-17631723,$420 per week,3.0,1.0,4.0,House,,"3, ,1, ,4,",ALFREDTON,3350,2025-06-20 23:11:10,2025_06,"Cuthberts Rd, Alfredton, VIC 3350",POINT (143.8101998 -37.5549294)
17625940,/19-fraser-street-mount-pleasant-vic-3350-17625940,$430 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",MOUNT PLEASANT,3350,2025-06-20 23:11:10,2025_06,"Fraser Street, Mount Pleasant, VIC 3350",POINT (143.8587024 -37.5813156)
17624424,/305-nelson-st-ballarat-east-vic-3350-17624424,$400 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",BALLARAT EAST,3350,2025-06-20 23:11:10,2025_06,"Nelson St, Ballarat East, VIC 3350",POINT (143.8796538 -37.5566039)
15229585,/3-lake-view-court-ballarat-north-vic-3350-15229585,$440 per week,4.0,2.0,1.0,House,592.0,"4, ,2, ,1, 592,",BALLARAT NORTH,3350,2025-06-20 23:11:10,2025_06,"Lake View Court, Ballarat North, VIC 3350",POINT (143.8770056 -37.5411049)
