bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
4,17754874,2025,POINT (145.1047054 -38.0290037),live,3,2,1000.0,aspendale-chelsea-carrum,145.1047054,2,-38.0290037,house
4,17755287,2025,POINT (145.1052777 -38.0246283),live,3,2,950.0,aspendale-chelsea-carrum,145.1052777,4,-38.0246283,house
1,17724819,2025,POINT (145.0933092 -38.0163158),live,3,1,450.0,aspendale-chelsea-carrum,145.0933092,1,-38.0163158,apartment / unit / flat
2,17743104,2025,POINT (145.1003299 -38.0259306),live,3,1,650.0,aspendale-chelsea-carrum,145.1003299,1,-38.0259306,apartment / unit / flat
4,17730657,2025,POINT (145.0963436 -38.0149933),live,3,2,1650.0,aspendale-chelsea-carrum,145.0963436,2,-38.0149933,house
2,17738727,2025,POINT (144.9074336 -37.783191),live,3,2,500.0,moonee ponds-ascot vale,144.9074336,1,-37.783191,apartment / unit / flat
3,17742551,2025,POINT (144.9264818 -37.7777811),live,3,1,665.0,moonee ponds-ascot vale,144.9264818,2,-37.7777811,house
2,17743162,2025,POINT (144.9262897 -37.7740095),live,3,1,710.0,moonee ponds-ascot vale,144.9262897,2,-37.7740095,house
2,17745152,2025,POINT (144.9301494 -37.7731951),live,3,1,750.0,moonee ponds-ascot vale,144.9301494,1,-37.7731951,house
2,17748343,2025,POINT (144.9296562 -37.77675199999999),live,3,2,675.0,moonee ponds-ascot vale,144.9296562,2,-37.77675199999999,apartment / unit / flat
2,17748471,2025,POINT (144.9237189 -37.7802078),live,3,1,550.0,moonee ponds-ascot vale,144.9237189,1,-37.7802078,apartment / unit / flat
4,17748789,2025,POINT (144.9316116 -37.77413019999999),live,3,3,1450.0,moonee ponds-ascot vale,144.9316116,2,-37.77413019999999,house
3,17703868,2025,POINT (144.9084881 -37.7744165),live,3,1,715.0,moonee ponds-ascot vale,144.9084881,1,-37.7744165,house
3,17651351,2025,POINT (144.9031777 -37.7732228),live,3,1,850.0,moonee ponds-ascot vale,144.9031777,2,-37.7732228,house
4,17742707,2025,POINT (144.9036514 -37.7763314),live,3,3,900.0,moonee ponds-ascot vale,144.9036514,2,-37.7763314,townhouse
2,17589691,2025,POINT (144.917819 -37.783286),live,3,1,590.0,moonee ponds-ascot vale,144.917819,1,-37.783286,apartment / unit / flat
4,17676261,2025,POINT (144.9035175 -37.771519),live,3,4,1450.0,moonee ponds-ascot vale,144.9035175,2,-37.771519,house
2,5470976,2025,POINT (144.9181947 -37.7770518),live,3,1,660.0,moonee ponds-ascot vale,144.9181947,1,-37.7770518,house
4,17684696,2025,POINT (144.930579 -37.775881),live,3,2,850.0,moonee ponds-ascot vale,144.930579,1,-37.775881,house
1,17699301,2025,POINT (144.9203769 -37.7763188),live,3,1,425.0,moonee ponds-ascot vale,144.9203769,1,-37.7763188,apartment / unit / flat
1,13150106,2025,POINT (144.9066044 -37.7849343),live,3,1,440.0,moonee ponds-ascot vale,144.9066044,1,-37.7849343,apartment / unit / flat
2,17714287,2025,POINT (144.9291562 -37.7787324),live,3,2,1200.0,moonee ponds-ascot vale,144.9291562,2,-37.7787324,house
1,17719794,2025,POINT (144.9236589 -37.7754758),live,3,1,400.0,moonee ponds-ascot vale,144.9236589,1,-37.7754758,apartment / unit / flat
4,17722333,2025,POINT (144.9049043 -37.7838983),live,3,1,895.0,moonee ponds-ascot vale,144.9049043,2,-37.7838983,house
1,17722882,2025,POINT (144.9157221 -37.7757947),live,3,1,425.0,moonee ponds-ascot vale,144.9157221,1,-37.7757947,apartment / unit / flat
2,16399966,2025,POINT (144.9119895 -37.7774246),live,3,1,490.0,moonee ponds-ascot vale,144.9119895,1,-37.7774246,apartment / unit / flat
3,17725972,2025,POINT (144.9310913 -37.7812345),live,3,1,730.0,moonee ponds-ascot vale,144.9310913,2,-37.7812345,townhouse
2,17730316,2025,POINT (144.9244162 -37.7743059),live,3,1,595.0,moonee ponds-ascot vale,144.9244162,1,-37.7743059,townhouse
3,17744960,2025,POINT (144.9246973 -37.7775817),live,3,1,700.0,moonee ponds-ascot vale,144.9246973,2,-37.7775817,house
3,17748724,2025,POINT (144.9269993 -37.7750918),live,3,1,650.0,moonee ponds-ascot vale,144.9269993,1,-37.7750918,house
2,17753052,2025,POINT (144.9046274 -37.7722082),live,3,1,620.0,moonee ponds-ascot vale,144.9046274,1,-37.7722082,townhouse
2,17753107,2025,POINT (144.9215242 -37.7740967),live,3,1,650.0,moonee ponds-ascot vale,144.9215242,2,-37.7740967,house
4,17755136,2025,POINT (144.9041102 -37.7807806),live,3,2,1000.0,moonee ponds-ascot vale,144.9041102,1,-37.7807806,house
3,17756115,2025,POINT (144.9083055 -37.7813392),live,3,2,795.0,moonee ponds-ascot vale,144.9083055,1,-37.7813392,house
2,17756360,2025,POINT (144.9199116 -37.7827855),live,3,2,685.0,moonee ponds-ascot vale,144.9199116,1,-37.7827855,townhouse
2,17758208,2025,POINT (144.906653 -37.7845822),live,3,2,570.0,moonee ponds-ascot vale,144.906653,1,-37.7845822,apartment / unit / flat
2,17731383,2025,POINT (144.9188483 -37.7829391),live,3,2,650.0,moonee ponds-ascot vale,144.9188483,1,-37.7829391,apartment / unit / flat
3,17732928,2025,POINT (144.9083475 -37.7819976),live,3,2,720.0,moonee ponds-ascot vale,144.9083475,1,-37.7819976,townhouse
2,17713339,2025,POINT (144.9084211 -37.7716416),live,3,1,510.0,moonee ponds-ascot vale,144.9084211,1,-37.7716416,apartment / unit / flat
2,17738848,2025,POINT (144.9211846 -37.7827715),live,3,1,600.0,moonee ponds-ascot vale,144.9211846,2,-37.7827715,villa
4,17755147,2025,POINT (145.0752706 -37.8677009),live,3,3,900.0,burwood-ashburton,145.0752706,4,-37.8677009,house
1,17665210,2025,POINT (145.0811189 -37.8636015),live,3,1,410.0,burwood-ashburton,145.0811189,1,-37.8636015,apartment / unit / flat
3,17696851,2025,POINT (145.0811189 -37.8636015),live,3,1,700.0,burwood-ashburton,145.0811189,2,-37.8636015,house
4,17698495,2025,POINT (145.086437 -37.8703554),live,3,3,1200.0,burwood-ashburton,145.086437,2,-37.8703554,townhouse
2,17741330,2025,POINT (145.0866651 -37.8647921),live,3,1,590.0,burwood-ashburton,145.0866651,2,-37.8647921,house
2,17742203,2025,POINT (145.0756738 -37.8625928),live,3,2,750.0,burwood-ashburton,145.0756738,2,-37.8625928,apartment / unit / flat
3,17650142,2025,POINT (144.8636266 -37.764069),live,3,2,680.0,keilor east-avondale heights,144.8636266,1,-37.764069,townhouse
3,17654795,2025,POINT (144.8589834 -37.7635542),live,3,1,550.0,keilor east-avondale heights,144.8589834,2,-37.7635542,house
3,17702823,2025,POINT (144.8616266 -37.764146),live,3,2,695.0,keilor east-avondale heights,144.8616266,1,-37.764146,townhouse
3,17720927,2025,POINT (144.8687327 -37.7702156),live,3,2,680.0,keilor east-avondale heights,144.8687327,2,-37.7702156,townhouse
3,17732666,2025,POINT (144.8638714 -37.7642715),live,3,2,600.0,keilor east-avondale heights,144.8638714,1,-37.7642715,townhouse
4,17177745,2025,POINT (144.4188203 -37.6794446),live,3,2,475.0,bacchus marsh,144.4188203,1,-37.6794446,house
4,17135145,2025,POINT (144.415669 -37.66602719999999),live,3,2,590.0,bacchus marsh,144.415669,2,-37.66602719999999,house
3,17682385,2025,POINT (144.4396429 -37.6717291),live,3,1,460.0,bacchus marsh,144.4396429,1,-37.6717291,house
3,17717566,2025,POINT (144.4409574 -37.6620157),live,3,1,450.0,bacchus marsh,144.4409574,1,-37.6620157,house
3,17745701,2025,POINT (144.4403388 -37.6698601),live,3,1,380.0,bacchus marsh,144.4403388,1,-37.6698601,house
2,17746239,2025,POINT (144.4425486 -37.6781917),live,3,1,380.0,bacchus marsh,144.4425486,1,-37.6781917,apartment / unit / flat
4,17747506,2025,POINT (144.4259158 -37.6692877),live,3,2,530.0,bacchus marsh,144.4259158,5,-37.6692877,house
3,17751533,2025,POINT (144.4303453 -37.6693327),live,3,2,410.0,bacchus marsh,144.4303453,1,-37.6693327,house
4,17721236,2025,POINT (144.4182707 -37.6781718),live,3,3,575.0,bacchus marsh,144.4182707,2,-37.6781718,house
3,13754180,2025,POINT (144.8537561 -37.7703915),live,3,1,560.0,keilor east-avondale heights,144.8537561,2,-37.7703915,house
2,9981859,2025,POINT (144.8678406 -37.765652),live,3,1,560.0,keilor east-avondale heights,144.8678406,1,-37.765652,townhouse
3,16630397,2025,POINT (144.8591203 -37.7545804),live,3,1,500.0,keilor east-avondale heights,144.8591203,2,-37.7545804,house
4,17754423,2025,POINT (144.8636892 -37.763827),live,3,2,830.0,keilor east-avondale heights,144.8636892,1,-37.763827,house
3,15573886,2025,POINT (144.8564211 -37.7602407),live,3,2,550.0,keilor east-avondale heights,144.8564211,3,-37.7602407,house
4,17676958,2025,POINT (144.8746518 -37.755277),live,3,2,1325.0,keilor east-avondale heights,144.8746518,2,-37.755277,house
3,17678533,2025,POINT (144.8679182 -37.7683938),live,3,1,550.0,keilor east-avondale heights,144.8679182,1,-37.7683938,house
2,17693300,2025,POINT (144.8691196 -37.757388),live,3,2,580.0,keilor east-avondale heights,144.8691196,2,-37.757388,house
3,17700790,2025,POINT (144.8550524 -37.765664),live,3,2,720.0,keilor east-avondale heights,144.8550524,3,-37.765664,house
3,17715604,2025,POINT (144.8578119 -37.7703085),live,3,1,500.0,keilor east-avondale heights,144.8578119,2,-37.7703085,house
4,17742196,2025,POINT (144.8650618 -37.7605474),live,3,3,980.0,keilor east-avondale heights,144.8650618,5,-37.7605474,house
2,17744465,2025,POINT (144.8567399 -37.7592677),live,3,1,550.0,keilor east-avondale heights,144.8567399,1,-37.7592677,house
3,17735439,2025,POINT (144.8595211 -37.7613486),live,3,1,550.0,keilor east-avondale heights,144.8595211,2,-37.7613486,house
3,17757544,2025,POINT (144.855659 -37.7682621),live,3,1,570.0,keilor east-avondale heights,144.855659,2,-37.7682621,house
3,17723000,2025,POINT (144.9962802 -37.8751457),live,3,1,1040.0,balaclava,144.9962802,1,-37.8751457,house
4,16536955,2025,POINT (144.9915659 -37.867186),live,3,2,650.0,balaclava,144.9915659,1,-37.867186,apartment / unit / flat
4,17253978,2025,POINT (144.9922588 -37.8675174),live,3,2,750.0,balaclava,144.9922588,2,-37.8675174,house
3,17718696,2025,POINT (144.9966667 -37.8722814),live,3,1,895.0,balaclava,144.9966667,1,-37.8722814,apartment / unit / flat
1,16646201,2025,POINT (144.9959348 -37.8725138),live,3,1,575.0,balaclava,144.9959348,1,-37.8725138,apartment / unit / flat
2,17703816,2025,POINT (144.9909441 -37.8733483),live,3,2,650.0,balaclava,144.9909441,1,-37.8733483,apartment / unit / flat
2,17733917,2025,POINT (144.9957607 -37.8662946),live,3,2,695.0,balaclava,144.9957607,2,-37.8662946,apartment / unit / flat
1,17754097,2025,POINT (144.9973081 -37.868918),live,3,1,500.0,balaclava,144.9973081,1,-37.868918,apartment / unit / flat
2,17722599,2025,POINT (144.9955026 -37.8730711),live,3,1,590.0,balaclava,144.9955026,1,-37.8730711,apartment / unit / flat
2,17733270,2025,POINT (144.9973943 -37.8699132),live,3,1,725.0,balaclava,144.9973943,1,-37.8699132,apartment / unit / flat
1,17744602,2025,POINT (144.9961347 -37.8734904),live,3,1,420.0,balaclava,144.9961347,1,-37.8734904,apartment / unit / flat
2,17757047,2025,POINT (144.995401 -37.8677672),live,3,1,610.0,balaclava,144.995401,1,-37.8677672,apartment / unit / flat
3,17703382,2025,POINT (147.6132119 -37.8244455),live,3,1,450.0,bairnsdale,147.6132119,2,-37.8244455,house
3,17712340,2025,POINT (147.6117981 -37.8234799),live,3,1,440.0,bairnsdale,147.6117981,1,-37.8234799,house
3,17714402,2025,POINT (147.6139499 -37.828072),live,3,1,440.0,bairnsdale,147.6139499,2,-37.828072,house
4,17724924,2025,POINT (147.5787831 -37.8366246),live,3,2,575.0,bairnsdale,147.5787831,2,-37.8366246,house
4,17730520,2025,POINT (147.6512144 -37.8105347),live,3,2,540.0,bairnsdale,147.6512144,2,-37.8105347,house
4,17730904,2025,POINT (147.6144253 -37.82643700000001),live,3,1,475.0,bairnsdale,147.6144253,2,-37.82643700000001,house
2,17732883,2025,POINT (147.6097143 -37.8285285),live,3,1,390.0,bairnsdale,147.6097143,1,-37.8285285,house
2,17734222,2025,POINT (147.6073069 -37.8274466),live,3,1,350.0,bairnsdale,147.6073069,1,-37.8274466,house
3,17741140,2025,POINT (147.6244006 -37.8226643),live,3,1,475.0,bairnsdale,147.6244006,2,-37.8226643,apartment / unit / flat
3,17756355,2025,POINT (147.6026539 -37.8233424),live,3,1,500.0,bairnsdale,147.6026539,3,-37.8233424,house
3,17677408,2025,POINT (143.8789963 -37.5693873),live,3,1,380.0,ballarat east,143.8789963,6,-37.5693873,house
3,17692639,2025,POINT (143.8757817 -37.5686238),live,3,1,395.0,ballarat east,143.8757817,1,-37.5686238,house
3,17694331,2025,POINT (143.8791775 -37.55762199999999),live,3,1,380.0,ballarat east,143.8791775,2,-37.55762199999999,house
4,17707207,2025,POINT (143.8872218 -37.5729319),live,3,2,480.0,ballarat east,143.8872218,2,-37.5729319,house
3,17723616,2025,POINT (143.8879191 -37.5671561),live,3,2,400.0,ballarat east,143.8879191,3,-37.5671561,house
3,17732662,2025,POINT (143.8851071 -37.5694965),live,3,1,380.0,ballarat east,143.8851071,1,-37.5694965,house
3,16766665,2025,POINT (143.8792942 -37.5653698),live,3,1,360.0,ballarat east,143.8792942,1,-37.5653698,house
3,17745253,2025,POINT (143.8931188 -37.5718389),live,3,2,460.0,ballarat east,143.8931188,2,-37.5718389,house
2,17717562,2025,POINT (143.8846385 -37.5713348),live,3,1,350.0,ballarat east,143.8846385,1,-37.5713348,apartment / unit / flat
3,17753229,2025,POINT (143.880833 -37.5569349),live,3,1,430.0,ballarat east,143.880833,2,-37.5569349,house
1,17753694,2025,POINT (143.8759967 -37.56012140000001),live,3,1,280.0,ballarat east,143.8759967,1,-37.56012140000001,apartment / unit / flat
4,17754463,2025,POINT (143.8720095 -37.5584138),live,3,1,390.0,ballarat east,143.8720095,2,-37.5584138,house
3,17756031,2025,POINT (143.8842224 -37.5722148),live,3,1,350.0,ballarat east,143.8842224,1,-37.5722148,house
3,17757480,2025,POINT (143.8871779 -37.569405),live,3,2,440.0,ballarat east,143.8871779,1,-37.569405,house
3,17758700,2025,POINT (143.8731025 -37.55971359999999),live,3,1,440.0,ballarat east,143.8731025,2,-37.55971359999999,house
2,17754834,2025,POINT (143.8767155 -37.5572258),live,3,1,355.0,ballarat east,143.8767155,2,-37.5572258,house
1,17653744,2025,POINT (143.8516905 -37.5547033),live,3,1,390.0,ballarat central,143.8516905,1,-37.5547033,apartment / unit / flat
2,17701524,2025,POINT (143.842418 -37.5701233),live,3,2,440.0,ballarat central,143.842418,2,-37.5701233,house
2,16907342,2025,POINT (143.841741 -37.571664),live,3,1,370.0,ballarat central,143.841741,1,-37.571664,apartment / unit / flat
4,16986951,2025,POINT (143.8515061 -37.5700764),live,3,1,450.0,ballarat central,143.8515061,2,-37.5700764,house
3,17738760,2025,POINT (143.8513911 -37.5658101),live,3,1,500.0,ballarat central,143.8513911,2,-37.5658101,house
2,17738770,2025,POINT (143.846013 -37.5668079),live,3,2,375.0,ballarat central,143.846013,1,-37.5668079,apartment / unit / flat
5,16736530,2025,POINT (143.8538904 -37.5684386),live,3,2,550.0,ballarat central,143.8538904,4,-37.5684386,house
2,17748018,2025,POINT (143.8514102 -37.5622344),live,3,1,450.0,ballarat central,143.8514102,1,-37.5622344,apartment / unit / flat
3,17749819,2025,POINT (143.8410405 -37.5636819),live,3,1,450.0,ballarat central,143.8410405,2,-37.5636819,house
3,17139601,2025,POINT (143.8392867 -37.5622764),live,3,2,390.0,ballarat central,143.8392867,1,-37.5622764,house
4,17755645,2025,POINT (145.0688456 -37.8014198),live,3,2,750.0,balwyn north,145.0688456,2,-37.8014198,house
4,17756844,2025,POINT (145.1034455 -37.8017995),live,3,3,1150.0,balwyn north,145.1034455,2,-37.8017995,townhouse
3,17758457,2025,POINT (145.1040309 -37.8008131),live,3,2,1100.0,balwyn north,145.1040309,2,-37.8008131,house
4,17667514,2025,POINT (145.0880222 -37.8038437),live,3,2,680.0,balwyn north,145.0880222,2,-37.8038437,house
4,17682822,2025,POINT (145.0891959 -37.7863012),live,3,4,1600.0,balwyn north,145.0891959,2,-37.7863012,house
2,17673758,2025,POINT (145.0826599 -37.7996195),live,3,1,465.0,balwyn north,145.0826599,1,-37.7996195,apartment / unit / flat
5,17720767,2025,POINT (145.088376 -37.7940296),live,3,3,1045.0,balwyn north,145.088376,3,-37.7940296,house
2,17723609,2025,POINT (145.0681031 -37.7936777),live,3,1,610.0,balwyn north,145.0681031,1,-37.7936777,apartment / unit / flat
5,17728241,2025,POINT (145.0982672 -37.7960251),live,3,2,1020.0,balwyn north,145.0982672,2,-37.7960251,house
3,17738772,2025,POINT (145.1064318 -37.7949738),live,3,3,1000.0,balwyn north,145.1064318,2,-37.7949738,house
4,17741046,2025,POINT (145.0920174 -37.7902329),live,3,3,1100.0,balwyn north,145.0920174,2,-37.7902329,house
2,14703569,2025,POINT (145.0650326 -37.8009152),live,3,2,700.0,balwyn north,145.0650326,1,-37.8009152,apartment / unit / flat
2,17703650,2025,POINT (145.0632243 -37.7986405),live,3,2,650.0,balwyn north,145.0632243,1,-37.7986405,apartment / unit / flat
3,17702312,2025,POINT (145.0812838 -37.8049756),live,3,2,980.0,balwyn,145.0812838,3,-37.8049756,house
3,17713077,2025,POINT (145.0637639 -37.79546120000001),live,3,2,950.0,balwyn north,145.0637639,3,-37.79546120000001,townhouse
4,17738438,2025,POINT (145.0974737 -37.786204),live,3,2,950.0,balwyn north,145.0974737,2,-37.786204,house
4,17738721,2025,POINT (145.0820099 -37.78376799999999),live,3,2,800.0,balwyn north,145.0820099,2,-37.78376799999999,house
3,17751220,2025,POINT (145.0784821 -37.8008865),live,3,1,830.0,balwyn north,145.0784821,3,-37.8008865,house
4,17713665,2025,POINT (145.0950521 -37.7858516),live,3,3,1050.0,balwyn north,145.0950521,1,-37.7858516,townhouse
2,16003151,2025,POINT (145.0650616 -37.7974211),live,3,1,520.0,balwyn north,145.0650616,1,-37.7974211,apartment / unit / flat
3,17751585,2025,POINT (145.0721839 -37.7904458),live,3,2,850.0,balwyn north,145.0721839,2,-37.7904458,house
3,17754238,2025,POINT (145.1059527 -37.7944373),live,3,2,750.0,balwyn north,145.1059527,2,-37.7944373,house
5,17700286,2025,POINT (145.0871396 -37.784464),live,3,2,950.0,balwyn north,145.0871396,2,-37.784464,house
4,17713542,2025,POINT (145.0890714 -37.7856303),live,3,2,930.0,balwyn north,145.0890714,1,-37.7856303,house
3,17730951,2025,POINT (145.063984 -37.7958129),live,3,2,1225.0,balwyn north,145.063984,2,-37.7958129,townhouse
3,17733947,2025,POINT (145.094359 -37.7856141),live,3,2,775.0,balwyn north,145.094359,2,-37.7856141,house
7,17746824,2025,POINT (145.0718187 -37.7974513),live,3,3,1415.0,balwyn north,145.0718187,4,-37.7974513,house
2,17751510,2025,POINT (145.0725639 -37.7856601),live,3,1,550.0,balwyn north,145.0725639,1,-37.7856601,apartment / unit / flat
4,17755118,2025,POINT (145.0838297 -37.8024233),live,3,3,1100.0,balwyn north,145.0838297,2,-37.8024233,house
2,17711949,2025,POINT (145.0832368 -37.8085455),live,3,1,630.0,balwyn,145.0832368,1,-37.8085455,apartment / unit / flat
2,17723035,2025,POINT (145.0769261 -37.812551),live,3,1,600.0,balwyn,145.0769261,1,-37.812551,apartment / unit / flat
4,17734977,2025,POINT (145.0856086 -37.8049899),live,3,1,550.0,balwyn,145.0856086,2,-37.8049899,house
4,17737025,2025,POINT (145.0752119 -37.8049796),live,3,3,1200.0,balwyn,145.0752119,2,-37.8049796,house
3,17717555,2025,POINT (145.0880128 -37.8115008),live,3,1,795.0,balwyn,145.0880128,2,-37.8115008,townhouse
3,16585827,2025,POINT (145.0938737 -37.8072076),live,3,2,790.0,balwyn,145.0938737,2,-37.8072076,house
4,17741010,2025,POINT (145.0625312 -37.8025739),live,3,2,900.0,balwyn,145.0625312,1,-37.8025739,house
