PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space
17755318,51.0,50.0,4.0,16.0,12.0,6.0,254.0,6.0,5.0,384.0,574.0,239.22955717752225,289.0663206557613,586.3457774144147,483.6970002756276,492.85005294012956,625.9305583338166,99.7870814045491,783.6878561340317,715.8723536274147,725.9177181198392,38.17759848446884,118.0,1.0,429.0,18.0,5.0,10.0,3.0,13.0,12.0,8.0,,6.0,29.0,9.0,8.0,10.0,23.0,12.0,1.0,25.162745447593633,757.576399173149,14.772741483219814,273.4492852917383,623.5796197527629,218.81394290789717,950.444639750877,262.61583546149546,956.5251346335308,718.5070999115281,,168.05741147505182,247.39088048609082,1020.0262072682849,1432.7168835145815,490.04527873879607,291.8698240639979,959.8942635271242,1222.9792164533094,15.0,5.0,10.0,,3.0,609.4120522358763,719.4738345097628,132.76653500616737,,1794.927882416784,14.0,1.0,3.0,598.4535246906125,1796.1968616498887,360.7404205565058,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1940.0430871177123,674.6404895210266,297.6390616922625,404.80769762266016,915.4177557630003,1426.9034811537456,1134.036659276094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755304,4.0,3.0,6.0,10.0,,1.0,5.0,4.0,1.0,4.0,11.0,332.1061343681112,1585.7134101624572,868.0601517192462,242.38429008028035,,310.879382059993,239.60554626413295,610.016553814949,1987.4446888527848,513.136195439556,29.964701532789356,1.0,,27.0,3.0,,,1.0,,1.0,,,,10.0,1.0,2.0,,,1.0,2.0,260.91520879989355,,251.93231002881654,922.322530399884,,,1258.4653443877814,,1164.7950705391534,,,,308.27407496388327,1330.1094408630138,1231.286002303389,,,1762.2324585775814,1004.39959086728,,,,2.0,,,,,1177.6317114229535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,516.9857120872847,,,,,,,,,,,,,,,,
17755281,5.0,2.0,4.0,7.0,1.0,1.0,18.0,6.0,6.0,50.0,28.0,1030.84516876766,1714.2500810304903,289.2135368118856,768.9897144508587,1475.334437494762,1626.080409187499,822.8009390502563,49.60020398896517,651.6074110121916,1099.891357317211,833.4688840569037,1.0,2.0,34.0,4.0,,2.0,1.0,,4.0,,,,4.0,1.0,1.0,,1.0,1.0,,1080.4785450808265,1146.6279531698256,838.9481261070313,1392.5662261982495,,1814.2842499446033,1898.400767004339,,1537.149744784482,,,,829.0764564446418,1521.8934505330715,858.9392719902668,,1783.4925268965658,1935.6535516667677,,,,,7.0,,,,,1405.23026139712,,,,,,,,1.0,,,,,,,891.6347701758066,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1481.837934872281,,,,,
17755280,2.0,3.0,4.0,2.0,3.0,2.0,22.0,5.0,2.0,42.0,44.0,1937.7997000709913,1283.2137266434218,1138.9745291129173,843.9638651426766,863.0520915632817,1105.471446534387,457.64633958972985,920.3762356273459,1750.9804967558964,533.2321011182539,448.93344827062987,7.0,,37.0,3.0,2.0,,1.0,,3.0,,,,8.0,,6.0,,,5.0,2.0,1084.3361672947083,,444.7100153863774,1252.3528273780519,1339.5300332980416,,1402.0076891228719,,823.9577182024469,,,,1086.131781494461,,709.1519566672006,,,890.3506822988397,1753.3408886157067,1.0,,,1.0,,1358.1166616903722,,,1419.1015944079243,,,,1.0,,,778.9320979274237,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1254.4925867047791,,,,,,,,,,,,,,
17755277,2.0,,1.0,1.0,,1.0,3.0,3.0,6.0,12.0,,701.5187052624691,,1704.286826080577,1123.503552343902,,1729.4343912924937,354.3521260233085,696.4722304083658,176.99535146360066,401.1120426385213,,,,3.0,,,,1.0,,,,1.0,,2.0,3.0,6.0,,,,1.0,,,1175.1626910936284,,,,1116.743437996997,,,,536.3806991461043,,705.0052026205702,1015.7075168480108,538.2791320669434,,,,835.0588933823076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755273,1.0,2.0,,3.0,2.0,,16.0,5.0,,,1.0,1788.1545073945508,1738.747547934103,,1906.4880611472563,726.2846979498631,,1478.1312003659007,422.29640895894505,,,1762.5214215029855,,1.0,4.0,,1.0,,1.0,,,,,,4.0,2.0,2.0,,,,,,440.58577124878207,1746.9184292627947,,1706.0181663675035,,2014.784134482014,,,,,,1725.5964811162664,1813.492141035121,1603.663581892538,,,,,,,,1.0,,,,,1808.5416489538252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755257,,1.0,,,2.0,,3.0,1.0,4.0,,2.0,,1943.0342256960867,,,1115.1853386975095,,1200.3317474912556,1872.6960606964387,171.85470509207482,,1789.1442301528095,,,2.0,,,,,,,,,,1.0,,2.0,,1.0,,,,,1206.3429582294782,,,,,,,,,,1977.374728011252,,142.6006497414252,,1853.441879985632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755226,3.0,3.0,2.0,4.0,1.0,3.0,28.0,9.0,,122.0,25.0,691.6362394171625,1733.447009333865,795.7060035793282,505.28455805170955,368.8353812799518,1286.389171991294,210.9519601434397,199.5409639624114,,1442.932414611924,257.53248276856596,1.0,,17.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,8.0,,1.0,1.0,,1.0,2.0,1810.815570463928,,238.11393575137495,591.1496224309678,1687.1605306758697,1555.9558631601428,1336.1183937904423,,1480.9218203363496,1694.44405917821,,472.55454897005103,752.6546865862846,,1534.8138605592976,1523.856962339956,,534.1119236414414,837.7392789494654,3.0,,,4.0,,1297.8008739519228,,,246.82839222675375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755224,1.0,,,,,,,,1.0,,,917.5388749446444,,,,,,,,1212.1846168466018,,,,,2.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,790.5765596010103,,,,971.2627716282983,,932.108272159456,,,,,,,,,872.9870617788364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755205,13.0,9.0,7.0,5.0,6.0,7.0,61.0,12.0,7.0,18.0,78.0,579.8256452270358,637.980701747713,564.5529320098489,584.639517824093,658.0896252878713,546.768209258454,506.1780279466451,520.4965363328321,496.6105289555327,586.4342457305108,468.1740318087077,22.0,,73.0,4.0,1.0,3.0,2.0,,3.0,3.0,,,11.0,3.0,2.0,1.0,1.0,,2.0,508.5379479925557,,508.0743140282076,1668.4931336153345,506.5249602834269,1039.567320677412,1652.4619863221515,,1583.4641014660024,1598.239185012713,,,581.5758135338978,1165.924242943948,546.3334134164485,1498.192226443651,519.8043945174493,,605.593156879204,4.0,,3.0,,1.0,1288.287925714747,,627.7597252529907,,615.8241355658794,,,,,,,,,,,1.0,,,,,,,1593.0793692237994,,,,,,,,,,,,,1.0,1959.3522150239178,,,,,,,1.0,,3.0,,1085.298656043696,,463.8256590395638,,,
17755197,1.0,,,4.0,,1.0,14.0,2.0,1.0,105.0,7.0,1260.333787482591,,,1283.0528561775834,,1923.4943276654299,1180.6966165083256,1405.5720488013465,1297.212301175728,1127.0246736385657,1245.4186434483827,,,5.0,,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,1238.3154390250436,,,,,,1894.0606695312176,,,,1268.323713708594,1239.325145383635,1070.7060005390485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755195,,,1.0,1.0,,,3.0,1.0,1.0,,,,,650.4306954959105,1280.0914939809727,,,1172.1305843073055,1915.5807041801133,899.0143948457472,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,859.3037767971338,,,,,,,,,,1164.807952455246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755173,4.0,17.0,,7.0,1.0,6.0,49.0,8.0,5.0,144.0,118.0,570.2468886635614,199.2911704726593,,1063.9237743863475,1998.7242068881314,296.1851276509195,257.03834258972967,287.4392303045286,1137.872971950266,672.6954574596567,34.86608281570919,28.0,,94.0,4.0,2.0,1.0,1.0,,5.0,2.0,,,15.0,1.0,5.0,2.0,3.0,1.0,1.0,624.4089694209921,,95.34090777380699,182.49338992371463,218.50280477678874,1183.8301936566272,1231.2800958189985,,436.19167113113315,200.40359876403454,,,59.39052965820002,1196.358645561418,875.3527874833629,985.1119085475298,847.649538610054,1684.8116313322341,757.1879155905616,5.0,,2.0,2.0,,812.5598972982121,,1779.1999560681031,1503.9184397303134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755164,,,,1.0,,,6.0,4.0,1.0,,3.0,,,,1211.4568073269604,,,744.5197686119794,1261.0084776708397,890.9531580718118,,859.1370160864094,,,5.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1038.1032103006726,1135.7663002490356,,,,,,,1080.2733863219685,,1262.493651418076,,,2002.402031332524,,,345.9914779838316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755161,,,,,1.0,,1.0,1.0,1.0,,,,,,,1750.7049092567038,,790.4148244755753,842.2494535195166,1849.1924853265907,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1968.36319261366,,1800.1382386916976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755149,3.0,11.0,1.0,7.0,1.0,5.0,35.0,5.0,1.0,12.0,50.0,1945.9634843091153,670.0950388015978,1649.2906393692244,791.2491162565286,1801.8378495716984,800.0829182765301,117.45479928188949,493.0430580589543,1163.9310127850547,1572.0317908499253,76.02834870173832,18.0,,36.0,3.0,2.0,,1.0,,4.0,1.0,,,11.0,2.0,3.0,1.0,3.0,1.0,1.0,1424.4871466889422,,94.21792204632547,1497.9400624854102,1894.918030124549,,1911.6932132672216,,1722.5373862033596,1829.1069839005388,,,145.20637998788126,1305.6439328146726,1575.8802612305253,1835.1056860976662,1556.1334129557997,1844.4138501156156,1697.2279111503358,,,,4.0,,,,,346.21243915511764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755148,1.0,5.0,,6.0,3.0,3.0,19.0,6.0,2.0,114.0,99.0,1028.8472083281088,1367.3260002742193,,973.489909483096,563.6049539338642,1669.9087291841938,584.8908239177022,909.9615145825959,1209.3956448014944,1233.503934960976,462.0611691656959,22.0,,58.0,2.0,2.0,,1.0,,6.0,1.0,,,5.0,1.0,6.0,3.0,6.0,1.0,2.0,572.7254826602134,,162.04155054307074,1500.6720227573403,587.4651033334077,,1607.3548539309738,,1193.6851486774226,612.82037796977,,,571.1629119415782,1790.7412198731922,970.3019670212678,553.2491577814599,578.3319176127553,1708.9707638683094,637.5806547781027,2.0,,,1.0,1.0,983.3804278847847,,,1399.8227219679247,896.3558792922657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755147,2.0,3.0,1.0,12.0,1.0,,17.0,7.0,10.0,93.0,34.0,1572.7572853734189,597.1080119003778,1248.6978401981517,618.5243198962835,1031.7470411512006,,543.3617910383819,557.2255862708704,284.6653869761814,1162.6560011387612,542.6835742650051,,1.0,24.0,5.0,,1.0,1.0,,2.0,,,,10.0,1.0,10.0,,,,3.0,,682.3844364250524,540.1921167296063,589.7271193942995,,1333.2674133544729,1880.6750722564461,,504.2918226839332,,,,535.0141673231058,666.8003067355314,697.1717221307271,,,,833.7292941582349,,,,1.0,,,,,1284.0803343811,,,1.0,,,782.4917368165749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755140,1.0,,5.0,,2.0,2.0,6.0,6.0,2.0,,3.0,1357.6900455439982,,476.2189954427221,,1461.7010818662354,1235.5392693812662,302.3652181632047,397.91797351953096,678.4578374059926,,1118.1585390016562,,,2.0,,,1.0,1.0,,,,,,2.0,,1.0,,,2.0,2.0,,,1360.2323776517637,,,649.3990234562624,619.2140620215505,,,,,,1394.8562502696934,,842.4001458755865,,,688.1187413925236,366.16841618508903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755134,1.0,6.0,2.0,5.0,1.0,,7.0,4.0,5.0,60.0,18.0,1437.9142162492114,1446.3422359638853,956.4419404855316,1408.4404062061997,1294.627666465074,,1175.1476210137748,195.53252851127823,287.83101397503503,1280.0079336219665,236.98180460005833,1.0,,18.0,2.0,,1.0,,,2.0,,,,4.0,2.0,3.0,,1.0,1.0,1.0,1237.0846434141492,,265.38625143920126,1607.8856098135125,,2177.374242662156,,,294.2810383906015,,,,219.3714456657661,1507.2521385798257,972.6479810973062,,1508.0155091583015,1339.237396291474,1810.2386629933249,,,,4.0,,,,,1252.8429790413018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755131,3.0,4.0,1.0,4.0,1.0,3.0,27.0,9.0,,122.0,27.0,357.17065042965413,903.895367642951,1766.0602998209254,610.1296840613649,611.912652124763,645.5572349614081,366.52120729995926,252.5161830685933,,714.3012675711711,551.798500285429,1.0,,18.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,8.0,1.0,1.0,1.0,,1.0,2.0,880.3721686704453,,349.0635470370809,480.7614309900804,891.4306322595713,606.4741626469638,502.7393333116423,,741.5494958403091,1048.4588269868811,,741.3282135967394,373.3233115070657,1213.2486053336356,1307.5318058175544,630.4980819293736,,650.5873536696446,251.91677079171865,5.0,,,3.0,,569.0290332583363,,,394.77294089208283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755130,2.0,1.0,2.0,1.0,1.0,,13.0,8.0,2.0,397.0,4.0,1971.0504213574634,1954.1477050207138,919.17112591179,1288.4933914721905,1929.473169801453,,983.8239941561999,1112.003787112189,1630.9462652956886,1007.0056603403154,984.1115128449452,,,3.0,1.0,,,,,,,,2.0,,,,,,,,,,983.8122177722965,1995.8252113746698,,,,,,,,1556.1099290398504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2067.835066325083,,,,,,,,,,,,,,,,
17755121,1.0,4.0,,1.0,7.0,,13.0,5.0,4.0,,,652.8308136109059,573.8076550792947,,1817.0422533135297,999.8700569214265,,654.590259307049,485.07117250117244,432.5062392140334,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,1552.4727273011608,,1192.181794035527,,,1650.4938260140354,,,,719.3650031022086,582.6041485236965,1186.328856433453,729.946709694203,,,856.6139030053344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,761.564005790349,,,,,,,,,,,,,,,,,,,,
17755114,,,,,,,1.0,1.0,1.0,,5.0,,,,,,,630.4806920381134,1737.5505164291778,1343.147836198085,,518.7799654439253,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,572.6270548550709,,,,,,,,,,,,592.4291387794109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755110,,,,,,,2.0,2.0,1.0,,,,,,,,,1760.8523928951076,1808.341297123551,1619.6070552987824,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1696.698058259616,,,,,,,,,,1874.0725952675286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755104,,,,,,,,,,1.0,,,,,,,,,,,1822.9679856540401,,,,2.0,,,,,,,,,,,,,,,,,,,429.02200692718475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755099,5.0,11.0,5.0,12.0,2.0,9.0,12.0,6.0,6.0,14.0,51.0,1481.5200206915783,1333.7988817535183,548.4780443871983,307.5720706186838,574.9338717220514,1617.8365110523132,634.8838240222333,496.00820013506717,828.6483871842635,512.592834337841,407.18100448486894,,1.0,18.0,2.0,1.0,3.0,1.0,,1.0,1.0,,,7.0,2.0,2.0,1.0,,,2.0,,1598.7015019754376,1028.3912643542455,1080.0000523496046,1365.3916558217395,623.5179762560913,1132.2784342213704,,1270.175865674238,1640.234428982084,,,1413.780345679937,747.7185295966896,742.0135347836745,1533.447420341161,,,1149.1411168042173,,,,1.0,,,,,761.6563944217083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755085,,6.0,1.0,2.0,4.0,3.0,21.0,6.0,3.0,90.0,99.0,,600.9147374528515,1260.9607035309834,851.5483586277809,752.5457170984394,970.9686224350528,136.98685242405395,358.25930473607036,631.8572180823192,1664.8860788291408,66.5237307495335,25.0,,57.0,2.0,2.0,,1.0,,3.0,1.0,,1.0,10.0,2.0,6.0,2.0,6.0,1.0,2.0,410.02082603241723,,395.46970546681735,637.1230506866677,891.9768839730788,,1001.2747147385026,,389.1541309641752,914.1638451517476,,809.7308867631144,716.3708757280704,493.34280070324405,531.9151802413306,764.6292365850652,544.2901807443824,1456.1622524661746,385.02639232786476,2.0,,1.0,3.0,1.0,118.81361805058236,,1610.5154285620445,1537.0698007432954,1375.1348995502037,,,1.0,,,1872.0191086332136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755074,,9.0,1.0,3.0,3.0,1.0,24.0,5.0,4.0,3.0,70.0,,885.4754919672114,849.8742201355556,451.8920787349096,483.8664101754534,1616.255988602746,390.65682328704236,1122.8970341141437,570.6554779830718,1688.9395820215238,312.69427684105585,13.0,,44.0,1.0,1.0,,,,3.0,,,1.0,8.0,2.0,1.0,2.0,4.0,,2.0,640.6102958210571,,321.5504948409381,1186.798172355343,1271.9905053463158,,,,939.5652879217412,,,523.9632650674904,420.57350519509373,933.1384768337609,1603.9744195195942,1345.0353365048395,792.3114682253399,,705.1930558648986,2.0,,1.0,2.0,,1347.861317022338,,574.3004632015051,1401.2505867373511,,,,1.0,,,680.6737024910967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755070,1.0,1.0,,4.0,2.0,,17.0,6.0,3.0,69.0,3.0,1177.277209917837,1174.6773101187814,,1202.3179943731786,1114.5103750142769,,472.86469798357393,651.1563175255297,561.6672935588642,1295.2706392974872,1163.1906549775535,,,7.0,,,,1.0,,,,1.0,1.0,4.0,,2.0,,3.0,,,,,929.6270895130436,,,,1391.5225193261797,,,,1823.3981663556153,1585.9167477692588,480.3050049962887,,571.3900365200058,,989.74761104114,,,,,,1.0,,,,,2080.44699326345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755065,2.0,5.0,3.0,4.0,6.0,4.0,14.0,6.0,5.0,,8.0,464.51502072094274,571.8520968694041,540.1203085780546,812.9582493600985,417.6027024733326,244.60239017660106,450.2884743590556,443.91378608332457,434.10131002996866,,1121.8612095317992,1.0,,10.0,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,5.0,,4.0,,1.0,742.9899546078032,,816.439065809087,1906.3702106786247,,1939.2358848209044,1824.1797599790302,,1955.7389928559217,,,,279.55703593548424,888.2516836628683,347.68009886090283,,607.0653038355954,,297.1716753548147,,,,1.0,,,,,1948.1637018755341,,,1.0,,,1747.5930847199033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755055,,5.0,,6.0,3.0,4.0,9.0,4.0,5.0,267.0,21.0,,762.6373615523908,,820.3244596888491,881.5850026181076,716.2890152916584,806.2174379966774,976.7004811302091,735.8109281510091,262.3726006851853,222.93186527609868,1.0,,17.0,,,,1.0,,2.0,,,,5.0,,5.0,,,,1.0,1266.4714131802655,,160.63849100556303,,,,1343.5035603127046,,697.3204261824282,,,,730.1898221348968,,495.7784812437013,,,,1200.1107173946932,,,,1.0,,,,,1317.8589596726752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755046,1.0,,1.0,2.0,1.0,1.0,19.0,6.0,5.0,2.0,2.0,980.6254852500768,,1067.9307483430682,985.3836542536568,791.868151025327,1739.0315057900639,458.5375252352821,767.4335515396161,734.5134814072776,760.7427920064291,994.4535810264824,,,5.0,,,,,,,,,3.0,2.0,1.0,1.0,,,,1.0,,,823.6288643619081,,,,,,,,,894.6074277370259,811.2649945592234,1620.7883660186606,810.9092879664419,,,,1050.7749438667208,,,,,,,,,,,,,,,,,2.0,,,,,,,1755.459972655939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755022,43.0,54.0,7.0,11.0,10.0,10.0,229.0,8.0,5.0,14.0,559.0,292.12419878568255,437.59448143487685,742.5929812111732,681.0785940749435,353.87759810545265,998.2846851703466,138.6524660537789,67.8686192950527,763.3365468850888,739.8125588908558,168.5765592372486,120.0,1.0,420.0,18.0,5.0,9.0,2.0,12.0,12.0,10.0,,4.0,32.0,9.0,7.0,9.0,23.0,11.0,2.0,74.11816670866939,1279.6438929837375,77.61109144334986,625.1099336172689,301.2170636294501,437.16688536382344,252.17731558206157,405.5802057388503,366.13407323862293,13.007098251247134,,889.2204635160327,405.6166685985535,338.29919432344786,880.2603854116068,885.9227857579734,487.98539098942,898.8311286030206,758.9584634873343,14.0,4.0,12.0,,3.0,100.75056035469984,307.221401795908,654.1192968854442,,1230.4766140911017,20.0,1.0,2.0,1106.4517577482268,1137.5321912814081,411.66744241621444,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1210.5728241059096,137.90910801748237,473.86368458084104,342.03697244416344,1338.6932009482916,1117.5935883691143,1694.381020615553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755006,13.0,2.0,3.0,5.0,8.0,14.0,34.0,7.0,10.0,1.0,69.0,1119.3279408435735,1172.6938808470704,1102.6990961304418,1130.1364173346988,1201.8516623413102,75.08452126118472,113.52643335481491,286.8059751303921,532.8555463326553,285.1548385632756,333.62693573356256,19.0,,82.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,10.0,3.0,7.0,,,3.0,3.0,1082.953915222656,,73.64086223361245,1297.4350927732035,1349.3143840306152,,1831.0596236921567,1011.670842173987,1176.8641342217063,1325.3998878836871,,1465.458486011218,408.63074566989013,1032.651076615856,798.1822062111574,,,671.1068589423174,821.6109368838908,1.0,,6.0,5.0,1.0,1347.9180768917815,,1044.3124136364238,279.4337643188372,1482.626139694506,,,1.0,,,1553.6293879431123,1.0,,,,,,1.0,1741.9574349326476,,,,,,360.87988025922806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755005,1.0,1.0,,,,,6.0,2.0,2.0,,3.0,1834.1854630938928,1737.83459700861,,,,,826.5398918515085,802.0433882782913,579.9471599142656,,1210.7377277952512,,,3.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,1197.15742444236,1847.2524082369796,1709.2693500654843,,1548.4217989778385,,1690.0952929038287,,,,1698.6700424655091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755000,,,3.0,,,,,1.0,,28.0,2.0,,,1501.57244218481,,,,,1825.4067240260936,,1964.608401592344,1548.4285427797336,,,1.0,,,,,,,,,,,,1.0,,,,,,,1563.663756705029,,,,,,,,,,,,1492.7389578248408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754996,,,,2.0,2.0,3.0,6.0,6.0,3.0,8.0,2.0,,,,722.0136548108586,1373.264840253617,480.4984975333922,540.2346734101403,430.33128304103826,1328.7794214728162,409.585224519571,552.8703878625575,,,2.0,2.0,,,,,,,,,1.0,,3.0,,1.0,1.0,1.0,,,1497.87889854111,599.3534697842006,,,,,,,,,500.66756825543166,,1474.5664366721544,,233.8197666556182,1577.4907485492888,712.9409106350712,,,,4.0,,,,,1746.3775043193102,,,,1.0,,,1497.3935101212398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754977,2.0,4.0,,3.0,1.0,7.0,24.0,5.0,5.0,270.0,22.0,1313.6387896236215,801.8812361314934,,884.4599292725147,2001.3623147642904,676.6503685596431,721.5004222852227,520.5528764509634,617.3873880548158,680.2154914435296,722.9053248015736,2.0,,19.0,,,,2.0,,3.0,,1.0,,5.0,,4.0,,,,3.0,1019.9816723747701,,737.0383161066477,,,,1187.0756668010936,,917.5641515865104,,901.3870900067777,,810.2362131550278,,1041.8590029310994,,,,564.0928073109678,,,,2.0,1.0,,,,1255.3451283409725,957.7040448605918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754969,6.0,5.0,3.0,7.0,9.0,7.0,27.0,10.0,9.0,806.0,90.0,390.2297350523237,786.4383400280716,381.16696038878916,365.3050499011782,551.9875372250235,479.74128504808556,378.33345073678987,482.2083942087124,861.9813987533108,267.68757636563345,378.74449867453467,3.0,1.0,58.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,15.0,2.0,6.0,1.0,,1.0,2.0,869.580792196417,342.3328792542335,336.0136345435589,1308.0307194017976,354.01504712061967,1427.079523767976,1955.5061441154658,1922.9459344521797,1427.7134007870586,1882.8396266019229,,883.9125107543588,387.6046224776521,1309.3268135169217,388.2603154102582,315.72973679156394,,1282.5671020062937,639.1018362111844,1.0,,1.0,,,1901.4602055392327,,1050.261596480949,,,,,1.0,,,1538.494721734771,1.0,1.0,,,,,,1244.9860466177593,1812.552990233766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
