PropertyID,count_cafe,count_childcare,count_clinic,count_doctors,count_fast_food,count_fire_station,count_fuel,count_kindergarten,count_pharmacy,count_veterinary,min_dist_cafe,min_dist_childcare,min_dist_clinic,min_dist_doctors,min_dist_fast_food,min_dist_fire_station,min_dist_fuel,min_dist_kindergarten,min_dist_pharmacy,min_dist_veterinary,count_atm,count_bank,count_bar,count_brothel,count_bus_station,count_car_rental,count_casino,count_charging_station,count_cinema,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_events_venue,count_exhibition_centre,count_food_court,count_hospital,count_internet_cafe,count_juice_bar,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_police,count_prison,count_restaurant,count_social_facility,count_student_accommodation,count_taxi,count_theatre,count_university,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_brothel,min_dist_bus_station,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_events_venue,min_dist_exhibition_centre,min_dist_food_court,min_dist_hospital,min_dist_internet_cafe,min_dist_juice_bar,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_student_accommodation,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_waste_disposal,count_nursing_home,count_retail,min_dist_nursing_home,min_dist_retail,count_social_centre,min_dist_social_centre,count_toy_library,min_dist_toy_library,count_waste_transfer_station,min_dist_waste_transfer_station,count_biergarten,min_dist_biergarten,count_private parking_space,min_dist_private parking_space,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_meeting_point,count_music_venue,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_cafe;bar,min_dist_cafe;bar
17679269,68.0,,6.0,20.0,34.0,,12.0,20.0,6.0,2.0,302.9393283588867,,706.285710412874,157.93109125199385,334.1922154799212,,450.79572971697706,370.5688976947905,157.72074887628455,507.63539938232924,4.0,7.0,8.0,2.0,,2.0,,3.0,1.0,,8.0,,1.0,4.0,,,3.0,,,5.0,,1.0,,3.0,,,58.0,1.0,,,1.0,,,323.08846257965314,357.81198099685906,328.1398096640671,1972.8615750202089,,501.8811757274887,,480.1913675534543,1015.0136325781432,,443.8521764768073,,278.0663125145362,388.5349092449367,,,1136.3860179919006,,,215.78368671900176,,1560.6212360996233,,1304.9754838655952,,,317.08172136750403,585.0795823081907,,,1278.688880698579,,,2.0,,283.9987618224075,,1.0,1364.830315074697,,,,,,,,,,,,,,,,,,,,,,,,
17679215,12.0,1.0,5.0,1.0,16.0,,8.0,3.0,5.0,1.0,698.7607602784093,1029.2660307332403,1051.4827785568355,1985.5236635216922,374.41949948270275,,749.3949307290585,1164.1237613630653,452.7034502390746,1669.662492508562,,,4.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,,,3.0,,,,376.0,,1.0,22.0,3.0,,1.0,,1.0,,,,1881.5757402044644,,545.3442556294181,,1601.5138130642672,1985.8544008490808,328.4061190728131,,1938.7306077844294,,,,,,1518.356968102437,,,642.5783205797301,,,,501.35088821737196,,1471.9023065830295,983.1020808462118,1443.4778734263468,,490.52912782271846,,2012.7562530260525,,1.0,,1446.9417062524622,,,,,,1.0,1575.0086102392559,,,,,,,,,,,,,,,,,,,,
17679156,28.0,8.0,8.0,2.0,24.0,1.0,5.0,5.0,6.0,2.0,276.60223941807635,436.1211512751744,227.10570100182642,385.59362900753206,561.7382338078588,847.6572314057713,796.2962058113247,802.2899434211248,452.9556853805658,1131.5304804517361,7.0,6.0,,,1.0,,,1.0,,4.0,6.0,,,1.0,,1.0,2.0,,,1.0,,,,110.0,1.0,,37.0,5.0,,1.0,,1.0,17.0,565.3284100444108,514.9035587529372,,,673.2477690420837,,,662.0729405343627,,465.0759839933498,745.6207467167936,,,1439.633719264463,,652.0133746648492,302.6838888735542,,,788.9828291614987,,,,318.7485076366345,651.7836520163349,,245.19417928855876,44.9683428928122,,728.8019326500398,,1749.2222754868176,1612.3299482713546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17679128,34.0,1.0,14.0,,22.0,,7.0,7.0,7.0,1.0,624.8661702583212,1031.069273119506,779.285416197379,,811.5451444699421,,1134.8045851798036,982.1983684361537,839.9629035392728,818.0200389099792,1.0,2.0,3.0,,,,,4.0,,,4.0,,,,,,2.0,,,2.0,,,,80.0,1.0,,33.0,4.0,,,,,,1815.1564305413538,852.4379683425731,857.9321041130667,,,,,907.4483823691451,,,853.8012175386947,,,,,,380.7996698577653,,,1072.7149346048661,,,,886.1653817523478,1822.6367465162048,,800.9546140611997,1065.5263348035387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17679109,92.0,,5.0,8.0,38.0,2.0,9.0,2.0,15.0,1.0,418.82103896123925,,506.31342177286797,554.9261216668046,431.5487649692241,1527.7974442192806,429.50452024992035,1361.016816360227,490.4425366228036,1299.5848623785994,4.0,15.0,25.0,2.0,,4.0,,4.0,3.0,2.0,1.0,,,,,,2.0,,,4.0,,2.0,,142.0,1.0,,111.0,6.0,,2.0,4.0,1.0,,439.3615204583846,456.5414921336756,361.5502066978964,1981.0095776629912,,510.7314581304957,,731.8999781994331,592.1578452109874,1727.4255959070854,1653.1141710145628,,,,,,684.8983938717134,,,345.69869939967566,,565.8072759798556,,411.1508511197701,1086.6119173629613,,146.61726403330837,123.90595949482838,,569.8163208341836,769.5083182501048,1071.975952651555,,,,,,1.0,1259.6549676428879,,,,,,,,,,,,,,,,,,,,,,,,
17679095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678929,545.0,2.0,28.0,18.0,270.0,3.0,8.0,11.0,41.0,2.0,81.16043800740381,1165.8533630450393,152.00368950930385,401.2530185298445,167.44416297546024,397.62190179535213,1025.6732768583352,338.9105488445535,261.04994081281177,1143.0267300870155,70.0,49.0,188.0,1.0,1.0,11.0,2.0,21.0,7.0,13.0,12.0,,2.0,57.0,1.0,15.0,18.0,3.0,1.0,18.0,25.0,14.0,7.0,433.0,10.0,2.0,788.0,10.0,7.0,9.0,37.0,20.0,4.0,7.512220363761314,306.25914398506484,99.6806243449191,442.12654452725286,1311.4130117923528,20.313966294823313,1786.010043806146,224.7146063515721,309.4827262363711,111.92590423756114,159.17591470648003,,486.12320594218113,398.8235441866114,2151.5308399850533,170.6534432887567,916.225617177394,1103.145469899222,1447.1086770783572,177.31269049744623,212.3410685793828,513.7534974023188,187.5505634369771,137.82547106399014,537.7902466249277,1191.4513937574268,37.70969334357088,865.017059183741,1265.075181941344,126.32403472162959,566.933934707419,89.78078893933859,373.2103031694469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678849,535.0,3.0,28.0,18.0,264.0,4.0,5.0,10.0,40.0,1.0,37.725093147575016,1427.562148757156,475.85412890824796,462.85475932401664,82.70152012159416,506.53700004363577,1051.8825926511502,732.5546536151444,223.11650210841842,1097.7159215254649,66.0,49.0,159.0,1.0,1.0,15.0,3.0,25.0,8.0,12.0,10.0,1.0,3.0,60.0,1.0,15.0,13.0,2.0,1.0,18.0,26.0,10.0,9.0,405.0,9.0,2.0,740.0,8.0,7.0,8.0,38.0,19.0,4.0,208.31632488758424,474.87208965804814,180.25305124112955,899.3581635013725,840.5564577461163,86.9851337227607,1540.4876562922627,415.97427437092614,600.137786205832,434.3207245097111,412.3280965212335,1790.402288048948,795.7598837515836,293.4023625916778,1811.082518454479,382.7131093395356,1017.053164217526,659.9413855255156,1457.4926999764202,257.37008008073,191.10270685783763,786.9980665029491,213.2979373540996,86.50222509232528,422.93285313248424,657.053944596249,80.28156398472005,634.3306870478635,1611.6024000000593,481.34324263872344,797.6323747052179,327.9748435910531,219.55713463269686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678765,3.0,2.0,,,5.0,1.0,4.0,,1.0,,1083.753169386501,878.5925837619442,,,1072.6385437977483,1380.6617606216407,1062.6232540940844,,1608.2522060572921,,,,,,1.0,,,2.0,,,3.0,,,,,,,,,1.0,1.0,,1.0,589.0,,,1.0,1.0,,,,,,,,,,1155.9300058222561,,,196.81958304954713,,,246.70040114803072,,,,,,,,,1483.0066044709627,1113.730464086475,,1351.7204015152502,955.8852886696471,,,1641.366214147294,1688.9289966499023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678678,57.0,3.0,5.0,15.0,29.0,1.0,10.0,13.0,4.0,2.0,409.66253160333366,1705.7416417342558,850.0753640214908,775.5232552419395,645.7041266101564,1671.566114678904,695.2655350070004,455.5516926596254,757.3199380410392,1526.9818311927813,5.0,7.0,4.0,2.0,,2.0,,4.0,2.0,,8.0,,1.0,3.0,,1.0,4.0,,,5.0,,,1.0,3.0,,,39.0,2.0,,,1.0,,,710.1297545668145,1107.5303076314133,984.5179708537756,1014.4449877407721,,1212.5330485598697,,1190.4408045147075,1162.4287375961867,,735.098075640065,,935.5397196125302,603.0065314045962,,1817.4989754898493,1638.170976970746,,,584.4526913432969,,,1389.8341706379533,701.2498948084258,,,400.9143166092451,554.8757932451342,,,1160.79780988171,,,4.0,,782.9527517618127,,,,1.0,1839.1191336116697,,,,,,,,,,,,,,,,,,,,,,
17678606,4.0,,1.0,,1.0,1.0,3.0,2.0,1.0,,198.0489024435704,,1253.5397765300493,,1574.4291188302043,1978.7873633416618,1604.7085898505197,1435.3445705386287,1616.9473889509159,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,1631.054695323506,,,,,,1554.7757669856567,,,1564.090818337697,,,,,,,,,,,,,,,,1561.1113974231864,157.66943035300278,,1635.7543775185607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678539,503.0,2.0,26.0,10.0,269.0,4.0,5.0,5.0,37.0,1.0,97.91112958085328,1560.3405761830193,553.2075094780505,365.9325799724532,94.21322450952138,481.023351035739,1501.284934064242,1109.6597913196815,148.12691195614227,1597.9878284802683,60.0,48.0,155.0,1.0,1.0,17.0,3.0,24.0,7.0,12.0,10.0,1.0,5.0,44.0,1.0,15.0,8.0,1.0,1.0,17.0,25.0,10.0,9.0,381.0,10.0,2.0,712.0,5.0,,8.0,34.0,18.0,4.0,116.60585015403687,131.59700612888068,78.66117080182472,1496.522301057362,228.7958620924103,221.0281934111916,1088.5457662968734,243.51028447130082,1003.0872444838974,135.71740695309896,789.0176770370505,1211.5489854641605,572.7560506793689,692.6442985643305,1251.5327285520198,289.1893925634248,1588.7100683901847,106.39648082848946,1314.4137919514753,327.79994621765,281.85969393235547,597.1917909653774,437.6560542162586,286.89594255942995,222.45370210681213,328.727209131138,64.67744559973167,925.4826812784759,,235.7288213912137,1030.3259355180314,125.22087008817951,831.0990695885454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678533,7.0,2.0,2.0,1.0,15.0,,5.0,5.0,4.0,1.0,297.08887138699566,324.12774096702117,312.51417976032377,897.4559637021645,302.6042058276162,,1471.9670581558207,573.0086828977779,326.04250671085106,1833.1022725613016,,,,,1.0,,,,,,,,,,,,,,,2.0,,,1.0,93.0,3.0,1.0,9.0,5.0,,1.0,,,,,,,,1827.6160387253124,,,,,,,,,,,,,,,534.5227949464997,,,1693.1407766514421,282.6210274793885,1587.6621085604604,1172.6806162887951,275.0106237442719,361.0343678917326,,1873.6213092235412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678463,552.0,2.0,27.0,16.0,264.0,4.0,6.0,11.0,43.0,1.0,13.453426908167769,1106.4032824072199,436.782341576773,621.4007841440324,171.53005509088175,772.3549979916434,1279.5182592274793,735.8289166072249,102.76377963843186,1353.3139298934009,67.0,49.0,166.0,1.0,1.0,17.0,3.0,24.0,7.0,12.0,12.0,1.0,4.0,62.0,1.0,15.0,14.0,2.0,1.0,18.0,26.0,10.0,9.0,421.0,11.0,2.0,755.0,8.0,7.0,8.0,39.0,20.0,4.0,326.981569373549,180.91681477096103,95.32250061776384,887.3869295965931,884.1836639443329,192.75408554156584,1366.1280922619076,407.45738009630213,338.5723393228519,400.4396698498464,480.14532529574564,1711.0327048550662,503.75692776059,47.56325935477639,1708.404392938313,208.0936642963903,1212.3676521256189,669.4945199630129,1163.5555274666028,368.91300570646973,133.70939262886165,505.2224615133032,384.21547360333824,383.13318372260323,284.5352756330763,849.5173244863482,76.06975098854724,957.3482678818872,1690.1267506765028,475.57789095577095,484.81185112790314,64.05994935117198,389.7609871893912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678430,1.0,1.0,,2.0,10.0,,3.0,3.0,,1.0,1510.2001240872,1826.4625137261453,,1672.5479066014138,1627.621684206132,,1835.8452040579677,1014.7251246352587,,1715.3091530716108,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.0637243073422,1392.1407033591163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678359,22.0,,9.0,3.0,18.0,2.0,11.0,4.0,7.0,,21.442733198307383,,389.2523520737373,408.4371023817945,85.96135455498514,494.5831064329979,422.251813507575,679.72626983803,136.06406206241766,,3.0,6.0,8.0,,1.0,,,3.0,1.0,10.0,3.0,,,,,,5.0,,,2.0,,2.0,,3.0,1.0,,42.0,17.0,,,3.0,4.0,,116.24566914965692,101.02676053299416,141.99983900830424,,542.4498034425391,,,408.23957615372586,578.9136878462676,268.8887721587813,390.8014771569312,,,,,,1009.3649190161731,,,88.33502995625075,,2.71005410401763,,442.76506758249417,1501.282677265392,,72.51313572119061,235.87777783699374,,,418.2436377792298,444.9002348505475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678211,3.0,,,,14.0,1.0,6.0,1.0,2.0,1.0,559.7725182379127,,,,334.5627657234378,1443.5279146693717,440.5492698800279,1953.2270209832782,730.55737455102,1816.185142520673,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,704.9306576094757,521.7716306264222,,,,,,456.26776147432236,,,,,,585.8241080639433,,,,,,1885.8618928976136,,,,,,,328.4060975676749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678193,2.0,3.0,1.0,,4.0,,2.0,,,1.0,366.2587058851341,747.4567025058001,1471.3944297598607,,1344.1329254034047,,1021.5301596933876,,,1183.7030183993436,,,,,,,,,,,2.0,,,,,,,,,,,,,67.0,,,1.0,,,,,,,,,,,,,,,,,1101.3350574333003,,,,,,,,,,,,,442.13756665685173,,,1457.6498404315385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678101,99.0,1.0,5.0,8.0,37.0,1.0,9.0,2.0,14.0,2.0,198.79784257070884,1972.6968184769742,570.7378527909001,790.3745580526464,206.21312491091635,1449.8040175519193,198.81736180110605,1449.8850444433306,634.4180761408775,1527.2918361416955,3.0,13.0,27.0,2.0,,2.0,,4.0,4.0,2.0,1.0,,,,,,2.0,,,4.0,,3.0,,140.0,1.0,,115.0,6.0,,3.0,6.0,1.0,,525.0190729417014,635.5835686829431,357.3194120465259,1891.1703649772512,,578.4250996906836,,968.0525207887741,805.9179620632023,1876.4039524406483,1556.2892254227397,,,,,,448.14353239351317,,,195.16148420544437,,698.1092088558961,,179.4287154064607,1222.8304746889855,,163.2803476742299,200.09381428595063,,445.95199403895583,858.6282760976871,1024.121551906118,,,,,,1.0,1063.0894075579315,,,,,,,,,,,,,,,,,,,,,,,,
17678035,75.0,,5.0,6.0,40.0,2.0,9.0,2.0,15.0,1.0,159.88911013183275,,407.10072303283437,491.9903805440636,183.58815385138928,1521.2714836140588,475.8059011398209,995.7555063833511,367.79007429517543,686.5797948026428,3.0,14.0,24.0,,,1.0,,4.0,3.0,1.0,,,,,,,3.0,,,4.0,,2.0,,140.0,1.0,,107.0,6.0,,2.0,4.0,1.0,,172.8656475994496,363.12950984934344,162.8365242302791,,,1065.5121739124181,,513.5304548404713,132.48992796479845,1873.2878982548193,,,,,,,1246.443069785117,,,438.5960424257597,,333.7326702067371,,685.6577218798153,517.8088786595753,,183.94660414434026,677.6539780388586,,389.2258602191921,222.95974085227743,1068.4784439063853,,,,,,1.0,1652.7537740871014,,,,,,,,,,,,,,,,,,,,,,,,
17678020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677894,,2.0,,,2.0,,1.0,,,,,1488.9787249751555,,,1269.8934226943072,,1261.1604028098923,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1267.5458630730839,,,,,,,,,,387.54229706376265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.00269499777954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677837,1.0,2.0,3.0,1.0,8.0,1.0,8.0,5.0,4.0,1.0,1223.4121412824172,911.0030108085033,1037.8376788264768,1473.8272580182063,585.3689665872471,875.3268041912445,1168.019645198043,506.86731911154584,1218.1412471993317,1320.6154531353511,,5.0,,,,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,901.0,1.0,,4.0,1.0,,,,,,,1919.5233351484214,,,,,,1734.5495157995522,,2193.7825161805476,615.6694785431422,,,,,,1480.6183129694327,,,,,,,1689.4521375699976,883.1169513447508,,1271.4846967935123,1482.9793637980667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677763,21.0,1.0,7.0,2.0,7.0,,5.0,,6.0,,297.24455540779485,403.73345635323386,805.8143613734447,1503.878650049289,295.60149809064154,,872.6783217883277,,893.9766629275455,,1.0,4.0,1.0,,,,,2.0,,,1.0,,,,,,2.0,,,1.0,,,,6.0,1.0,,13.0,5.0,,,,,,1495.3944136322048,357.61800968253885,1564.6615771091115,,,,,481.9360934733264,,,1171.4236919070368,,,,,,789.2601703160312,,,629.9340153299518,,,,365.3122437744247,508.349054400837,,360.3364797847319,461.94778865011136,,,,,,,,,,,,,,1.0,1919.0449560908933,,,,,,,,,,,,,,,,,,,,
17677639,5.0,1.0,1.0,1.0,19.0,,6.0,5.0,3.0,1.0,812.6034085654406,1603.9925999953925,1442.5681281533984,1797.2006936913494,404.13219714057806,,325.7338363962934,842.7369575669778,398.2731580123907,1446.2841455984606,2.0,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,3.0,2.0,,,2.0,1.0,,,,,,1463.1315587563101,,1751.4833812180161,1585.3761500338453,,1847.0108920949074,,,,,425.45505671619935,,,,,,,,,,,,782.8329070168772,404.5435459570091,,,1495.3586077753243,1132.2204862872886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677412,14.0,6.0,5.0,,15.0,1.0,3.0,6.0,3.0,2.0,198.29954996292676,402.1631617551467,1602.867698131929,,195.73921653816168,1907.028656142894,1391.8530189232488,536.8067438369342,1688.0119749862258,1814.2387863929773,,1.0,2.0,,1.0,,,,,1.0,4.0,,,,,,2.0,,,1.0,1.0,,,4.0,,,17.0,9.0,,,1.0,,,,1682.812767616689,1732.053778355137,,1888.263440552416,,,,,1904.8356748094304,1503.0960652461354,,,,,,1728.595654502765,,,1940.7030040568422,1704.5025673014186,,,1525.0307969767628,,,207.75763762846935,1510.2692839334545,,,1699.5041111895628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677408,14.0,2.0,,1.0,10.0,2.0,6.0,,6.0,1.0,1091.333514141592,1276.1681940436793,,1889.7077326116657,560.7737117992398,1099.0120994531144,840.535847949525,,1230.533831445882,1337.7203212913,3.0,3.0,1.0,,1.0,,,3.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,19.0,1.0,,12.0,2.0,,,,2.0,,1238.1303563871868,1413.1766516122611,1415.3582623586808,,1643.4316621373214,,,1294.3443433817752,1393.0954555117933,,1144.2249394582004,,,,,,,,,1427.0199107270346,,,1812.8281411001428,1175.3917307815082,1824.3035164264697,,584.9569968724202,1031.0630940391718,,,,1971.700829946982,,3.0,,976.8598375445123,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677202,,4.0,,,2.0,,1.0,,,,,1123.3361680090038,,,1688.2575705692796,,1674.0114803306674,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1682.0401619230447,,,,,,,,,,1028.0443907681947,,,,,,,,,,,,,1834.9995936856064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677179,1.0,2.0,1.0,,,1.0,,1.0,,,1997.2712497073378,1296.8512558831812,1876.2090494698916,,,1648.5117748609384,,1909.2610768984903,,,,,,,,,,,,,2.0,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,1642.552845902893,,,,,,,,,,,,,505.42852676343387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677153,6.0,,,1.0,6.0,2.0,3.0,2.0,2.0,1.0,876.6419959047466,,,866.7021316515779,887.6688924290397,1432.8309954935835,543.3662019873782,316.98577447676666,957.2731338763806,1398.0121500547666,1.0,5.0,,,,,,3.0,1.0,,1.0,,,,,,1.0,,,1.0,5.0,,,1632.0,1.0,,3.0,,,,,,1.0,903.6509017645966,892.4954533207317,,,,,,819.1337897393704,1379.7275686529126,,798.1848433242145,,,,,,1170.0502907669372,,,1318.8181544803938,969.6969973961868,,,282.1907070268591,812.3817935028512,,1024.935608396603,,,,,,1192.8186376234755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677065,2.0,1.0,2.0,2.0,7.0,,4.0,3.0,3.0,,516.6884678517955,1544.6092802378903,1672.2945116933486,1069.6171800794564,1049.0374002727751,,1078.6769393329898,1263.7388128013922,527.5415747532222,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.8482242331959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676954,11.0,1.0,1.0,1.0,16.0,,4.0,4.0,2.0,,1036.851964315036,1847.7316599202961,485.5701684083335,1594.02631893802,720.7460879898532,,316.5619398224053,822.2122350008849,1304.1538355721805,,1.0,6.0,4.0,,1.0,,,1.0,1.0,,3.0,,,,,,2.0,,,2.0,,1.0,,1.0,1.0,,17.0,1.0,,,,,,1474.7089897193036,1111.0049933451642,1443.388149372231,,1550.9264609515749,,,1746.3686041420606,1405.7237322798117,,1733.0163479433618,,,,,,461.6879401079157,,,1462.7553435929083,,1515.8475848029705,,1501.640670536323,1578.8812533257667,,1214.8219676791246,979.4397916680292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676940,12.0,,4.0,,17.0,,4.0,3.0,3.0,1.0,1153.5352726944661,,1079.7530043142312,,920.2380293621236,,892.4619793718981,1304.95589191689,1138.5240249495873,970.0128045825049,,5.0,,,,,,,,,3.0,,,,,,,,,1.0,,,,667.0,1.0,,14.0,2.0,,,,,3.0,,1146.9822403742403,,,,,,,,,1119.5592794004865,,,,,,,,,1128.7126920503995,,,,811.8651230723134,980.4655851269059,,1169.3642820373561,1016.8561934115363,,,,,1326.36756658166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676937,4.0,1.0,,1.0,3.0,,2.0,2.0,1.0,,1043.9104758618876,1028.0509002990862,,1047.2528456078064,1104.3941117178906,,1227.2578961635143,816.3694167878152,1159.9517146161072,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,37.0,,,,1.0,,,,,,,1132.8801778217712,,,,,,,1105.9002955915064,,,,,,,,,,,,1148.9051303986475,,,923.8763003404188,,,,1070.058940725121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676839,,2.0,,1.0,4.0,,4.0,4.0,,,,941.2433795552512,,1914.9728124152716,712.633199108315,,803.1661991698436,814.7929330226335,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,22.0,,,4.0,,,,,,,,,,,,,,1754.28768569059,,,1129.4665342684016,,,,,,,,,,,,,1652.6457982316238,,,1229.8658273700792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676805,14.0,,3.0,4.0,10.0,,5.0,4.0,9.0,1.0,872.423923661509,,1773.8211429800142,1075.9874136814105,1237.7495770941482,,551.9921923165555,546.6428929381074,1238.881423016424,1730.7953134033019,3.0,3.0,2.0,,1.0,1.0,,,,,4.0,,,1.0,,,,1.0,,1.0,,,1.0,51.0,,,18.0,3.0,,2.0,,,,1057.260699023101,1083.3132648888795,1744.5807327121706,,1655.6171339613372,1169.9573353486091,,,,,783.5638899158308,,,1529.732593240906,,,,1738.4323040550337,,1971.8486762381128,,,1766.2200603485994,514.3385117422622,,,1063.3156239033547,1407.359039498558,,1315.3599299570253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676703,55.0,1.0,2.0,1.0,23.0,1.0,7.0,2.0,7.0,2.0,53.281508169849474,986.803409618845,386.8476719797356,1393.0664620766852,453.56704835228595,1438.1349809371131,498.6152929902396,618.9231539779898,371.6448023674524,422.77615809972195,,5.0,20.0,,,2.0,,2.0,2.0,,4.0,,,1.0,,,2.0,,,2.0,,1.0,1.0,,2.0,,95.0,4.0,,2.0,6.0,1.0,1.0,,411.3958060260641,510.8843650971978,,,525.7329058671171,,563.7556961402413,1308.7629672142668,,274.1804392445896,,,1196.7185212828326,,,1425.093345882909,,,215.94321933038844,,1282.5912139726468,378.3290301998251,,343.55934167875995,,302.5876333470688,825.4594173203691,,786.5067527803141,599.7082099013235,1905.9647510439222,1393.5986476041016,,,,,1.0,1852.3785727560535,,,,,,,,,,,,,,,,,,,,,,,,
17676665,498.0,2.0,24.0,10.0,267.0,3.0,5.0,5.0,37.0,1.0,72.78434881600582,1525.0993364137978,501.151073478162,418.56598081484,64.7229618135588,473.23341306042227,1500.8993502283518,1041.7560993872394,78.0626658594725,1618.334157188621,58.0,45.0,154.0,1.0,1.0,17.0,3.0,23.0,6.0,12.0,9.0,1.0,5.0,36.0,1.0,15.0,8.0,1.0,1.0,16.0,24.0,10.0,9.0,381.0,10.0,2.0,706.0,5.0,,8.0,34.0,17.0,3.0,100.49745490889724,86.57895172223202,71.43410281082892,1555.443833731237,183.4120310594675,189.14581436243634,1102.6213218978921,269.1684951308242,1074.4258420937977,153.8157160793955,726.8721157613681,1188.5742250750432,599.0205081674528,760.9944753482861,1235.760354054001,261.6788157657942,1622.7740334392945,151.97855137399176,1368.009507864294,387.4413530222322,299.475532185665,623.4857331969163,425.0994121251625,215.07189204120243,173.58306951293432,287.69382408293455,96.48779423366969,928.5648582739639,,210.37757293911002,1099.561991182542,187.41724193632356,883.65263956774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
