PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_car_wash;cafe,min_dist_car_wash;cafe,count_cafe;deli,min_dist_cafe;deli,count_cafe;bar,min_dist_cafe;bar,count_diused:fuel,min_dist_diused:fuel
17670940,1.0,3.0,,1.0,,1.0,2.0,3.0,,,2.0,389.514647448437,336.7686993481047,,240.0927153565501,,259.76954480135845,373.8108596620593,416.61420267175794,,,508.7744885119784,,,3.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,363.5856606058542,603.7061077112148,,,,,,,,,470.76109511124594,,,,,,979.053642113309,,,,1.0,,,,,824.5092665101306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670814,5.0,7.0,4.0,8.0,1.0,2.0,26.0,12.0,4.0,620.0,61.0,570.9152801099418,660.0609550793156,292.75432004981496,637.1407177853425,449.9983868736359,611.3603924453121,258.28068628707274,457.6356553826159,43.1029955170333,376.84228442089005,469.6195422892575,,1.0,45.0,6.0,1.0,2.0,,,5.0,,,1.0,7.0,1.0,2.0,,1.0,1.0,1.0,,407.79292951441096,513.1724294447653,867.0823540244575,1352.4729232680154,432.0064910057215,,,352.04950788008205,,,1982.967863451492,589.0134027533743,818.8497817707172,1053.0430668168624,,575.0020237288206,953.6681249945218,1785.8686793203,3.0,,,8.0,,1103.71576236452,,,572.825692923298,,,,,,,,1.0,,,,,,,1630.847651882594,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1662.8242419467326,,,,,,,,,,,,,,,
17670786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670718,17.0,9.0,,12.0,15.0,27.0,75.0,7.0,15.0,15.0,155.0,1361.0474898127843,1664.4790691257017,,488.4595699603778,173.13933209912332,70.71692563193317,37.956660901672166,946.8483284441754,152.63587802787774,1581.7442449174748,336.00334995182584,64.0,,137.0,6.0,2.0,1.0,2.0,,5.0,5.0,1.0,1.0,18.0,3.0,9.0,1.0,,1.0,5.0,29.604887769765657,,4.333256719383831,517.4034542766229,487.3247732290058,1647.812607187395,1356.3790858291306,,1126.3441028116413,1588.4390941959705,1510.2388803530423,1650.994742256353,517.475563042903,1602.1343475209578,402.06750172681024,1821.3744140628755,,2077.5720025988817,901.1463203818988,1.0,,9.0,2.0,3.0,1714.8086516697256,,755.4534995943894,1291.8365564441526,1562.0029585221805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,372.0717955400611,,,,,,,1.0,1.0,3.0,1.0,1756.7519803903388,282.66608915870427,1720.248690236397,490.1210241642268,,,,,,,,,,,,
17670679,7.0,5.0,2.0,4.0,1.0,1.0,12.0,7.0,1.0,172.0,36.0,884.7363927732841,1025.7634882551697,1093.111455147158,512.0058248790248,506.5814393712348,1993.194577893644,885.457844679888,674.1598815509593,1483.2223293527877,329.4235997057162,560.7723530431072,,,34.0,6.0,,,,,3.0,,,1.0,6.0,2.0,7.0,1.0,,1.0,,,,616.7033214262199,845.8382539197809,,,,,1440.305880945947,,,1365.3799832932916,937.7836785232043,1458.245681950398,541.8514711200602,1273.3377781017175,,1438.5400404123618,,,,,3.0,,,,,892.8016428313148,,,,,,,,,,,,1.0,,,,,,,1099.3360825757477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670591,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,,44.0,11.0,415.60146226520754,290.51362140068454,,460.2276727468075,390.31037210062857,167.37561780985376,322.46606705263514,326.9387275555951,,1736.6904257804013,175.27040790757889,2.0,,8.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,406.7638173308749,,227.32286298145388,315.1024801014423,,,976.4164619759342,,,,,,203.5769642823773,213.9429915362489,2079.494997030912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670534,2.0,,1.0,,3.0,2.0,7.0,3.0,2.0,13.0,3.0,1893.427153054964,,760.7858238027717,,1414.6888942043824,1105.084366730858,724.7552661892634,687.8349694711751,834.5112347563729,876.7097868630077,1178.468082417391,2.0,,4.0,,,,3.0,,1.0,,,,3.0,,2.0,,,,1.0,1170.6114759075365,,716.937967249424,,,,1046.2859823497438,,1881.0749346524103,,,,1080.81169754072,,1335.8462924108746,,,,1796.4678820663628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,750.5965591645586,,,,,,,,
17670466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670266,,3.0,,2.0,,,8.0,6.0,2.0,3.0,3.0,,992.1600875682524,,1587.8769957574657,,,1052.2735666215617,783.0753378936124,1314.982342932032,1363.8148557776892,1081.5141376584286,,,2.0,,,,,,1.0,,,,1.0,,2.0,,,,2.0,,,1039.090988824844,,,,,,1200.067466495443,,,,1044.0375810153432,,1624.3126735550904,,,,887.9037648211719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670232,54.0,51.0,5.0,13.0,11.0,10.0,252.0,6.0,8.0,390.0,675.0,105.1949723105966,483.9790441702133,959.7330199707604,631.6104853758768,515.6178714624926,897.9194564580739,148.8672185988642,770.945171176122,901.5519273132014,410.8510563418723,92.18924955641828,149.0,1.0,495.0,21.0,5.0,12.0,4.0,14.0,12.0,11.0,,7.0,36.0,10.0,7.0,11.0,28.0,23.0,1.0,140.77438287594865,1238.7039039835267,35.379163288470004,354.49306436360075,601.8802612998423,401.6727975562374,693.3521674984515,251.6914974739195,374.6103666198365,343.0672247170873,,1022.4920175967992,257.8989296346729,496.1704066624317,500.491460380841,59.6023562735834,188.7773132816976,502.2897850582353,1544.373384618927,17.0,4.0,13.0,6.0,1.0,200.7036509644273,726.1698757030672,609.4987361638533,1616.958348398278,1881.769970472535,24.0,1.0,4.0,505.2010243304416,1658.7495262316966,536.9268741503678,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1338.484797889626,527.8037197613929,1118.9652226759713,1020.289218833264,1153.5971904401958,279.0526572557663,1585.8425205419865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670177,2.0,,2.0,2.0,1.0,,13.0,9.0,3.0,,9.0,1430.6446003150334,,1805.010001491533,1706.2353035951407,1342.9941496628742,,776.1079932237659,328.0905269997296,865.4206595083576,,1138.8082029595046,,,3.0,,,,,,,,,,2.0,,,,,,,,,1482.2726406114646,,,,,,,,,,1435.5474061089274,,,,,,,1.0,,,,,1628.5599191903257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669831,,,,,1.0,,4.0,3.0,1.0,589.0,,,,,,1889.0118685755324,,775.7762302510788,815.8311325509007,1043.051723746015,1775.8990963432218,,,1.0,1.0,3.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1728.4034575685998,1710.8042138630035,939.090410270148,,,1942.9805775568689,,1893.184545483194,,,,941.1802302300384,,1822.4607164403676,,,,,,,,,,,,,,,1.0,,,1817.6423476818625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669738,53.0,51.0,7.0,13.0,11.0,8.0,245.0,8.0,6.0,390.0,647.0,160.43492286059814,704.7428524399985,1151.9496768780898,861.0182379328644,341.1537547761481,1063.0227564855654,276.17312665004533,541.3296650001746,718.7064702428523,361.1037230157377,25.136650190211068,149.0,1.0,478.0,20.0,5.0,12.0,3.0,14.0,12.0,11.0,,7.0,35.0,10.0,6.0,11.0,29.0,20.0,1.0,308.7400373052347,1359.1700712599238,162.11900957997088,406.5543510331045,573.5437892283012,291.254660863644,503.4830607406401,448.2028093848063,329.0319015584342,543.3163035177108,,1118.502590122967,457.03796852495697,581.2633578497143,430.37260456671225,289.0678595862381,190.91093564633783,400.53893729960737,1350.175649183011,17.0,4.0,11.0,4.0,2.0,256.75787395460713,620.3676678456798,519.5487480057249,1792.5532492693849,1659.7322255221663,24.0,1.0,3.0,716.5342780829932,1430.0723027036463,733.0785018970618,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1123.3606777912885,491.7778304920872,1049.7185476823086,934.827740099064,1304.2689353202136,473.5189795203958,1732.332884872662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669722,2.0,4.0,2.0,4.0,,3.0,22.0,9.0,9.0,220.0,12.0,996.5222246952922,925.3086444765696,1073.3157103853146,1111.43132038763,,1061.7172504108626,477.3061366966311,486.0065334888119,504.73490435090594,969.510526364896,860.2404650946357,1.0,,13.0,2.0,,,1.0,,1.0,,4.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1088.7308125744464,,487.28967134279526,1888.704835413777,,,1851.7404067549733,,1074.2776709671389,,1057.1276868313566,1683.71715048836,1028.8928708589117,1834.94838582576,1382.272448851725,1047.9017572289222,,,1426.7365497252808,,,,1.0,,,,,1581.3165115408085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669654,,,4.0,,1.0,,,,,1.0,,,,1090.1050816815432,,1874.5626272811724,,,,,547.5100326670993,,,,2.0,,,,,,,,,,,,,,,,,,,1456.6770886564457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669631,,,3.0,,1.0,,,,,1.0,,,,1136.215718062953,,1479.9828746710962,,,,,1224.976871007175,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1469.1660522861612,,,,1727.7863141962555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669596,,4.0,,1.0,,1.0,11.0,4.0,3.0,72.0,7.0,,906.48945280749,,1189.632288750433,,1972.4231345125304,505.2196076527502,437.5082546545738,659.3787545783487,564.0546966480614,879.594253669309,,,4.0,3.0,1.0,1.0,,,2.0,,,,1.0,1.0,4.0,,1.0,1.0,1.0,,,504.0862264161368,542.8783740363679,1177.2704547720798,1737.8721947203592,,,834.5185966422414,,,,876.5672347130161,623.7190305629063,1053.1402634091437,,733.4952673690041,968.9108453997256,1095.7023302130958,,,,1.0,,,,,734.3841708491278,,,,,,,,,,1.0,,,,,,,1331.5431368594277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669562,66.0,49.0,1.0,27.0,11.0,17.0,265.0,5.0,10.0,405.0,740.0,223.1852204682242,382.2674947985336,1308.5814976689578,527.7826272949478,504.0087822375211,578.0547777533544,75.95777403308155,1192.2579818290235,811.4101808572557,232.04161291254604,11.448599166967462,162.0,1.0,539.0,25.0,8.0,12.0,4.0,15.0,18.0,10.0,,9.0,40.0,10.0,8.0,8.0,39.0,19.0,1.0,104.63851032597393,769.8058476091705,28.557774673767188,311.65469718757083,529.5523073552209,403.1275831816658,566.7774350620801,378.3441839798404,344.2434973346733,638.8914390430074,,313.9228860388484,122.21270070111244,278.90887528031783,769.7428400515151,526.0299074950032,691.8853774472045,182.15274568139267,1243.8455580098794,16.0,3.0,61.0,13.0,,84.79739761468421,708.055538811723,195.16974287431896,1148.9018759449436,,26.0,,4.0,108.83526805813952,,320.66336601200715,1.0,3.0,1.0,1.0,2.0,1.0,2.0,954.4447592026576,1403.4428066101273,1680.372325258704,1693.763499619139,570.435571341902,1309.6866181452342,663.9393152270223,7.0,1708.2822759702062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669495,7.0,6.0,1.0,1.0,5.0,14.0,52.0,10.0,15.0,,37.0,1032.0040798908676,1199.1558821815502,1788.5363191516924,1038.2725943875496,577.153373245519,767.9857289962843,653.4294565551536,135.5347152378897,531.8973220935061,,317.35008749669777,3.0,,53.0,4.0,2.0,1.0,1.0,1.0,4.0,,3.0,,6.0,,1.0,,1.0,,2.0,1235.776537401952,,570.4712314627659,895.6315454926425,1091.2000084513672,1444.2838590510305,1353.8371873948392,1864.2626504270715,1336.136000689439,,1460.1291506869138,,1012.572549889354,,1676.194155221434,,1302.6175253710326,,1491.672258274432,4.0,1.0,2.0,1.0,,1521.7945473688362,1440.7367436649486,1376.0578878653191,1886.936886163064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1879.9475657715416,,,,,,,,,,,,,,,,,,,,,,,,,,
17669489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669476,63.0,49.0,2.0,27.0,11.0,10.0,268.0,4.0,6.0,400.0,724.0,134.77996549486872,300.8019121902028,1413.9976146874053,754.518795095169,813.1712402091108,350.69683357613155,36.22145710948225,1459.4087089436516,1149.3174889000854,495.564760662865,24.191611908262196,158.0,1.0,520.0,25.0,7.0,12.0,4.0,15.0,18.0,10.0,,9.0,38.0,10.0,6.0,8.0,35.0,19.0,1.0,93.32722351842251,431.3352539430345,30.39669246023513,49.206975273147,794.4603754611071,149.67515956606837,488.2038263964064,471.2481460097686,280.21659561072454,614.8119031826716,,586.8009671710361,220.117052566518,145.07578393288597,871.2415021342133,420.1813705443256,874.1067421623029,185.72302039343143,1483.5125305734912,17.0,5.0,60.0,12.0,,348.1503107302237,622.3680342891803,481.3973799911474,1439.3242829436792,,26.0,,4.0,307.903445719454,,645.0636772442948,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1294.712888489856,1150.9398399524011,1359.8205780862108,1384.254613230127,231.05983247691208,1240.2740304972526,443.4584486036127,2.0,2040.0952998871417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669391,2.0,,1.0,4.0,2.0,1.0,17.0,8.0,6.0,20.0,10.0,1317.3402412209068,,1077.8232023821608,746.2060462371035,1564.5906916171684,879.2441741462596,463.49320174433103,933.47393468507,709.2517871620057,710.6722024064692,919.2563907790108,,,5.0,,1.0,1.0,1.0,,1.0,,1.0,,4.0,,,,,4.0,4.0,,,674.4802667288053,,561.1780225111394,2000.042602715644,1143.0809520864786,,1821.7297873137288,,954.6025776451824,,732.1974239081193,,,,,1853.3711362639276,1162.864886140262,1.0,,1.0,3.0,2.0,1628.5092853949595,,1792.2836180375166,1765.9591906893988,1766.2075990151593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669369,4.0,,1.0,1.0,4.0,2.0,20.0,8.0,2.0,86.0,7.0,991.7577605583858,,1220.103732353674,992.3150164923196,1744.559635193668,993.1625461087312,789.2274186351095,538.4724395761076,1910.7532994886344,1800.3095528938873,849.1707350783822,,,8.0,1.0,,,1.0,1.0,,,1.0,,4.0,,1.0,,,,1.0,,,637.8640223445717,734.8084988894423,,,1687.7392494246722,749.2443237197092,,,1759.515709614494,,772.4260655284596,,880.34055730369,,,,1863.4755297620509,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,499.941989077033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669282,2.0,3.0,1.0,3.0,1.0,1.0,10.0,6.0,1.0,4.0,13.0,1424.5356738015623,1183.1796204275347,995.6216447181164,1067.5186327573613,1604.5107359348303,1933.1317074973372,1042.5573488113,856.7364645802643,1944.5699132336424,1340.4092470432306,1374.4647289665377,,,7.0,,,,,,1.0,,,,3.0,,1.0,,,1.0,,,,987.77726064334,,,,,,1230.5349809085938,,,,1065.8303536824938,,1930.2736050119577,,,2274.399256166157,,2.0,,,4.0,,852.8525150020529,,,981.8845516141396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669252,7.0,6.0,7.0,8.0,6.0,2.0,24.0,5.0,5.0,110.0,37.0,612.4936463896963,549.9778575511118,350.3009146595711,296.16553847980043,686.2130816896358,629.5241759068375,635.8385855429308,1010.9510123413776,662.6626711565578,420.8411480470269,45.503070139933776,,1.0,28.0,1.0,,4.0,1.0,1.0,1.0,,,,6.0,1.0,5.0,1.0,,1.0,2.0,,683.0317345551401,486.7365862091965,729.229488816997,,572.1215577938699,670.7017794977062,660.7368771702247,631.8513589503116,,,,469.92619710681663,482.5198028019116,145.30532691248612,779.3936052437718,,1587.272617649087,1273.0549564102164,,,1.0,2.0,,,,1199.5122084226975,529.0897076823089,,,,17.0,,,1363.73473242118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669230,,,2.0,2.0,,,5.0,4.0,3.0,,,,,1421.044860917986,1269.955145051475,,,934.477607911812,1020.139154562949,1106.5303416785875,,,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,1011.3516890439762,1698.1250528284247,,,,,1867.2456030183355,,,,1531.6486074603426,,2205.522249328458,,1951.5062158437408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669081,,,1.0,4.0,2.0,3.0,8.0,4.0,2.0,90.0,3.0,,,1610.7252425907552,381.9738006781564,1632.4463063435533,401.6815430260645,1043.1450918523867,940.100040971917,1093.333491690667,961.909661993288,1050.8741384948362,,,1.0,1.0,,,,,,,,,2.0,,3.0,,1.0,1.0,1.0,,,1046.1322449096765,1112.4867791426266,,,,,,,,,1027.5558361700207,,890.6678692891347,,1064.6813648267712,1598.1899943749158,1376.7356380037645,,,,3.0,,,,,1032.5661726982778,,,,1.0,,,1512.4177567510883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669017,,1.0,,1.0,,,4.0,,,,11.0,,526.8990826972171,,793.0747430567236,,,440.2267903162496,,,,156.52901840200872,1.0,,4.0,1.0,1.0,,,,,,,,,1.0,,,,,,786.2028189834011,,461.5881431385807,805.7593325649433,507.257023277234,,,,,,,,,616.7816269035145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668881,,,,1.0,,,1.0,2.0,3.0,25.0,,,,,1951.1055100212511,,,123.20265469634886,95.91573816223708,447.12373041211566,1701.5250288492075,,,,,1.0,,,,,,,,,,,,,,,,,,,375.6862111567501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668529,1.0,8.0,1.0,6.0,4.0,3.0,34.0,7.0,2.0,114.0,113.0,1965.8922609989415,733.725085019754,1601.286376830545,1170.7522882278345,704.9678852278286,921.9738231662476,250.4835626927394,204.27894006763108,946.3400561612524,1405.9684036045974,217.17381227048807,29.0,,64.0,2.0,2.0,,1.0,,4.0,1.0,,1.0,11.0,2.0,6.0,3.0,6.0,1.0,2.0,101.5039758948659,,215.95103808780385,698.184748463815,597.6528933053488,,921.574772590848,,730.207462405366,583.9605447742272,,1140.8002228428932,715.1388230413503,836.6126633016509,318.0430633799979,664.6610290671193,549.7614066285947,1322.555690374569,717.2039009867007,2.0,,1.0,3.0,1.0,262.35236897852707,,1950.167081549196,1552.3031732366237,1077.7054052708445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668471,10.0,5.0,5.0,7.0,1.0,1.0,14.0,4.0,2.0,171.0,73.0,61.75508973483522,471.9250037505685,1599.094461784297,1439.0165657970103,1300.6407363205683,2012.8195724998,52.20949829748672,397.8658452946608,1142.321223227372,885.3624720639461,73.38226372340964,,,39.0,6.0,,,,,2.0,,,2.0,8.0,1.0,7.0,1.0,,1.0,2.0,,,88.35895812748153,309.5761851336974,,,,,1370.0263146962911,,,547.426341668304,133.54320819209926,1330.4530694870696,746.727688511411,454.5135651647173,,656.3535820707312,1706.3706263183103,,,,3.0,,,,,1179.7786203011292,,,,,,,,,,,,1.0,,,,,,,442.1899545778052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668446,1.0,,4.0,5.0,3.0,1.0,11.0,5.0,5.0,442.0,19.0,548.4980695977328,,1310.3697531251053,565.0810241178436,495.6937864284941,1665.1264387508647,382.1741601697721,514.7205351062428,499.4576090923448,405.82751084965537,492.9816852203544,2.0,,11.0,1.0,,1.0,1.0,,1.0,,1.0,,3.0,2.0,4.0,,,,1.0,727.6108691092787,,564.3318162486192,1461.013530552096,,1464.1041165536003,372.8905174770277,,119.31785886844628,,2071.5365723855207,,457.4136606736091,231.89527352346605,1069.3370016190552,,,,1675.9313860776706,,,,1.0,,,,,1415.623782910524,,,,8.0,,,1252.7848770671317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668351,3.0,6.0,1.0,2.0,,3.0,16.0,4.0,2.0,14.0,39.0,725.5449913404013,1220.4123403165472,1003.1919642134428,1009.8229794937838,,304.0563591533478,595.4849107408176,990.0553934259202,1916.6115171659285,1009.820998790433,258.93843207570177,5.0,,29.0,3.0,1.0,,,,1.0,,,,4.0,,2.0,,,,,600.607490912074,,607.2591136101053,786.6833923984641,625.0404246580416,,,,942.2695585113228,,,,796.2000460776933,,829.7988689650831,,,,,,,,2.0,,,,,1139.0546709870848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668286,33.0,29.0,3.0,23.0,10.0,17.0,178.0,8.0,11.0,397.0,513.0,483.8314727228977,581.3572484614546,874.7361984764373,14.228103063424848,525.2209662719306,576.899946186271,14.62355157577548,148.05165176062422,517.9430066838657,707.1651227383165,26.50394138058526,77.0,1.0,352.0,15.0,4.0,10.0,2.0,11.0,15.0,8.0,,5.0,31.0,7.0,9.0,3.0,17.0,12.0,4.0,461.33766743322406,1889.2122210761768,72.33270115882458,984.009171223882,1265.8317170493422,720.2583542342455,911.7547766064966,864.2238664333738,502.3031439652805,1630.4477475435488,,746.3836575075887,649.3706613892948,150.49694321217265,633.0772823050285,1052.9156887272532,442.9962451000716,505.5913045126399,104.5606175191174,7.0,1.0,56.0,11.0,,1178.609550646128,1657.6900011980567,194.25019170589823,112.32025904488862,,14.0,,2.0,710.7946365393937,,1021.931366252854,2.0,,,,1.0,,2.0,999.9893073829325,,,,1767.341363473939,,1477.5354811527136,7.0,686.2958534812904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668266,1.0,5.0,,8.0,5.0,4.0,13.0,1.0,13.0,547.0,28.0,1440.4637945018746,484.95840363867205,,496.3108251251572,531.7399745144372,1147.8631626269005,318.3232867680225,1896.176573714033,650.3341593616169,448.3189909494939,1199.9514431019695,1.0,1.0,11.0,1.0,,1.0,1.0,,1.0,,,1.0,7.0,1.0,3.0,1.0,1.0,1.0,,1348.6365102001143,1549.5047694128657,1338.7623454153577,642.9899797179012,,1303.9867011322635,837.8246063635357,,1182.7448167360158,,,841.7921750980053,1274.4506416673328,879.6537826168098,1526.7991351168887,1537.9410978280816,1535.6042825220356,1959.174217178675,,,,1.0,,,,,720.6744184951962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668078,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,274.3878832630725,,,,393.5849626751394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17668052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
