PropertyID,count_cafe,count_fast_food,count_parking_space,count_pharmacy,count_restaurant,count_social_facility,min_dist_cafe,min_dist_fast_food,min_dist_parking_space,min_dist_pharmacy,min_dist_restaurant,min_dist_social_facility,count_atm,count_bank,count_bar,count_car_rental,count_charging_station,count_cinema,count_clinic,count_college,count_community_centre,count_doctors,count_events_venue,count_fire_station,count_fuel,count_hospital,count_kindergarten,count_library,count_meeting_point,count_music_venue,count_nightclub,count_parcel_locker,count_police,count_social_centre,count_tool_library,count_university,count_veterinary,count_waste_transfer_station,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_car_rental,min_dist_charging_station,min_dist_cinema,min_dist_clinic,min_dist_college,min_dist_community_centre,min_dist_doctors,min_dist_events_venue,min_dist_fire_station,min_dist_fuel,min_dist_hospital,min_dist_kindergarten,min_dist_library,min_dist_meeting_point,min_dist_music_venue,min_dist_nightclub,min_dist_parcel_locker,min_dist_police,min_dist_social_centre,min_dist_tool_library,min_dist_university,min_dist_veterinary,min_dist_waste_transfer_station,count_bus_station,count_food_court,count_taxi,count_theatre,min_dist_bus_station,min_dist_food_court,min_dist_taxi,min_dist_theatre,count_childcare,min_dist_childcare,count_nursing_home,min_dist_nursing_home,count_casino,count_prison,min_dist_casino,min_dist_prison,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_brothel,min_dist_brothel,count_conference_centre,count_events_centre,count_healthcare,count_internet_cafe,count_motorcycle_parking,count_waste_disposal,min_dist_conference_centre,min_dist_events_centre,min_dist_healthcare,min_dist_internet_cafe,min_dist_motorcycle_parking,min_dist_waste_disposal,count_biergarten,min_dist_biergarten,count_coworking_space,count_toy_library,min_dist_coworking_space,min_dist_toy_library,count_exhibition_centre,count_juice_bar,min_dist_exhibition_centre,min_dist_juice_bar,count_student_accommodation,min_dist_student_accommodation,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_private parking_space,min_dist_private parking_space,count_retail,min_dist_retail
17746108,20.0,15.0,3.0,5.0,41.0,16.0,835.4076824923619,814.7245516191934,1466.0292901586533,829.7741842645393,458.3350565896708,993.2522422358264,3.0,6.0,7.0,,2.0,1.0,5.0,10.0,3.0,3.0,,2.0,7.0,2.0,3.0,2.0,,,2.0,,1.0,,,2.0,,,1288.6756234589013,1192.004264549908,1282.8760916699548,,1028.7598621569207,964.3072210794464,1076.9145652306588,1494.6005395007098,1348.7423413509562,1079.2427972744872,,1319.8371030600138,694.9750660099234,1781.2334049016922,900.3556569566281,1509.234967590792,,,1313.1619117641121,,1167.6656911630469,,,1852.3433114534016,,,1.0,,,4.0,972.9569984690272,,,1708.6811615751988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746100,482.0,249.0,390.0,34.0,643.0,6.0,85.55181883899361,221.8237936192246,457.29108650930914,486.9568138601357,16.327035844487984,528.6693895397175,53.0,51.0,149.0,17.0,20.0,5.0,13.0,12.0,10.0,9.0,11.0,3.0,8.0,4.0,6.0,13.0,,,11.0,7.0,10.0,2.0,,20.0,1.0,,207.714549185698,672.2706442672172,244.68425886292854,180.5070733255871,486.8514702603789,480.02810063884493,853.8104394692344,201.35675862728354,284.61735988084274,990.1319375764961,618.268135547908,460.17043017329473,564.0869334497307,1840.7923998161345,799.151643474949,273.4158208507499,,,497.2206409388711,1026.4697473158124,558.1815664138794,1652.3988744383466,,499.2354313442098,1311.5775083598971,,1.0,14.0,11.0,28.0,1271.1495624728625,479.5429084665508,290.94715615472853,285.4819874756211,7.0,1189.4753513700498,,,3.0,2.0,393.63599185213144,1650.1612689357642,,,3.0,1179.104498032847,2.0,,,1.0,24.0,3.0,958.5036585570643,,,1224.764251550703,674.2401558767565,737.5136610056136,,,4.0,1.0,616.7938162735419,1440.4783031012312,1.0,1.0,846.5706272610315,506.4115366806118,,,,,,,,,,,,
17746098,4.0,9.0,,5.0,6.0,3.0,965.477633230937,836.2556521766962,,1459.7457226907204,1096.8230303682665,1470.9991474059948,,3.0,2.0,,2.0,1.0,11.0,1.0,2.0,1.0,,1.0,4.0,2.0,5.0,1.0,,,,,1.0,,,,2.0,,,1549.697599306596,1609.517252616655,,1412.4197821069677,1681.0863879837948,1112.532408931612,1273.3407475504757,495.43726677857285,1145.2447231296935,,613.5544087773819,215.80268899169468,1408.8983223213922,622.1779279682688,1334.5330697742065,,,,,698.2053304170234,,,,1461.1177884016004,,,,,1.0,,,,1366.767325457179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746077,50.0,28.0,62.0,9.0,66.0,4.0,252.75679554561782,474.21105506477335,925.7200645759385,523.4328505589457,523.449286064962,1297.4229461723328,7.0,5.0,18.0,,4.0,1.0,12.0,2.0,6.0,7.0,1.0,1.0,10.0,2.0,13.0,2.0,,3.0,3.0,1.0,1.0,,,,1.0,,563.0923214265096,1320.2919498694623,542.7837387041095,,1724.6639565697114,1436.1289412007309,437.3609960299483,1278.393387769558,567.1543061847855,248.4697479357035,1970.5178759863456,1252.8132487239463,670.0006310831902,1390.0621060846433,443.12112126497476,590.8621654611997,,1280.2925372246036,1353.5327298630775,809.5999785963268,1467.1979082591931,,,,1386.277545692243,,,,1.0,1.0,,,1308.4576135875573,998.583030886836,1.0,1363.2320580367264,1.0,967.016149893545,,,,,,,,,,,,,,,,,,,,,1.0,1726.958403533662,,,,,,,,,1.0,1272.8676827161564,,,,,,,,,,
17746070,92.0,49.0,144.0,15.0,118.0,4.0,180.81429003787915,315.97557555711455,758.9488802120673,33.98684890922492,56.72779623366049,944.0151737720338,4.0,17.0,28.0,5.0,4.0,2.0,7.0,1.0,,6.0,1.0,1.0,8.0,2.0,5.0,5.0,,,2.0,,1.0,,,1.0,1.0,,577.128502249772,225.58708809457298,629.6978907045112,900.3680463572417,187.07701160613655,184.73572121840485,1064.7390750878021,1222.314303871071,,342.0979972654064,1763.0494299748468,1176.7522203285646,232.30517412359424,1570.8756704506784,1212.209841553576,370.53323451418936,,,230.66859522052357,,1165.7918898858395,,,1699.741911923915,673.2944409576861,,,,2.0,3.0,,,996.3896503713231,812.5781117931786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746068,25.0,16.0,3.0,8.0,41.0,1.0,8.228139816950925,349.31361434339726,1242.055868974373,779.391031131524,212.3443246431443,1678.870803156927,,4.0,6.0,,1.0,1.0,2.0,,2.0,2.0,1.0,,3.0,2.0,3.0,2.0,,,,1.0,,,,,1.0,,,1240.1398340981889,277.5544899064103,,1979.9373722641458,916.1621313593429,6.950434457226261,,1649.5076011236006,1206.6365298003875,1218.5777715707868,,687.7838362547477,1586.030983075104,655.5202348110532,1217.7551016099958,,,,1761.3556731977988,,,,,1275.9231007959518,,,,1.0,1.0,,,931.1267444439401,813.5873521081942,2.0,1811.2254771677894,,,,,,,,,,,,,,,,1.0,,,,,,768.5032101025896,,,,,,,,,,,,,,,,,,,,,,
17746055,2.0,3.0,56.0,1.0,1.0,2.0,1855.0053741462382,1712.5328804517683,1889.294241632252,1899.5622523598374,1921.9897581611945,536.981872220641,,1.0,,,1.0,,,,2.0,,,,1.0,,5.0,,,,,,,,,,,,,1858.1618107937422,,,1802.702948628353,,,,1777.4953716322805,,,,1757.5453183099692,,706.7269401726503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746042,7.0,1.0,4.0,1.0,8.0,4.0,131.89835484795438,371.0133228400376,1585.7247154153458,166.74274107348526,371.9465410163443,376.5457572069481,,2.0,,,1.0,,1.0,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,162.32728682451307,,,275.0296248042474,,898.1161376934931,,418.2139248594924,415.97114800164053,,,103.33213686114705,,392.659244418448,,,,,,,,,,,,,,1.0,,,,138.3613543964183,,1.0,750.6592250479662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746038,429.0,254.0,384.0,29.0,574.0,8.0,14.772741483219814,99.7870814045491,725.9177181198392,247.39088048609082,38.17759848446884,1432.7168835145815,51.0,50.0,118.0,15.0,18.0,5.0,16.0,10.0,12.0,6.0,10.0,3.0,6.0,,5.0,12.0,,,8.0,6.0,9.0,3.0,,12.0,1.0,,239.22955717752225,289.0663206557613,25.162745447593633,609.4120522358763,273.4492852917383,623.5796197527629,483.6970002756276,218.81394290789717,492.85005294012956,625.9305583338166,132.76653500616737,950.444639750877,783.6878561340317,,715.8723536274147,956.5251346335308,,,718.5070999115281,168.05741147505182,1020.0262072682849,1794.927882416784,,959.8942635271242,1222.9792164533094,,1.0,13.0,10.0,23.0,757.576399173149,262.61583546149546,490.04527873879607,291.8698240639979,4.0,586.3457774144147,,,3.0,2.0,674.6404895210266,1134.036659276094,,,1.0,1940.0430871177123,1.0,,,1.0,14.0,3.0,297.6390616922625,,,915.4177557630003,598.4535246906125,360.7404205565058,,,5.0,1.0,719.4738345097628,1796.1968616498887,1.0,1.0,404.80769762266016,1426.9034811537456,,,,,,,,,,,,
17746030,7.0,13.0,,2.0,,1.0,475.76378541888965,468.67213406604293,,684.4559570242359,,877.5296367642078,,2.0,,,,,1.0,,1.0,3.0,,,4.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,677.6271007521102,,,,,634.7595786136491,,1502.5989103889651,564.8980244639625,,,726.9470015999069,392.1908058266527,374.110478810304,743.1951413935839,,,,,,,,1145.3313720361116,872.1635583139238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746020,473.0,240.0,384.0,34.0,642.0,6.0,101.0336145454738,187.80808301883357,611.7366839840058,537.0019869512462,87.37696995875795,666.9498974471113,51.0,52.0,147.0,17.0,19.0,5.0,11.0,10.0,9.0,10.0,11.0,2.0,8.0,1.0,5.0,14.0,,,11.0,7.0,10.0,2.0,,17.0,1.0,,329.59425812825265,664.5661577155048,184.3671312241185,310.21040046525275,672.9500189446117,346.7546547564084,844.4724587155512,103.65029170296374,83.4523129162811,1056.978585161977,737.5095724603896,263.1113846262316,450.5512445860714,2043.163536313219,814.5133333853291,73.30551667128556,,,424.80095755330444,1017.4138943619862,377.94758433967525,1476.6589469792439,,621.8664374547644,1112.4537104272838,,1.0,13.0,10.0,28.0,1278.343906038661,419.9244602808762,486.34486139604036,430.77368406636765,7.0,1149.2673729204441,,,3.0,2.0,282.95310478119853,1676.9943616053388,,,3.0,1115.1948742511643,2.0,,,1.0,24.0,3.0,803.2658304375475,,,1266.327881096971,814.3484748598441,610.7073013715483,,,4.0,1.0,459.7138609196747,1288.2619295522602,1.0,1.0,681.9755577665377,708.0746781376216,,,,,,,,,,,,
17746014,107.0,61.0,42.0,12.0,153.0,7.0,162.16779207880978,134.09320152597283,151.58494700911012,273.0689590459568,118.105208342128,717.4170723920766,14.0,7.0,66.0,,3.0,2.0,8.0,3.0,12.0,16.0,3.0,1.0,15.0,1.0,19.0,6.0,,1.0,6.0,1.0,2.0,,,,6.0,1.0,379.54352264751697,476.62960129303775,416.80079675409485,,880.2780583770705,768.5824682354917,105.85836198284983,1702.55566028151,661.0281056378675,464.21395628362046,134.12090179756353,1691.434131033792,596.3191296959143,1772.3778656421805,129.31151081594248,885.439839230178,,1464.5484236809343,1704.3035965391578,1508.9838256163753,1987.447887384307,,,,943.9051283303396,1971.0457034652047,,,,2.0,,,,1598.9570005952455,1.0,1223.7434879511795,1.0,1054.4077422906835,,,,,,,,,,,,,,1.0,,,,,,1411.6295710359486,,,,,,,,,,,1.0,1792.3983699743983,,,,,1.0,1608.0050006478612,,,,
17745994,15.0,18.0,,3.0,15.0,7.0,496.1278894023481,738.4246219749721,,966.1660681107195,787.4027728814452,204.56874458135397,2.0,4.0,2.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,,1095.1885952452728,1025.94402153132,881.8130335777923,,520.6240874551535,1067.5049622291122,1006.4609194628906,899.0043616972802,473.2342805222326,532.0773721983013,759.324561848181,655.7904311365327,300.0860034905974,1805.896458344739,862.7073936448528,1244.580831022361,,,,,854.5049233234997,,,,358.8341729039591,,1.0,,2.0,,982.0116777019765,,1061.2472218613389,,3.0,1044.9045924623372,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,422.08276164303203,,,,,,,,,,,,,,,,
17745981,25.0,21.0,318.0,6.0,20.0,4.0,272.72291131091083,274.44548866439754,93.04612323506825,957.0531627558836,961.2728494127613,601.1505776280163,4.0,5.0,2.0,,,1.0,1.0,2.0,2.0,2.0,2.0,,6.0,1.0,6.0,2.0,,,,1.0,,,,,2.0,,960.8214775785593,970.4681452703661,965.9214224092484,,,1905.3893678621805,1177.211391873313,1856.3214090067024,490.0191419364251,948.1199533271885,1608.2981147137543,,285.52970434192684,2073.3424324651646,1040.6962494909674,1074.332173345228,,,,1846.6952494132747,,,,,602.4816122341615,,,,,1.0,,,,720.9054915309501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745979,8.0,11.0,223.0,5.0,6.0,,688.6111666038,563.1820301107108,839.1798389562306,880.3362435047077,965.3899172744208,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,1.0,8.0,1.0,,,,,1.0,,,,2.0,,965.1053725344915,671.3392084155507,,1730.6836836019631,774.5363827030926,1964.4602576517225,1110.7982270610908,1246.7541985889852,178.6874444159259,1471.1539926768878,997.1694018616614,,798.1232925407094,1854.1085603508427,670.7292577234783,527.1529872163081,,,,,1153.2757593938557,,,,530.0506018070706,,,,1.0,,,,1088.7932112025128,,1.0,1642.479149450992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745977,106.0,37.0,41.0,18.0,121.0,2.0,79.44205600851792,80.00649418586316,228.35821822604296,190.47243913010198,82.31028654286925,903.9207580738187,6.0,13.0,18.0,7.0,8.0,2.0,8.0,1.0,3.0,5.0,4.0,2.0,9.0,10.0,7.0,3.0,,,1.0,1.0,1.0,,,,1.0,,119.50784665411823,95.12951375922296,83.77211419877993,372.9857418016596,316.1023688976769,1647.3201455624492,557.973013120999,471.64129390144797,1141.8163359484317,707.3713875668104,599.5596762297243,1047.5902464456742,483.260693410771,832.1511202940247,449.3911911874123,294.3492369816201,,,1645.2450620674017,897.5924135609267,875.1287723683627,,,,1911.9365974709287,,,1.0,2.0,1.0,,1921.2491804964295,875.3356096391994,1705.7787669262962,4.0,971.7506447443319,1.0,1905.6207040931367,,,,,,,3.0,1710.6880956454656,1.0,1.0,,,,1.0,1386.7604422395862,1596.1990753981465,,,,1557.2675008951087,,,,,,,,,,,,,,,,,,,,,,
17745956,33.0,23.0,29.0,8.0,46.0,,153.49065910245724,166.23665990437493,226.38213989664897,116.1676086901551,91.38613590191073,,2.0,5.0,5.0,,3.0,1.0,2.0,2.0,4.0,8.0,,1.0,10.0,1.0,10.0,2.0,,,,1.0,1.0,,,,3.0,1.0,1106.998806223416,232.63195428924453,182.50086020299133,,142.7609298597569,380.78870521633695,354.3915845502139,905.3439242428103,371.86143800176006,68.18545762577767,,703.6546479430721,566.5341688208127,1207.7507012537044,375.3776989308184,340.73147584713865,,,,361.0593193092025,334.31952367118083,,,,143.5092517186719,1582.867800549304,,,1.0,1.0,,,432.8983960562797,377.8506131597889,1.0,1837.8402209724682,1.0,660.7426459800687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745951,1.0,2.0,8.0,,2.0,3.0,1060.6579770493968,169.8321241315989,806.5944173702758,,96.51625408335751,193.22250516593078,,,,,,,,,1.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,1174.1398211312844,1390.521782915076,,235.91900579416702,153.0015221659245,,788.8767020456377,,,,,,,,,,,,,,,,,,,,1.0,1064.2403920281022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745938,25.0,18.0,61.0,2.0,10.0,,6.907063720350403,401.6157847683654,271.67809166869534,1092.6747825255488,337.60315264585626,,3.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,,,4.0,,2.0,1.0,,,,1.0,1.0,,,,,,1077.255007677831,995.0726113269424,1208.9857599434458,,1325.1209525094148,,1407.7948847020418,,1054.5151643768338,1156.9315505292602,,,707.3543667993985,,910.6949782791489,989.094306899281,,,,1666.4973943549578,1024.4515342671916,,,,,,,,,,,,,,1.0,147.85995100392392,,,,,,,,,1.0,1623.9633727296282,,,,,,2.0,,,,,,1775.6557569132242,,,,,,,,,,,,,,,,,,,,,,
17745933,1.0,4.0,,1.0,1.0,,1949.2521762634628,1257.5351383384277,,1279.579627166522,1313.385668264269,,,,,,,,,,2.0,,,1.0,4.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,920.0790591907784,,,1968.4146620098354,1186.0673608883087,,1783.1958163235508,,,,,,,,,,875.5728762974554,,,,,,,,,,1.0,1245.922331966033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745930,1.0,,,,,,1149.2368476445045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745899,15.0,16.0,261.0,10.0,38.0,4.0,15.575392840031123,101.62325090316337,1433.917208895833,94.96206596682458,76.07109232065775,240.69265129750144,4.0,6.0,1.0,1.0,,,9.0,1.0,5.0,4.0,,1.0,6.0,,8.0,2.0,,,,,,,,2.0,1.0,,107.46802804689686,1435.1584171127588,1813.232675190579,1773.6826327591064,,,136.20748855488267,1843.6541209361512,1413.100583270611,1583.4582228962693,,1757.9194970939127,1469.2116457890097,,218.9062946912766,1348.3870552798335,,,,,,,,797.2701840903097,1912.8031318599585,,1.0,,1.0,1.0,1631.2116672714906,,1622.6915116065343,1713.885486796543,2.0,1696.0074132662278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745865,20.0,21.0,329.0,5.0,23.0,5.0,220.7546031637654,305.2535166166017,219.80772882594096,338.83966472524867,303.94922321042776,453.01064828631786,,5.0,2.0,,1.0,,9.0,1.0,3.0,4.0,,1.0,7.0,5.0,3.0,2.0,,,,,1.0,,,,2.0,,,358.1114355730396,335.3714864675936,,415.2421417172016,,244.000859448843,1969.576857926908,241.02011700827393,355.19684657130114,,1400.1790334877146,523.3767648797486,417.6412898914787,207.77142278827185,1782.2886875551992,,,,,607.9675638301339,,,,451.47817463703797,,,,1.0,1.0,,,242.71008045056766,1707.4390938875629,2.0,393.49170223004575,,,,,,,,,,,,,,,,11.0,,,,,,522.1214341334913,,,,,,,,,,,,,,,,,,,1.0,587.9712648231548,,
17745859,1.0,,,,,,1520.4466974957184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745845,415.0,217.0,59.0,29.0,534.0,7.0,201.46301362624675,242.53721462581598,876.0089664729252,443.9112020307372,196.62159832837364,920.154701597241,43.0,54.0,115.0,14.0,17.0,4.0,10.0,10.0,10.0,10.0,10.0,2.0,8.0,,5.0,12.0,,,9.0,4.0,9.0,3.0,,9.0,2.0,,316.0289825274526,530.5079381056373,218.54587218513188,67.98563384189688,544.2930289600638,316.72074917085286,776.7073204221856,526.0211420403951,476.78130682387723,1107.4124260560475,516.4166043093261,395.6919201525823,185.07400524021787,,776.4845191355388,488.7514398178148,,,154.56747459180596,765.2742396003672,479.7418804207035,1278.2529788040567,,996.5619626631649,761.9662288282824,,1.0,10.0,9.0,24.0,1204.8160660942597,395.35463968870266,861.8833527281098,345.93422579786727,7.0,611.195954177781,,,3.0,2.0,193.00230786376184,1617.622527225745,,,3.0,1344.6056445356285,1.0,,,1.0,18.0,2.0,332.3694866804457,,,1284.7536149481864,1102.7393862133545,320.6091935603211,,,4.0,1.0,436.5518297431861,1221.824936240713,1.0,1.0,202.28597849448457,1203.8581377821238,,,,,,,,,,,,
17745843,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1552.0737759053081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745814,15.0,11.0,7.0,3.0,13.0,2.0,61.27289416009152,461.32473802069796,1196.2639246933877,459.73139431159035,64.69066252743795,1600.2501981907903,2.0,,,,2.0,1.0,1.0,,4.0,,,,7.0,,6.0,2.0,,,,,,,,2.0,2.0,,452.37014146353255,,,,1184.568011419604,64.19966636445307,1641.469013968489,,552.8814077909996,,,,547.2919225921851,,796.1907128881478,1726.2102814605298,,,,,,,,1721.7471322154447,370.60612062497864,,,,,6.0,,,,1676.865730210103,2.0,135.17455602108598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745811,3.0,8.0,7.0,1.0,2.0,2.0,928.4646605569121,910.2384723269456,1289.298730691759,1199.2919111735966,1400.2444451334634,568.7187504464434,,,,,1.0,,,,2.0,,,,6.0,1.0,5.0,,,,,,,,,1.0,,,,,,,890.1898174821807,,,,644.1543200842522,,,,894.5726588948229,659.0086645079136,926.463745726402,,,,,,,,,2216.0815460214103,,,,,,,,,,,1.0,1159.10692413814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745800,1.0,,,,,,474.13722689544824,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,748.0114458853321,,,,439.8168221835397,,,,737.2739196699301,,,,,,,,,,,,,,,,,,,,,,3.0,606.6499990287235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745790,6.0,15.0,105.0,3.0,8.0,1.0,435.03394651182,338.7936906808769,203.30993226749308,503.5281185352994,379.5657462969905,1137.8239943851815,1.0,,,,,,4.0,,,1.0,,2.0,4.0,,2.0,1.0,,,,,1.0,,,,,,920.2474721366015,,,,,,470.9374997652507,,,843.0634267328375,,1312.5891868777285,328.2293519479306,,843.1169734720305,823.6504969567334,,,,,238.54559697861964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745777,3.0,5.0,2.0,2.0,1.0,1.0,1639.3941210046244,611.0046896192563,1021.5160345938679,613.6914399676298,888.0601766405165,1237.1113761306547,,,,,,,,,4.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,1735.8528124394918,,,,824.737841698807,,626.9411025944007,,,,,,,,,,,,,,,3.0,,,,1744.082870173726,1.0,1643.4711837587022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745771,49.0,17.0,,7.0,86.0,1.0,187.8580368543439,367.5703857363823,,229.54274861158362,90.89213566241958,823.6355813216185,,5.0,17.0,2.0,2.0,2.0,3.0,,4.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,2.0,,,296.89178222812063,219.06407786918885,794.0129706500564,320.1719670962823,1316.1535276307127,699.8120114079065,,458.6103674356046,1804.6698974567978,1465.4233212354338,1831.1586582438367,608.306919775822,1934.211889222638,1166.1225958047012,754.2963968894684,,,1260.8409157282483,773.5925559363792,674.17532034778,2026.3574047550824,,,952.60883642787,,,,2.0,6.0,,,495.1560807655298,476.36763197189475,1.0,1442.2977806365748,,,,,,,,,,,,,,,,1.0,,,,,,1246.6902449755187,,,,,,,,,,,,,,,,,,,,,,
17745740,20.0,16.0,217.0,4.0,22.0,4.0,616.2962414584263,830.8954725163991,865.6179344434111,1032.6555064877982,570.0265725857935,1423.9069315437193,,5.0,3.0,,1.0,,7.0,,3.0,2.0,,1.0,4.0,5.0,2.0,1.0,,,,,1.0,,,,2.0,,,547.7326148814498,642.9523651160976,,1749.0204133110756,,832.6455764839986,,1024.222946605091,1824.1826448876118,,1862.4782227366636,1465.5645770982933,1469.5431226513717,908.0671581387107,864.3349528007582,,,,,1976.455596228797,,,,1183.5843807182735,,,,1.0,,,,1472.8222086582357,,1.0,1460.5316543572467,,,,,,,,,,,,,,,,11.0,,,,,,1801.0930627048392,,,,,,,,,,,,,,,,,,,1.0,1954.5544748321386,,
17745730,3.0,6.0,589.0,,,1.0,1633.1420615484724,439.94122026730196,1421.138323779642,,,1838.7225773929426,,,,,3.0,,,,2.0,,,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1441.200346247204,,,,1402.2408144873402,,,1732.1416155169118,439.5101239788939,,1898.724121085032,1758.4344161205247,,,,1931.6132025666202,,,,,,,1.0,,,,1364.0975554706617,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1425.9069150505843,,,,,,,,,,,,,,,,,,,,,,,
17745729,2.0,10.0,422.0,1.0,3.0,1.0,1411.3236489513831,446.70824675825855,934.4316281091369,1301.1184752846577,1801.9713432482765,1220.2870186024045,,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,5.0,,1.0,,,,,,,,,1.0,,,,1907.2737609696874,,1596.9913720655477,1948.443878207909,,1312.923271873008,,,,1727.480615250986,1448.5656882390088,1353.9304070694207,,651.7984592317677,,,,,,,,,2031.4461086313029,,,,1.0,1.0,,,1267.1664894695257,1998.345014490997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745726,64.0,65.0,10.0,9.0,71.0,1.0,236.79159037316478,208.16500404653218,1616.6969836878409,577.263923649507,176.35177118798063,1390.9267063889708,10.0,6.0,19.0,6.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,1.0,12.0,,10.0,2.0,,3.0,,,1.0,1.0,,,1.0,1.0,397.388210055456,520.6842632086767,450.3749756010652,58.740506726877754,631.5570987832106,1027.9034725457352,625.4873893062307,398.8296820627588,858.1955865098611,569.1961500005831,686.402075540332,513.9432651330134,245.37313448306386,,585.407577388514,365.124803750649,,1246.6402350604717,,,759.4511944789716,1536.9264968516668,,,1604.8229706539441,617.438019688355,,,,1.0,,,,1105.68889965088,6.0,89.66739023935985,1.0,1841.8718988421217,,,,,,,,,,,,1.0,,,,,,340.9458549808674,,,,,,,,,,,,,,,,,,,,,,,,
17745725,24.0,30.0,15.0,11.0,40.0,9.0,99.53686140483998,102.35960527111621,948.1436124336099,95.85147592648471,73.71554024762955,377.02893033423476,5.0,7.0,,3.0,1.0,1.0,19.0,8.0,2.0,2.0,,1.0,6.0,3.0,5.0,1.0,,,,,2.0,,,,,,92.64921879662833,1029.736614936865,,1004.5101432698684,1519.949449852123,1491.700854479758,131.46359787296262,113.34493700549302,1904.4846944098167,1341.6303405704637,,1016.3086906111654,540.5314601259881,1517.9290500830487,194.62122731790325,1244.4330840337386,,,,,1608.2855057507147,,,,,,,,,1.0,,,,1281.2591581969446,8.0,831.4963556294011,,,,,,,,,2.0,991.0788194384785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
