PropertyID,count_atm,count_bank,count_bar,count_bus_station,count_cafe,count_car_rental,count_casino,count_charging_station,count_childcare,count_cinema,count_clinic,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_doctors,count_events_venue,count_exhibition_centre,count_fast_food,count_fire_station,count_food_court,count_fuel,count_internet_cafe,count_kindergarten,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_pharmacy,count_police,count_prison,count_restaurant,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_childcare,min_dist_cinema,min_dist_clinic,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_doctors,min_dist_events_venue,min_dist_exhibition_centre,min_dist_fast_food,min_dist_fire_station,min_dist_food_court,min_dist_fuel,min_dist_internet_cafe,min_dist_kindergarten,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_pharmacy,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,min_dist_waste_disposal,count_hospital,count_meeting_point,count_nursing_home,count_social_centre,count_tool_library,count_waste_transfer_station,min_dist_hospital,min_dist_meeting_point,min_dist_nursing_home,min_dist_social_centre,min_dist_tool_library,min_dist_waste_transfer_station,count_biergarten,count_music_venue,min_dist_biergarten,min_dist_music_venue,count_restaurant;cafe,min_dist_restaurant;cafe,count_private parking_space,min_dist_private parking_space,count_brothel,count_juice_bar,min_dist_brothel,min_dist_juice_bar,count_toy_library,min_dist_toy_library,count_student_accommodation,min_dist_student_accommodation,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_car_wash;cafe,min_dist_car_wash;cafe,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_retail,min_dist_retail,count_diused:fuel,min_dist_diused:fuel,count_bus_station;shelter,min_dist_bus_station;shelter,count_restaurant; cafe,min_dist_restaurant; cafe
17751900,3.0,8.0,9.0,,46.0,1.0,,4.0,7.0,3.0,5.0,,6.0,,,3.0,,,29.0,1.0,,9.0,,3.0,4.0,,,,97.0,9.0,1.0,,72.0,12.0,1.0,2.0,6.0,,,1449.5799317890367,839.0965695828203,231.5331139031358,,222.8466249738548,740.0943631225608,,878.3501094548234,640.8452470030882,853.7003694123018,1010.923300712282,,649.3505747684966,,,755.1665502730581,,,181.38964782047066,420.31436310029244,,723.9445804718142,,145.5734271625984,522.8454739584593,,,,97.21374623579906,265.52772022405304,1825.614119689279,,271.70278068070735,908.2117350115249,1311.824982660395,1959.6363074705014,610.1079802212898,,,3.0,,1.0,,,,1426.5858554140732,,1560.5943996086733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,483.4030380160577,,,,,,
17751887,4.0,3.0,,,8.0,,,,1.0,,5.0,1.0,2.0,,,1.0,,,15.0,1.0,,5.0,,5.0,1.0,,,,17.0,4.0,1.0,,19.0,2.0,,,,,,1002.8677128650212,1122.7803103507183,,,956.8298857678287,,,,1127.693140840559,,370.8080213857987,1121.2677421889248,499.196563602533,,,1024.9147873104046,,,994.6073337862537,1101.6045988687504,,948.4096241477968,,1071.0917352108163,1070.0013776969165,,,,480.73110541055485,1017.4767476495592,1764.8266563676013,,922.804070183488,1125.8723967941307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751844,1.0,5.0,5.0,,34.0,,,3.0,1.0,1.0,2.0,2.0,4.0,,,7.0,,,20.0,1.0,,9.0,,10.0,2.0,,,1.0,29.0,8.0,1.0,,45.0,,1.0,1.0,,3.0,,905.0905098714912,453.1027343970642,394.84825274730997,,332.5892686809322,,,260.54466639251535,1639.1127947426462,597.3769859019706,552.2099282604603,781.0235153819561,493.0448786416327,,,202.33863817439882,,,346.59970753595195,832.4567208164445,,382.7805268985465,,526.0774885111541,481.259275546486,,,575.4655759462894,288.76702669445365,265.93307213861425,467.1601300066966,,281.02002721261215,,624.0125340021183,551.7079460770874,,357.94039313539685,,1.0,,1.0,,,1.0,1241.1190340479786,,603.6446166496511,,,1461.9222107228773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751837,31.0,14.0,98.0,,236.0,,,10.0,3.0,3.0,13.0,5.0,13.0,,,24.0,35.0,,79.0,2.0,1.0,17.0,2.0,18.0,11.0,5.0,6.0,1.0,75.0,25.0,3.0,,350.0,11.0,1.0,15.0,9.0,5.0,2.0,356.09773155122053,482.7800999721594,291.93136447774174,,64.38892196094719,,,1240.822925921241,610.2407540087418,794.080477213218,545.0307509405594,516.2613804517958,175.0630179821119,,,655.5893431076048,559.2047073291062,,184.47721526551118,1556.710201206735,1727.7562502877986,350.04447707742395,905.7470937839055,626.045231355055,459.883972665738,1752.8972642730664,381.3642602231412,1844.223249519346,185.72124071606981,143.90871711643072,738.1578035770717,,182.14005623705748,344.106088937936,898.3099164029076,509.69732724170325,1304.8303210042118,182.96447221703667,918.9018972786369,11.0,,,,,,1376.6679307668876,,,,,,,,,,,,,,2.0,,1328.256804593744,,,,6.0,1691.113763097234,1.0,1.0,1.0,1282.9284843865423,1723.0310484422434,1819.7802469238616,,,,,,,,,,,,
17751833,4.0,6.0,3.0,1.0,19.0,1.0,,4.0,15.0,1.0,6.0,,2.0,,,11.0,,,27.0,2.0,,6.0,,8.0,2.0,,,,623.0,8.0,1.0,,27.0,25.0,1.0,1.0,,2.0,,866.9196459782952,1059.2446670745462,864.1756437836971,1778.8035806147464,175.37406110744274,1435.3053171370386,,942.1980991548519,365.3899317862108,1623.0555936120093,1615.046670285532,,1484.9946997281827,,,339.3117309305087,,,875.3075028239475,1432.512798802439,,755.2048208053623,,370.15809489456166,1386.660000721088,,,,877.7642303387207,1018.4496672411032,1816.0085404514941,,772.6804286170966,492.12802766212,1414.2318742280243,415.4977574113879,,1418.8108263055433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751829,4.0,16.0,17.0,,88.0,6.0,,7.0,5.0,2.0,6.0,1.0,2.0,,,7.0,1.0,,36.0,2.0,1.0,9.0,,7.0,3.0,,1.0,1.0,17.0,14.0,1.0,,95.0,4.0,1.0,,1.0,1.0,2.0,985.855419512623,764.9207954972313,270.0090028413069,,344.56417417898086,106.82740458669836,,636.6798382745421,1005.057343963756,1448.8038589975756,256.0699438891912,1285.9238841002662,1452.9987153418806,,,1301.855670698828,567.9977866137873,,333.10917314847984,407.11466644912133,1501.964791807288,489.87836390007874,,291.78804952071226,658.7420701828274,,1763.3605007140943,1539.5117144544092,855.7837424007736,810.0880012546465,1059.63178704145,,193.71987392477484,1734.869171500822,1087.5365262145147,,1541.1093965611271,1629.6946602306518,1632.5478499372264,6.0,,1.0,,,,1349.9491844040608,,1387.0969798613273,,,,,,,,,,,,2.0,,1633.4992241618145,,,,,,,,,,,,,,,,,,,,,,,
17751824,1.0,,,,2.0,,,,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,103.0,1.0,1.0,,2.0,1.0,,,,,,1800.7956934470944,,,,1776.096635139424,,,,,,1835.6989714193262,,,,,,,,1761.3612602585079,,,,,1863.8833878128735,,,,,1523.568556817901,1810.4682872181538,1896.957634056757,,1796.6282793426453,1503.9827247779904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751800,1.0,2.0,,,11.0,,,1.0,2.0,,1.0,,1.0,,,2.0,1.0,,10.0,,,4.0,,5.0,1.0,,,,220.0,3.0,1.0,,9.0,,1.0,,,3.0,,1468.675692925137,788.5033221295491,,,217.2330142426948,,,645.166046131813,962.4599452761377,,1563.0870656146924,,1572.866360712355,,,75.59334688105588,1802.2547002280924,,157.09640818225455,,,119.18753224353887,,414.38267898136866,967.6124547791819,,,,986.2671368532597,67.44401314095789,1970.3854845632256,,720.3504392578471,,1459.3019840566808,,,1407.6922601072858,,1.0,,,,,,1510.009870589592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751796,,6.0,3.0,1.0,5.0,,,3.0,,,2.0,,1.0,,,3.0,,,15.0,1.0,,5.0,,,,,1.0,,,3.0,1.0,,20.0,2.0,1.0,,,,,,644.5478040832395,537.2384788404274,959.2127235861533,355.82856298134965,,,534.538980026285,,,671.4798364702931,,1368.9502346361105,,,466.19558702902515,,,346.887596035868,647.8435527005003,,446.2804670161159,,,,,788.9783882440879,,,796.8306789814834,821.552172621313,,500.25226260510993,646.1967272286494,968.8012645492752,,,,,,,1.0,,,,,,2026.6677272044603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751789,,,,,2.0,,,,2.0,,,,1.0,,,2.0,,,7.0,,,2.0,,5.0,1.0,,,,,,,,3.0,2.0,,,,1.0,,,,,,921.1726235626716,,,,206.0012319106136,,,,1871.8669059693848,,,1322.3976033642334,,,887.5023908719571,,,866.0102406687326,,1043.9424466659634,1951.388258278253,,,,,,,,1701.6701875965566,1507.4096249197974,,,,1497.602830206502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751787,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,281.24430196166765,276.0485258264648,,,,,,,,,1827.0480381111502,,901.0553949272532,,,,,,453.35676097311574,1238.5165642008203,,1572.5546527154186,,,406.8277415297692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751768,13.0,3.0,46.0,,123.0,1.0,,6.0,,2.0,9.0,,12.0,,,22.0,9.0,,57.0,1.0,1.0,7.0,,13.0,5.0,,2.0,1.0,5.0,15.0,2.0,,135.0,10.0,,,3.0,4.0,,718.7080987145545,871.6381555519223,46.8498660224848,,48.53743829385966,1084.8900811126582,,665.0733186769984,,757.8992848888622,481.0211985892077,,587.7779649069574,,,129.36421869207646,1168.9005107501491,,61.05074560982713,1092.625848451981,1872.124678296816,284.7204881729748,,490.2328997995655,502.60403495629134,,1383.7769996152947,1120.2712194214046,1655.6270378427307,128.05367012279893,1221.082434088853,,36.371520167812605,1092.783182364864,,,1216.445526569586,313.85956336112764,,3.0,1.0,,1.0,1.0,1.0,1027.9958548741752,1415.4553809715794,,970.3572372814656,723.5554177077588,1078.1433434473774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751752,55.0,51.0,150.0,1.0,483.0,17.0,3.0,21.0,6.0,5.0,12.0,12.0,12.0,2.0,4.0,9.0,11.0,1.0,252.0,3.0,14.0,8.0,1.0,6.0,13.0,24.0,11.0,7.0,390.0,34.0,10.0,2.0,657.0,6.0,11.0,28.0,20.0,1.0,3.0,259.79501373148946,629.4390753655032,100.55488985480464,1116.2847464632498,125.47191508331373,125.57201564321002,233.75963954908687,590.2318197322516,1206.278719988244,339.1606969708859,848.580924885845,119.39192338361889,275.0826932291256,817.5743358325827,618.4421522972511,863.3843867264908,785.9495318165183,714.7372453859625,175.51339902231345,449.9713219182671,355.9230622103799,588.04946088281,1084.405054953748,952.2779613301822,268.8667142613123,613.0401394738657,439.6490954108297,865.7801720789066,619.2803198425863,559.022508020366,577.1025417326983,1503.8806356295984,125.59581724432947,694.2224085161857,346.85028954346836,239.88306808388194,666.9958159416598,1279.9348243216523,584.0310021092474,3.0,,,2.0,,,1915.4443637222141,,,1672.5712433775234,,,,,,,,,,,3.0,1.0,1299.470124005961,581.4702861031062,1.0,1491.6601567587757,,,,,,,,,,,,,,,,,,,,
17751751,3.0,5.0,7.0,,36.0,,,3.0,,1.0,3.0,2.0,4.0,,,10.0,,,24.0,1.0,,10.0,,10.0,2.0,,,1.0,30.0,9.0,1.0,,48.0,1.0,1.0,1.0,,5.0,,1254.4096946365653,80.2985120134713,30.449005530270455,,25.398855505764924,,,196.10617470206608,,204.89256592970574,197.2795605093613,862.4709667959278,309.90029375823997,,,224.74212056007562,,,59.09363480452658,680.8193147193223,,622.8142045121947,,277.94002680978963,263.3552313620152,,,230.2780688857102,276.98291730481947,60.76434473144317,267.98520279184976,,26.013349641319078,1875.8099842654103,278.9229771819338,250.42129122918223,,39.02602717581268,,1.0,,1.0,,,1.0,1251.8101333308914,,713.9012679110823,,,1722.5471268796437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751732,3.0,1.0,,1.0,4.0,,,,,,1.0,,1.0,,,2.0,,,5.0,1.0,,2.0,,1.0,1.0,,,,,2.0,1.0,,4.0,1.0,1.0,,,,,1295.10744224606,1236.0353025603001,,1177.9426898389786,1182.5942856347674,,,,,,1332.8758822481589,,1195.3399022598664,,,1331.825884648265,,,1215.3202166482222,1301.4912564935264,,1204.6941499001193,,1069.7826850244808,1179.7639633444903,,,,,1245.9917957370064,1333.078161462411,,1313.8955243835378,1182.9557944799424,1184.5099479200767,,,,,,,1.0,,,,,,1949.0214047399772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751729,13.0,12.0,81.0,,191.0,8.0,,11.0,6.0,3.0,13.0,3.0,10.0,1.0,,8.0,7.0,,67.0,3.0,2.0,11.0,2.0,12.0,6.0,7.0,2.0,2.0,45.0,19.0,4.0,,228.0,5.0,3.0,4.0,6.0,1.0,2.0,377.4639772700495,371.96373169826154,441.2314085076079,,239.63378645847152,1014.327871089892,,683.2983523235399,333.27925734335133,1638.9498390918886,275.9420324153861,1400.2141039786015,392.0694329979608,1327.6246347852586,,248.09053433072958,1070.9127899602445,,396.93491323997097,725.5423814947062,1629.9989094835064,311.24094608871843,1381.8151446905495,560.6207755764713,586.038321852106,1866.819380304263,1292.9236701384343,196.30723846157133,404.32460294726434,296.16071470659017,649.054610567695,,309.8141480420457,554.1540086452674,615.949150223969,1625.1420952103335,1268.765190076915,1200.7692712702367,843.228682924935,15.0,,1.0,,,,125.51601603427781,,1735.0310696672016,,,,,,,,,,,,3.0,,929.2758970739536,,,,,,1.0,1.0,1.0,1653.576056311633,534.8927589134862,1075.1760963727504,,,,,,,,,,,,
17751721,,3.0,1.0,1.0,7.0,,,1.0,,1.0,2.0,,1.0,,,,,,12.0,1.0,,7.0,,4.0,1.0,,,,491.0,5.0,1.0,,16.0,17.0,,1.0,,,,,418.69441426629936,767.5983420560609,1682.2988579821315,466.3876373398298,,,831.9366559534012,,763.6164974475355,1160.8685360713505,,1017.362158585009,,,,,,309.1234000195296,1367.7772154257473,,250.0743777822638,,427.2536296413694,815.3939138393216,,,,241.5806596920016,383.73626222049575,507.62396549964717,,307.34715172608327,571.8554228694538,,1481.6206005619126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751715,,1.0,,,6.0,,,,6.0,1.0,7.0,,3.0,,,1.0,,,16.0,,,8.0,,5.0,1.0,,,2.0,69.0,4.0,2.0,,12.0,4.0,,,,2.0,,,954.3336885914396,,,269.39339516484847,,,,1037.6043764683316,1029.8920154165064,594.8476948989509,,956.1250761143577,,,1149.6047042831906,,,214.68426358687623,,,312.36676558710866,,1109.1451021870544,1555.4359655573023,,,1077.9451123753731,390.3421718858476,236.5214650552256,270.27494906102567,,200.35864386798343,1571.4360253538157,,,,170.75384584038565,,3.0,,,,,,1127.3503152506366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751688,,,,1.0,2.0,,,1.0,2.0,,2.0,,3.0,,,,,,7.0,2.0,,5.0,,2.0,1.0,1.0,,1.0,589.0,1.0,2.0,,1.0,1.0,,,,,,,,,1827.9861431375755,1439.7955240299289,,,1181.3473805651222,518.2311877251071,,1564.5644982497674,,543.2979873128639,,,,,,1422.9238734082853,1843.9170534133584,,794.1034533931844,,1757.772769217594,1950.4002824419047,1748.7035155761573,,1657.1316577585956,1567.1388617525427,716.1345774100527,1948.0059264658619,,730.6182459349938,2156.672688729849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751686,,1.0,2.0,,9.0,,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,1.0,,2.0,,,2.0,,,,,,,,1884.2289777754177,1666.733238944287,,575.5834279026143,,,1783.2862685333466,,,,,,,,,,,1398.3919093360096,,,1301.6078760041546,,,,,,2002.4527969933742,,801.0802539806559,,,1680.3114025045097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751685,,,,,14.0,,,5.0,,,,,1.0,,,1.0,1.0,,6.0,2.0,,3.0,,1.0,,,,3.0,24.0,1.0,,,7.0,1.0,,,,,,,,,,312.9603526004847,,,1351.9435604064051,,,,,385.59719825582033,,,1568.1133150251299,594.4405811516893,,313.76219439123287,1517.5210583654439,,638.8386941024584,,421.7506842505105,,,,410.3165484964995,1602.78365617589,313.8771383548551,,,1294.7895078955225,1481.5758277340735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751683,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.1480489752914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751665,7.0,6.0,,1.0,26.0,,,3.0,10.0,,7.0,3.0,6.0,,,2.0,1.0,,19.0,1.0,1.0,4.0,,4.0,1.0,,,,61.0,7.0,1.0,,39.0,6.0,1.0,,1.0,1.0,,468.0281487683967,396.696028601096,,472.0573955096704,457.02240359869404,,,515.5735041830729,532.475527164025,,475.40273411989784,605.7919546425496,164.12551902083126,,,270.29726948181934,1412.6000035181105,,461.89836390474915,787.3406495773802,493.76098789746345,519.0203050990893,,658.3151908852815,722.9172685222796,,,,415.7150016768717,496.65270644412897,808.5565618741555,,396.2599707102819,644.8110545027982,439.21115068683287,,1056.3958909920216,782.2964433200265,,3.0,,,,,,1028.504804472106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751658,2.0,8.0,3.0,,32.0,1.0,,5.0,6.0,3.0,2.0,1.0,,,,1.0,,,20.0,,1.0,7.0,,5.0,2.0,,,,28.0,7.0,,,32.0,5.0,,1.0,2.0,,,752.2199561791082,572.6073369801516,1025.6583062717068,,491.93653871641385,1852.309293557649,,618.4057110895709,756.8668406334247,1427.535215227209,568.0918928070531,2172.0615312767004,,,,1854.4104198222844,,,761.8807240722517,,1402.3999154942826,866.6980113301605,,84.2694939517755,940.4885840764679,,,,477.4286374377397,490.82242277561056,,,484.7590635658088,760.9083849130955,,673.3045426545772,1107.1345353597612,,,5.0,,1.0,,,,121.5474530629343,,1425.340023258324,,,,,,,,,,,,2.0,,1732.3266332004341,,,,,,,,,,,,,,,,,,,,,,,
17751653,,,,,1.0,,,1.0,3.0,,2.0,,,,,,,,5.0,,,4.0,,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,1105.9512392802558,,,1885.3510878290456,1402.143315846467,,1100.7459147671736,,,,,,,,1052.6331227015394,,,1114.0163344644216,,1127.7175612656602,1897.365530695306,,,,,1505.624471252889,,,,,,1980.8238332989706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751652,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1639.0980565151635,,,,,,,,,,,1680.8002659653393,,,1905.1846606199958,,,,,1772.0254576530747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751651,,,,,,,,,3.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,951.2381958736886,,,1152.2162344830494,1573.3556152111687,,,,,,,,,,,,2003.7974406271642,,,,1713.4396255991248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751650,,,1.0,,2.0,,,,1.0,,3.0,,,,,,,,5.0,,,4.0,,4.0,,,,,474.0,1.0,,,,1.0,,,,,,,,1871.9065101602673,,893.8345872000754,,,,623.6134272754647,,837.9894853854117,,,,,,,,731.9744004717246,,,829.6699371002642,,706.2862236902504,,,,,1050.5466555578732,1108.7266017257864,,,,901.1181571702313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751641,,,2.0,,7.0,,,2.0,1.0,,1.0,,1.0,,,4.0,,,12.0,1.0,,3.0,,7.0,1.0,,,1.0,40.0,,,,10.0,4.0,1.0,1.0,,2.0,,,,981.2447111932495,,769.5966201628174,,,835.412982429182,1946.6167163350854,,719.1342304265676,,864.0066559552195,,,962.4495871175865,,,708.2644977914833,1173.8409180044266,,823.5968875787287,,970.1034879799522,978.582125396412,,,671.2275053558822,655.4592515738614,,,,654.3286100031169,118.56577965116183,653.9659852001051,981.8486822099813,,576.3985697514655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751639,,,,,,,,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1164.4773635410208,,369.5224560725235,,,,,,1283.822386917993,1203.597721852366,,,,,,,,,,1155.56577528093,,,583.4938243045732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751637,,,,,,,,,4.0,,,,,,,1.0,,,1.0,1.0,,3.0,,2.0,,,,,158.0,,,,,1.0,,,,,,,,,,,,,,827.7476744518862,,,,,,,1580.3713725418584,,,1016.4090923409286,1128.200204088804,,982.0897167637926,,824.2481990383149,,,,,896.3879886425009,,,,,1979.654520185065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751628,4.0,4.0,3.0,,19.0,1.0,,3.0,14.0,1.0,6.0,,2.0,,,10.0,,,26.0,2.0,,7.0,,8.0,2.0,,,,620.0,8.0,,,25.0,25.0,1.0,1.0,,2.0,,757.7370337019496,1014.3666504139297,833.9123038841958,,536.3405534216932,1517.5576883001497,,892.2125320166857,105.67521201914771,1917.8917446115252,1161.0536018772355,,1209.1478118862933,,,393.2549756077891,,,568.3610539242316,982.9863020193617,,637.1427147151795,,168.57150039336287,1322.362698555133,,,,803.4342794175465,954.4172884478797,,,554.4395670223988,342.129148782071,983.7675334069481,348.49060821861445,,974.1745911805957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751611,,5.0,1.0,,8.0,,,1.0,1.0,,4.0,,2.0,,,2.0,,,10.0,2.0,,5.0,,7.0,2.0,,,,560.0,4.0,,,5.0,1.0,,,,,,,1269.5173402719533,904.2547795759859,,1307.6879014545896,,,1863.5788433842697,1022.6658413922654,,996.0480345946863,,844.3565574682889,,,960.68129440492,,,289.4023796386438,1165.9268245040341,,248.38525005282094,,839.2906508741016,1778.194820426362,,,,1326.6637995864503,947.9056540999003,,,1268.7203638362114,1911.3323343761683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1336.483173325605,,,,,,,,,,
17751603,2.0,4.0,1.0,,16.0,,,1.0,4.0,,10.0,1.0,3.0,,,4.0,,,26.0,1.0,,5.0,,4.0,1.0,,,,339.0,8.0,1.0,,19.0,6.0,2.0,1.0,1.0,2.0,11.0,1567.0901430471638,578.4837631467428,1173.1059077370617,,533.2173774329393,,,1657.0463862370134,1262.647214771653,,1035.7799521460756,1355.8283565337758,1305.8571247566754,,,502.59214759253155,,,483.42127699216553,1162.3593572691266,,768.3649475182599,,819.7639682066998,725.1084790530325,,,,399.19702588662966,500.46027850882535,1631.910429213151,,497.08093641303554,1223.0633498148966,1326.9855657926478,706.333483570763,2962.3700738692714,437.01234483325237,1745.3254243435085,5.0,,1.0,,,,992.061368426284,,1481.6870607270725,,,,,,,,,,1.0,1632.246921995204,,,,,,,,,,,,,,,,,,,,,,,,,,
17751599,1.0,,,,21.0,,,1.0,2.0,,2.0,,4.0,,,3.0,,,13.0,,,5.0,,3.0,3.0,,,,,1.0,1.0,,6.0,2.0,,,,3.0,,1605.5719903904223,,,,482.3156780511094,,,1643.600307947236,389.9221241535149,,1398.2063411984075,,355.11876367994086,,,1072.0011316441269,,,477.05770190927217,,,1068.5647585500997,,585.7011521421156,1263.8929252275404,,,,,1030.6196808376753,1638.4555435346058,,1018.4677850779713,532.0604363571964,,,,513.968243332961,,2.0,,4.0,,,,1313.805473782344,,440.30747908507,,,,,,,,,,,,2.0,,1922.8557448809643,,,,,,,,,,,,,,,,,,,,,,,
17751592,,,1.0,,5.0,2.0,,,1.0,,,,2.0,,,1.0,,,11.0,,,5.0,,5.0,,,,3.0,2.0,1.0,,,1.0,3.0,,,,1.0,,,,622.6156996345234,,255.3623251578085,960.9301886229628,,,1119.0779851832065,,,,942.5861868140229,,,1391.2897494265042,,,573.6210150934976,,,368.8444646255494,,1010.7179560774114,,,,944.4269310680949,971.9595824339264,939.6117406306794,,,1663.8252197050285,1006.1480426157557,,,,1889.7241640624206,,,,,,,,,,,,,,,,,,,,,,2.0,,274.45203784996556,,,,,,,,,,,,,,,,,,,,,,,
17751591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751566,4.0,3.0,,,8.0,1.0,,,1.0,,5.0,1.0,2.0,,,1.0,,,13.0,1.0,,5.0,,4.0,1.0,,,,17.0,3.0,1.0,,21.0,2.0,,,1.0,,,770.1922121010712,1614.2897647799841,,,589.37806732541,1872.9877412341266,,,700.0522870894627,,354.4264997767747,789.8186532125312,390.01584145971475,,,752.2717761159636,,,705.9948868581356,521.5015316745807,,574.5243161110243,,684.835395335186,1536.0648615373766,,,,721.9596675039741,744.6820403089565,1479.7471951194718,,686.3510246071517,806.6663474657673,,,2123.308789472359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751563,8.0,11.0,16.0,,85.0,3.0,,8.0,7.0,1.0,8.0,,7.0,,,5.0,2.0,,38.0,1.0,1.0,10.0,,9.0,3.0,,,1.0,18.0,15.0,2.0,,88.0,3.0,1.0,,1.0,1.0,1.0,1108.4739648329717,910.3422174504022,704.5591107533301,,188.4284230479635,464.2996562364494,,170.4605249655146,514.0829231513595,310.73094207780923,983.5978903808001,,1125.6775935101787,,,1226.8326168465583,1422.3168846130288,,268.7265816060058,805.9560836128184,250.18881281118067,906.0893550834,,1013.0893582164258,1641.0950556402836,,,1627.6730575267131,923.486191972582,899.2634343090123,1123.8069654055257,,457.3858066768407,912.2950666188962,1138.0499518181978,,2272.7573188239203,1765.4823417765256,716.9696436473508,8.0,,1.0,,,,926.2678901806163,,461.5711179806315,,,,,,,,,,,,3.0,,383.6639883616371,,,,,,1.0,1.0,1.0,1668.4337146528608,1692.5283361078873,1068.249842713801,,,,,,,,,,,,
